1000 2968 49 0
1000 3021 29 0
1000 3061 52 0
1000 3063 33 0
1000 3001 40 0
1000 3081 37 0
1000 2990 30 0
1000 2948 48 0
1000 3012 45 0
1000 2998 41 0
1000 2974 41 0
1000 2948 47 0
1000 2973 39 0
1000 2952 42 0
1000 3073 40 0
1000 3003 40 0
1000 3017 39 0
1000 2970 49 0
1000 3049 38 0
1000 3020 23 0
1000 3077 41 0
1000 3076 55 0
1000 3101 40 1
1000 3027 38 0
1000 2996 35 0
1000 3026 48 0
1000 2955 36 0
1000 2916 38 0
1000 2937 46 0
1000 3001 36 0
1000 2976 32 0
1000 2948 36 0
1000 3128 47 0
1000 3021 37 0
1000 2962 39 0
1000 2988 29 0
1000 2943 30 0
1000 3106 42 0
1000 3005 50 0
1000 3023 43 0
1000 3042 39 0
1000 3141 33 0
1000 3007 38 0
1000 2963 25 0
1000 3020 52 0
1000 2895 21 0
1000 3050 38 0
1000 3023 36 0
1000 2968 39 0
1000 2957 38 0
1000 2979 28 0
1000 3061 41 0
1000 2963 33 0
1000 2973 41 0
1000 2967 41 0
1000 3049 37 0
1000 3000 34 0
1000 2951 43 0
1000 3122 34 0
1000 3003 30 0
1000 3017 36 0
1000 2940 33 0
1000 3009 44 0
1000 2960 37 0
1000 3043 47 0
1000 2911 39 0
1000 3027 39 0
1000 3023 34 0
1000 2987 39 0
1000 3095 50 0
1000 2967 28 0
1000 2997 36 0
1000 2927 34 0
1000 3021 37 0
1000 3045 34 0
1000 2903 35 0
1000 2939 32 0
1000 2918 33 0
1000 2925 44 0
1000 3053 54 0
1000 2913 20 0
1000 3057 29 0
1000 3022 41 0
1000 2925 46 0
1000 3010 32 0
1000 2979 36 0
1000 2863 33 0
1000 2979 44 0
1000 2956 39 0
1000 2978 40 0
1000 3047 40 0
1000 2950 47 0
1000 3028 50 0
1000 2998 37 0
1000 2979 36 0
1000 3003 37 0
1000 3006 33 0
1000 3118 40 0
1000 3023 52 0
1000 2875 37 0
