988,875,652,587,369,700,22,748,892,106,801,849,793,822,345,668,900,953,997,108,267,151,13,86,820,167,733,661,683,376
290,122,652,258,711,268,961,790,22,154,847,892,85,802,801,849,822,25,535,108,447,828,174,820,938,301,42,127,683,132
301,875,711,885,874,790,154,22,748,262,452,502,481,216,873,108,997,232,381,10,307,820,293,167,906,120,733,661,683,127
352,683,328,754,652,803,627,256,154,44,802,901,857,801,822,891,274,181,996,10,307,820,805,301,205,167,132,661,42,733
875,806,258,587,961,627,615,154,673,262,125,377,354,849,822,891,793,868,156,365,159,232,363,18,307,820,62,120,127,269
875,754,874,154,650,217,355,901,686,801,528,923,900,997,108,267,943,143,439,828,10,820,938,733,42,165,205,376,120,301
988,652,258,885,961,627,718,154,650,748,901,118,686,262,801,354,635,793,849,404,95,108,505,393,365,996,86,209,733,642
132,875,120,597,920,723,256,154,847,802,901,857,923,481,95,873,997,365,526,728,680,307,820,283,575,301,733,683,759,642
352,988,885,587,961,22,154,892,355,895,644,756,125,452,801,262,891,810,535,156,365,10,207,820,938,301,42,127,661,499
78,122,622,258,587,22,790,650,154,989,707,653,262,452,354,849,502,345,900,108,997,932,580,263,301,205,120,167,683,376
875,988,258,587,757,256,627,790,768,154,748,901,118,270,354,502,822,873,930,997,71,996,363,163,938,301,42,120,127,820
875,652,258,885,564,723,757,718,22,121,118,270,801,354,452,535,997,930,505,143,365,996,815,10,820,209,42,416,683,376
781,875,988,754,258,885,154,790,388,67,802,118,857,822,876,535,108,156,439,40,996,978,828,86,240,733,301,120,376,683
988,875,258,587,711,961,885,718,189,901,262,686,653,386,801,849,25,930,535,997,232,813,938,236,301,120,575,376,683,42
920,258,885,587,961,723,976,213,959,355,14,118,653,895,452,849,891,852,873,876,143,736,439,365,232,938,236,733,120,683
875,695,622,652,723,757,22,154,217,802,14,262,653,503,849,635,876,267,997,505,143,365,474,580,938,820,301,309,132,683
875,920,587,501,757,111,615,154,768,609,388,452,354,849,997,365,439,381,350,813,10,307,820,163,167,42,120,661,683,132
875,695,587,590,154,650,388,845,892,189,802,901,262,118,849,502,822,876,151,736,365,232,820,209,167,205,293,733,683,499
352,988,622,711,885,258,609,83,22,154,802,901,118,653,377,876,930,108,505,844,365,996,828,245,307,209,820,167,42,683
820,271,22,154,790,673,892,125,452,377,849,354,668,876,108,997,505,365,813,245,174,240,293,301,733,120,127,468,683,642
