875,341,430,885,258,961,271,154,509,901,761,262,653,452,849,793,95,997,365,996,978,245,820,240,733,167,120,127,683,661
875,597,258,587,430,627,356,398,154,650,361,217,355,262,653,801,386,849,636,810,535,930,159,728,828,820,301,167,120,142
875,652,622,885,369,627,154,22,650,989,847,892,355,801,354,849,997,573,505,580,232,996,381,159,363,820,938,120,683,376
875,719,308,700,803,1,154,845,355,14,262,354,849,377,822,876,267,580,439,350,813,10,307,820,301,167,120,416,142,499
683,988,167,199,369,874,707,892,270,452,406,891,822,95,481,943,108,181,365,480,245,307,970,236,62,733,642,376,661,127
622,430,12,961,734,790,154,989,509,426,892,355,344,901,262,857,386,377,216,876,997,181,573,365,996,13,10,820,120,683
988,875,519,885,587,627,271,154,22,748,761,386,452,849,354,95,25,505,365,439,996,978,307,938,293,167,42,538,683,127
875,256,718,892,355,118,125,471,452,354,801,267,997,911,393,365,996,480,363,813,86,307,820,301,733,42,127,683,269,167
875,781,652,258,587,154,83,989,892,355,761,262,653,270,354,849,865,345,900,997,232,245,307,872,820,301,970,120,132,683
875,885,719,609,154,892,673,262,686,471,270,354,857,386,822,95,118,535,453,930,103,365,996,970,163,301,733,906,167,376
20,258,587,154,388,748,712,892,707,14,262,491,801,354,849,822,505,573,76,365,474,580,350,10,820,733,167,482,906,120
269,875,711,803,627,271,154,356,748,673,262,801,354,849,25,876,108,156,365,439,10,307,209,733,575,120,661,683,127,538
165,875,258,28,627,154,277,388,892,355,653,452,849,95,345,873,267,453,108,25,365,232,363,167,42,120,205,376,642,683
875,694,429,12,587,790,22,768,67,748,355,761,262,387,653,118,849,793,822,668,535,997,932,365,439,996,580,167,683,376
875,781,652,723,256,609,718,790,388,892,687,686,125,471,452,354,666,849,822,118,377,901,108,997,820,209,301,120,127,683
352,754,258,885,961,627,892,189,262,857,801,354,270,471,481,822,876,535,216,701,849,439,480,813,820,938,733,205,127,683
683,781,652,564,700,37,154,989,707,756,125,452,377,849,873,930,365,480,996,13,728,240,938,167,205,120,42,642,376,483
988,754,341,587,961,591,256,388,523,707,892,802,14,118,687,761,452,354,262,849,822,274,108,365,813,820,293,733,42,376
875,652,786,22,154,802,901,644,857,452,354,810,930,876,873,267,143,978,363,833,307,820,938,733,301,120,167,683,376,240
376,499,81,896,398,790,523,748,901,653,756,923,865,822,210,108,943,505,365,474,978,680,949,167,301,120,132,683,661,127
