764,652,587,961,398,388,237,14,901,452,377,849,793,354,822,25,997,13,728,828,307,209,938,820,733,120,127,468,683,205
352,875,754,695,885,587,757,256,154,768,707,262,118,471,354,810,535,365,232,350,828,307,938,820,301,733,132,683,376,642
312,609,154,707,892,189,164,262,118,354,849,481,876,873,108,930,573,505,365,439,86,10,307,209,820,733,752,120,416,661
683,988,875,42,652,587,256,22,154,989,67,892,857,452,849,481,25,876,453,997,365,40,163,301,733,62,661,376,167,132
875,988,81,652,885,757,734,271,398,650,653,262,801,354,849,793,891,873,997,108,232,828,307,240,820,733,167,120,163,683
622,258,723,587,961,609,154,718,67,748,901,262,686,471,354,777,865,345,873,535,997,159,996,13,307,820,209,938,906,683
806,875,896,652,258,436,430,803,154,707,892,993,262,354,502,216,905,25,535,822,580,439,996,363,820,872,733,42,938,683
875,920,711,268,961,369,154,650,67,44,673,802,14,262,354,849,95,481,876,535,108,822,363,307,240,167,906,661,683,376
875,754,723,757,111,609,790,627,388,650,44,895,262,801,95,898,997,535,618,393,365,13,363,833,828,167,62,301,683,376
341,652,622,711,803,627,650,748,901,262,80,471,118,377,849,354,822,873,156,439,480,813,375,245,10,820,733,167,301,683
806,875,695,587,501,154,426,892,118,433,354,849,822,891,876,535,997,181,365,844,86,307,820,167,301,733,661,142,683,759
988,875,695,258,587,501,711,959,118,80,471,801,834,849,822,404,411,602,876,365,159,978,10,938,820,167,301,120,970,733
988,622,652,885,723,961,625,627,213,154,707,892,686,262,354,535,108,900,365,978,680,307,209,293,733,167,938,661,376,683
875,711,961,590,700,398,154,790,44,892,355,206,687,262,686,653,118,849,810,535,873,997,365,813,820,938,301,165,127,683
663,988,754,308,757,627,707,748,892,118,80,502,849,95,900,930,997,505,594,573,76,365,439,13,820,733,906,683,376,499
875,597,258,711,369,564,154,707,748,262,354,849,891,95,930,535,594,365,439,159,86,307,820,163,327,120,538,642,683,499
875,258,587,711,961,885,850,154,768,67,678,14,901,118,262,452,849,873,267,535,598,350,820,163,301,733,120,127,683,661
875,781,122,341,587,885,154,707,802,761,118,386,354,377,502,849,25,876,274,156,439,363,828,307,820,209,301,42,733,269
120,376,875,695,256,154,989,44,892,901,761,653,857,452,354,849,801,865,95,822,930,262,365,307,42,165,642,683,538,499
695,341,723,256,718,154,92,388,22,847,892,802,644,452,849,635,25,535,997,232,363,13,86,375,307,163,938,167,209,683
