733,258,587,885,961,757,154,117,67,892,802,895,262,901,354,849,900,997,108,580,13,403,813,482,62,42,661,538,416,167
875,754,341,622,961,627,83,154,22,707,892,802,14,653,452,849,535,997,181,932,365,350,833,820,293,167,301,938,661,376
781,622,719,803,627,154,892,355,802,761,644,491,433,354,849,876,900,997,108,943,365,439,13,363,10,820,301,62,683,499
652,258,587,719,627,790,22,154,67,426,118,452,849,25,535,151,930,900,267,108,365,159,13,10,820,301,120,127,376,499
352,312,610,341,711,587,723,154,426,892,993,125,849,481,876,267,997,181,365,375,833,820,240,733,938,42,127,142,970,120
875,754,652,587,961,700,256,718,627,748,892,802,901,262,857,354,849,528,876,873,943,363,307,938,167,301,127,683,100,661
519,622,12,184,154,355,802,687,471,354,849,891,267,997,505,76,156,365,996,350,363,820,293,167,205,301,661,683,142,957
352,258,398,154,989,237,802,901,756,801,377,502,452,822,849,810,386,997,108,159,978,10,938,820,167,906,120,301,683,62
312,622,711,587,30,874,961,154,388,344,892,801,849,762,95,822,930,108,997,876,898,365,232,633,820,167,575,120,127,683
875,258,885,627,83,707,673,355,993,901,118,125,857,452,354,502,653,262,793,876,930,274,849,580,439,350,363,728,167,683
988,875,652,622,885,803,757,609,22,790,388,892,901,270,452,801,849,528,891,822,810,873,76,439,813,307,820,301,42,683
875,256,627,154,748,237,662,502,25,535,151,108,505,997,932,573,40,480,996,363,728,307,820,938,733,752,167,683,759,376
875,258,885,723,154,989,355,802,118,491,354,849,635,528,873,876,108,535,911,365,580,996,245,938,872,283,167,733,42,683
652,803,22,154,707,748,802,118,262,270,452,354,849,528,822,535,108,997,900,143,365,480,820,957,733,120,127,683,376,301
988,875,258,430,587,885,961,154,989,892,355,678,901,262,125,386,354,535,997,156,232,307,240,820,301,733,120,167,683,376
127,376,988,652,258,885,790,748,189,653,452,849,822,537,274,900,345,156,232,381,363,129,240,167,938,120,820,683,42,499
938,988,114,20,622,723,22,892,901,386,95,481,876,25,930,822,668,996,828,86,307,209,820,167,575,120,301,376,759,538
258,885,627,398,154,22,989,892,895,686,262,901,849,822,943,932,156,365,580,996,232,363,813,18,820,938,301,575,120,499
988,652,885,30,154,707,217,845,355,270,801,354,25,900,997,181,156,480,363,375,245,10,970,209,167,205,301,661,683,42
781,885,944,271,154,707,708,355,653,354,849,528,481,997,573,232,996,13,403,828,245,813,820,129,167,120,127,376,683,642
