988,875,781,258,885,587,648,734,356,154,650,847,355,85,14,452,354,25,535,365,363,245,10,307,820,358,733,167,538,683
341,711,885,587,961,723,256,609,154,748,85,653,3,528,876,997,573,156,365,439,10,938,820,733,167,120,416,468,683,964
875,711,723,961,398,154,768,790,673,355,687,262,118,452,930,932,249,156,365,439,13,728,10,820,293,301,733,661,376,127
352,781,501,723,961,885,718,435,707,892,761,118,262,857,901,502,535,997,868,505,76,474,480,307,938,301,120,661,468,683
875,610,920,652,430,587,723,622,22,154,748,802,687,686,653,857,354,849,930,108,151,181,365,828,938,820,236,301,733,127
806,875,652,885,757,627,790,154,768,707,355,756,118,891,95,822,900,151,810,156,159,439,820,293,236,42,733,127,538,499
875,695,920,258,711,961,271,154,435,22,67,892,355,449,901,118,270,354,849,891,822,876,95,108,13,375,307,167,165,683
62,988,42,430,885,258,720,30,718,154,388,67,915,857,354,849,876,997,573,365,474,263,820,167,733,120,127,132,273,683
781,258,627,22,650,989,748,217,802,80,354,849,481,95,876,535,997,25,156,365,13,363,263,938,820,301,327,733,127,683
875,988,652,258,587,609,22,154,748,673,262,653,471,801,354,849,857,668,267,953,108,911,151,439,159,363,820,661,683,499
988,875,652,711,12,587,648,627,271,22,154,523,355,802,14,270,452,377,849,891,25,535,108,580,996,209,820,167,733,120
806,875,587,723,256,398,154,650,523,707,892,355,262,503,216,345,108,181,997,932,151,156,357,307,820,167,301,120,132,376
352,258,369,874,757,256,790,154,355,802,118,262,503,801,354,125,481,535,997,108,505,156,365,143,813,820,733,42,120,683
820,781,988,875,920,652,258,711,718,271,154,857,377,502,354,216,95,997,365,480,363,209,163,167,205,120,127,683,938,538
301,312,781,875,609,22,650,523,748,892,355,761,901,262,387,118,849,997,996,229,263,307,820,240,42,120,642,683,938,733
875,652,258,723,885,627,388,650,67,892,802,901,761,262,354,377,528,822,25,876,997,40,375,820,209,301,733,167,683,376
875,652,622,587,12,154,989,67,388,237,355,892,118,801,452,345,997,151,505,365,844,996,439,307,820,733,42,120,683,269
622,258,184,627,790,707,355,761,118,653,354,216,274,930,151,210,997,580,365,375,813,307,163,733,301,167,127,538,269,683
875,258,587,256,627,154,989,672,355,761,125,270,849,481,668,404,602,810,232,159,544,820,938,167,62,205,733,683,376,120
875,392,920,754,622,961,757,845,892,802,14,653,849,822,891,274,535,108,886,997,143,996,820,167,42,120,538,683,376,570
