1000 982 1 0
1000 1041 3 0
1000 1008 2 0
1000 1032 1 0
1000 947 2 0
1000 1015 4 0
1000 1006 4 0
1000 1001 1 0
1000 934 0 0
1000 983 2 0
1000 972 1 0
1000 981 1 0
1000 1019 2 0
1000 991 2 0
1000 986 2 0
1000 971 0 0
1000 1007 0 0
1000 1000 0 0
1000 1019 2 0
1000 987 3 0
1000 982 2 0
1000 969 0 0
1000 964 2 0
1000 985 0 0
1000 1012 2 0
1000 1006 0 0
1000 1012 2 0
1000 1032 2 0
1000 969 3 0
1000 1022 2 0
1000 975 1 0
1000 1021 0 0
1000 992 2 0
1000 1034 1 0
1000 1019 3 0
1000 1013 0 0
1000 943 3 0
1000 950 1 0
1000 1043 1 0
1000 1019 1 0
1000 954 2 0
1000 1034 3 0
1000 1071 5 0
1000 974 2 0
1000 989 0 0
1000 1002 1 0
1000 1025 2 0
1000 984 2 0
1000 1052 5 0
1000 967 1 0
1000 1031 4 0
1000 1038 1 0
1000 977 2 0
1000 969 2 0
1000 927 0 0
1000 1023 0 0
1000 984 1 0
1000 981 1 0
1000 1014 0 0
1000 992 3 0
1000 1025 3 0
1000 963 1 0
1000 1032 3 0
1000 945 1 0
1000 996 0 0
1000 990 1 0
1000 947 4 0
1000 982 2 0
1000 995 1 0
1000 957 0 0
1000 1048 3 0
1000 1057 2 0
1000 993 4 0
1000 988 2 0
1000 1015 3 0
1000 1009 1 0
1000 1017 2 0
1000 978 1 0
1000 968 3 0
1000 943 1 0
1000 1006 0 0
1000 977 3 0
1000 1017 4 0
1000 1020 2 0
1000 968 4 0
1000 1043 1 0
1000 983 1 0
1000 981 3 0
1000 967 1 0
1000 999 2 0
1000 1002 0 0
1000 1006 2 0
1000 974 0 0
1000 1012 2 0
1000 1018 0 0
1000 986 2 0
1000 995 0 0
1000 1035 3 0
1000 996 1 0
1000 1042 1 0
