1000 972 0 0
1000 959 1 0
1000 968 1 0
1000 960 2 0
1000 956 1 0
1000 1026 2 0
1000 1018 3 0
1000 1019 2 0
1000 1068 1 0
1000 974 0 0
1000 971 1 0
1000 992 0 0
1000 1020 3 0
1000 1047 1 0
1000 981 2 0
1000 1030 2 0
1000 944 2 0
1000 950 2 0
1000 1002 2 0
1000 1028 1 0
1000 1002 1 0
1000 1021 1 0
1000 1026 0 0
1000 981 2 0
1000 985 1 0
1000 996 1 0
1000 973 2 0
1000 1004 1 0
1000 993 2 0
1000 993 3 0
1000 1035 2 0
1000 982 3 0
1000 984 2 0
1000 1025 3 0
1000 970 0 0
1000 1017 3 0
1000 1022 0 0
1000 997 1 0
1000 979 0 0
1000 1092 4 0
1000 973 0 0
1000 1002 2 0
1000 1054 0 0
1000 993 0 0
1000 988 1 0
1000 979 1 0
1000 979 4 0
1000 1028 2 0
1000 958 2 0
1000 996 2 0
1000 995 2 0
1000 953 1 0
1000 957 3 0
1000 1045 1 0
1000 1015 2 0
1000 966 3 0
1000 996 2 0
1000 1038 5 0
1000 998 1 0
1000 965 0 0
1000 960 0 0
1000 1036 1 0
1000 1040 5 0
1000 1035 1 0
1000 995 1 0
1000 1066 1 0
1000 996 0 0
1000 1030 4 0
1000 1034 1 0
1000 1033 2 0
1000 991 4 0
1000 971 0 0
1000 997 0 0
1000 998 1 0
1000 986 0 0
1000 1016 0 0
1000 985 1 0
1000 918 0 0
1000 979 3 0
1000 1004 2 0
1000 997 1 0
1000 963 2 0
1000 1034 3 0
1000 981 0 0
1000 988 0 0
1000 999 0 0
1000 1005 2 0
1000 968 0 0
1000 977 4 0
1000 965 0 0
1000 1002 4 0
1000 995 3 0
1000 963 0 0
1000 992 1 0
1000 998 1 0
1000 1013 1 0
1000 969 0 0
1000 982 1 0
1000 956 3 0
1000 1031 0 0
