694,867,679,24,700,37,976,264,650,748,485,331,554,491,385,222,888,868,453,869,685,428,168,174,88,949,10,722,100,483
297,410,740,17,757,881,41,99,217,146,871,125,857,491,409,161,814,873,353,228,785,403,769,86,674,552,872,18,755,158
988,514,950,561,826,455,941,419,976,910,67,388,748,478,206,673,604,306,905,705,531,677,965,963,783,856,680,229,254,821
315,999,913,754,984,695,870,105,24,703,676,715,53,952,599,277,451,253,115,112,668,750,513,107,108,26,366,242,942,964
663,775,639,962,689,711,532,700,486,291,36,73,802,487,588,512,153,433,267,246,383,839,318,334,654,38,780,482,322,570
624,656,105,826,941,340,952,41,707,121,756,507,470,834,390,371,522,475,493,897,245,364,296,506,524,482,948,375,127,192
402,123,177,374,67,871,14,556,337,162,377,909,955,629,365,844,992,59,247,493,728,40,835,27,820,284,527,752,819,134
484,913,290,563,742,454,213,947,848,121,355,664,146,196,14,481,632,868,447,932,685,526,193,772,893,496,970,562,416,323
853,610,939,574,442,268,410,590,24,197,171,691,219,845,998,217,319,568,726,166,861,968,887,243,86,863,263,27,129,91
565,692,501,410,173,757,718,477,391,747,857,829,849,762,882,535,930,887,677,932,395,645,779,755,737,948,414,144,958,759
595,781,597,896,920,278,23,187,289,41,201,523,251,130,626,666,107,869,457,474,584,508,405,970,948,957,327,120,100,134
316,352,392,413,200,866,455,287,75,599,449,451,286,189,227,182,270,348,433,420,620,321,932,698,908,769,737,440,780,205
684,663,696,830,515,922,699,213,672,368,36,487,929,761,765,823,77,472,246,383,393,403,168,938,293,147,872,317,821,343
78,806,290,610,230,656,878,22,486,808,912,753,529,890,673,189,901,491,25,882,877,371,541,837,994,261,416,140,819,706
819,352,133,436,12,111,718,947,190,523,215,391,904,11,577,182,281,838,119,464,112,286,774,839,760,675,142,743,269,570
415,341,564,740,922,37,398,650,117,368,512,408,470,801,84,883,502,406,849,886,275,911,393,645,584,50,728,533,727,752
597,878,200,610,766,867,60,652,731,976,388,910,945,182,611,119,857,503,331,377,404,620,911,576,839,70,908,957,463,202
360,16,370,794,30,532,435,790,6,201,748,712,166,489,204,688,646,412,631,139,225,249,159,633,783,938,301,540,157,101
560,105,177,430,660,669,148,391,346,892,367,761,613,275,849,490,641,932,395,633,396,65,191,307,634,38,606,752,205,140
402,56,913,413,799,582,565,778,497,300,983,998,319,459,61,547,750,445,90,139,225,383,839,633,581,970,575,592,192,649
