1000 1955 10 0
1000 1914 13 0
1000 1983 8 0
1000 1951 12 0
1000 2022 12 0
1000 1909 13 0
1000 1925 14 0
1000 1966 19 0
1000 1968 6 0
1000 1961 17 0
1000 1955 14 0
1000 1975 12 0
1000 2012 3 0
1000 1957 10 0
1000 2001 21 0
1000 2005 11 0
1000 1884 11 0
1000 1988 17 0
1000 2018 16 0
1000 2050 11 0
1000 1972 13 0
1000 1992 7 0
1000 2034 11 0
1000 1954 11 0
1000 2037 17 0
1000 1972 17 0
1000 2000 10 0
1000 1959 11 0
1000 2041 8 0
1000 1974 12 0
1000 2002 15 0
1000 1954 9 0
1000 2072 6 0
1000 1950 9 0
1000 1913 8 0
1000 1998 11 0
1000 2036 15 0
1000 2024 19 0
1000 1995 15 0
1000 2030 11 0
1000 1941 16 0
1000 2011 10 0
1000 1933 7 0
1000 2013 18 0
1000 1961 13 0
1000 1968 13 0
1000 2045 12 0
1000 2024 9 0
1000 1995 18 0
1000 2045 9 0
1000 1981 13 0
1000 1985 17 0
1000 1898 4 0
1000 2052 12 0
1000 1984 19 0
1000 1983 11 0
1000 1953 10 0
1000 1984 14 0
1000 2002 11 0
1000 1913 17 0
1000 2087 16 0
1000 1965 18 0
1000 1952 10 0
1000 2016 15 0
1000 2012 12 0
1000 2003 16 0
1000 1990 11 0
1000 1929 11 0
1000 2026 13 0
1000 1932 14 0
1000 2080 15 0
1000 1917 13 0
1000 1997 15 0
1000 1987 9 0
1000 1994 18 0
1000 2023 9 0
1000 1993 12 0
1000 2018 10 0
1000 1989 13 0
1000 1998 13 0
1000 1979 16 0
1000 2045 13 0
1000 2005 12 0
1000 2004 14 0
1000 2056 14 0
1000 2061 15 0
1000 2062 19 0
1000 1990 9 0
1000 1959 16 0
1000 1956 8 0
1000 1995 10 0
1000 1913 12 0
1000 1959 16 0
1000 1983 12 0
1000 2011 16 0
1000 1957 18 0
1000 2007 11 0
1000 1971 5 0
1000 2003 17 0
1000 1998 14 0
