79,123,122,586,133,689,374,160,53,926,715,201,539,838,601,164,613,657,857,555,494,29,382,363,124,97,88,680,654,360
456,230,177,24,659,700,187,952,845,121,761,901,464,433,528,852,880,909,382,600,567,480,978,725,254,518,527,91,683,859
684,328,572,177,809,252,790,789,171,854,945,601,802,320,503,377,883,500,900,701,480,769,124,544,336,581,163,183,468,964
352,843,692,72,287,703,180,659,340,477,934,929,811,288,485,554,751,118,377,262,186,537,441,995,541,393,996,982,304,364
663,415,579,252,660,53,700,486,335,68,418,558,217,934,585,657,613,106,162,337,502,29,852,758,405,174,805,527,571,582
971,875,78,729,545,179,399,648,173,37,373,693,708,671,51,502,777,931,107,321,825,66,139,102,232,580,432,916,242,437
260,971,878,781,597,465,572,56,456,569,234,473,206,367,568,653,494,972,852,216,898,702,59,4,304,863,994,946,816,242
260,341,622,941,1000,627,450,473,854,73,166,319,644,646,804,267,825,365,584,231,638,581,557,654,88,304,991,527,651,463
806,519,794,265,258,17,477,187,637,188,201,791,921,784,901,840,555,751,762,852,505,825,76,996,363,403,769,981,376,651
610,648,8,850,625,952,989,945,847,449,451,467,367,568,712,387,857,972,161,877,705,641,796,758,417,982,211,440,351,496
781,806,341,177,984,374,944,1000,398,187,329,201,847,449,747,233,507,840,342,306,620,139,932,48,508,863,603,518,683,116
794,265,52,711,648,660,926,915,198,802,568,80,801,494,852,825,139,66,314,102,13,363,2,209,919,244,498,571,859,218
257,545,656,652,572,564,860,53,32,175,346,319,693,840,130,777,909,877,796,76,619,381,333,243,336,88,498,416,571,360
456,988,964,223,574,669,398,32,599,300,855,11,847,319,678,389,153,464,270,262,888,995,974,544,336,26,496,298,571,150
775,866,961,37,807,398,362,160,985,838,904,206,710,233,262,653,106,270,306,490,384,155,336,168,946,816,527,683,468,360
402,775,711,72,24,648,497,450,790,11,945,99,546,282,281,787,502,852,412,876,380,643,594,139,600,124,327,498,958,315
260,200,273,651,574,24,1000,450,187,851,998,206,270,628,537,390,631,796,76,461,13,405,63,581,820,832,752,116,859,743
616,809,700,252,599,188,171,712,845,418,577,478,662,262,464,857,348,852,886,384,573,612,314,393,932,956,581,376,269,463
551,781,988,79,775,456,53,187,213,851,197,473,959,847,487,281,485,130,408,555,274,643,66,541,702,336,925,737,571,683
456,328,24,616,951,579,37,256,789,117,846,338,487,802,568,553,125,628,811,420,852,861,955,90,280,584,654,229,437,150
