200,265,711,72,423,1000,497,730,187,789,234,660,945,915,802,588,644,568,106,931,877,632,225,665,128,796,674,557,571,940
939,696,711,12,287,187,492,789,855,672,418,601,800,106,628,494,547,29,25,986,390,161,825,139,665,480,15,26,463,360
328,692,879,179,24,579,660,851,509,838,915,601,993,712,613,275,553,106,620,852,968,965,714,229,207,737,26,91,211,683
456,597,133,52,72,659,421,660,477,435,851,154,319,206,710,800,751,801,377,793,161,877,441,66,295,932,4,13,917,269
964,297,875,597,448,990,572,488,703,234,623,11,915,601,568,746,503,751,930,246,139,372,813,243,504,26,977,737,859,150
114,410,1000,660,454,637,92,583,854,510,539,346,319,672,106,162,39,270,500,216,852,161,965,480,645,243,544,651,722,360
260,988,450,569,361,693,338,585,331,288,342,801,14,568,61,852,886,909,953,903,15,833,168,261,805,209,165,116,743,269
964,456,560,260,721,740,809,1000,160,569,289,583,915,319,338,895,262,106,51,762,412,548,474,403,97,872,163,651,743,683
402,230,328,312,79,616,700,660,450,289,19,69,791,847,451,553,877,390,902,490,353,982,773,375,168,174,440,91,496,150
150,853,328,622,711,180,410,700,17,111,831,789,915,693,802,687,895,306,762,404,804,161,393,461,511,168,165,376,437,101
79,438,947,67,623,708,489,662,555,433,96,635,777,409,886,955,594,239,600,393,932,758,333,835,363,544,856,581,744,683
448,297,312,586,826,24,659,850,660,419,450,998,847,929,204,657,761,852,641,66,714,347,48,243,581,946,496,309,157,999
312,937,826,703,648,616,700,858,356,188,847,346,539,233,487,588,118,585,138,377,494,713,852,810,902,909,629,383,396,88
896,265,72,885,740,17,256,831,329,650,790,45,11,529,559,262,713,345,107,139,228,665,400,480,839,598,97,940,571,322
775,114,561,866,572,622,268,652,179,252,1000,287,83,921,847,657,746,555,935,852,390,888,909,643,393,996,207,26,752,202
352,875,114,328,700,398,187,789,583,329,539,601,367,125,270,274,394,267,149,128,365,480,405,728,557,229,725,991,927,964
597,465,399,590,569,22,789,302,855,234,201,998,74,746,751,762,620,986,324,107,632,911,314,825,333,973,396,581,482,244
376,597,875,689,442,399,12,179,398,477,197,444,338,802,288,118,801,228,996,973,363,544,949,820,744,351,917,592,157,859
545,639,920,465,572,879,724,648,24,700,398,418,934,125,542,61,33,161,745,274,267,911,143,461,973,982,243,396,654,168
122,179,173,278,660,451,319,601,281,588,653,746,857,106,972,203,852,891,600,259,996,70,619,654,97,946,26,981,191,642
