312,545,939,826,967,177,287,824,659,497,398,987,197,915,558,802,811,542,666,216,995,932,66,979,619,243,544,88,651,458
122,177,60,287,410,648,850,660,730,989,473,68,206,751,471,494,33,324,852,900,107,995,353,382,796,405,129,651,942,483
402,200,597,723,703,173,252,855,300,69,672,510,712,901,502,905,274,861,441,701,580,48,645,363,396,63,832,948,165,250
260,656,24,807,398,790,569,234,117,69,899,49,319,14,653,852,390,887,612,57,702,280,480,946,725,209,26,919,498,416
5,352,123,258,72,742,719,173,419,22,768,329,188,189,51,953,441,513,525,965,57,225,243,769,229,88,634,496,116,273
260,988,806,692,572,17,160,730,623,707,11,478,840,555,491,404,877,445,490,347,59,124,207,209,343,917,62,683,565,100
456,122,465,572,740,941,19,790,881,969,585,331,611,751,464,502,537,909,965,758,393,461,996,839,359,15,675,518,752,322
456,328,122,692,572,399,177,703,660,289,987,473,478,708,993,281,553,161,888,107,618,66,225,702,769,124,837,948,140,437
402,692,429,648,700,278,579,435,790,289,855,791,934,198,467,798,51,909,902,90,995,371,128,365,2,893,938,26,242,917
260,5,826,30,421,700,340,497,848,558,198,338,553,502,852,877,898,620,480,508,363,50,231,163,917,242,284,571,919,458
545,806,597,501,864,340,985,673,485,613,29,636,161,814,513,868,90,537,321,796,598,638,769,296,245,946,261,581,917,116
560,656,754,827,850,660,477,790,789,915,578,846,319,251,80,125,732,491,324,955,371,103,359,15,908,544,193,378,42,360
597,114,586,695,177,590,792,278,609,477,53,583,831,915,546,14,746,653,751,490,796,363,359,245,364,18,816,683,202,499
328,896,794,177,12,28,700,850,831,154,41,583,808,712,845,367,338,487,288,975,377,61,324,986,107,525,980,728,769,191
692,265,826,52,827,724,809,497,398,450,789,361,197,201,712,449,993,80,306,865,380,71,685,357,128,979,396,769,343,248
5,766,114,560,572,220,659,700,792,936,473,915,929,559,338,588,585,918,643,903,685,584,363,654,991,925,240,496,242,376
352,988,177,660,569,831,789,998,847,367,657,840,115,270,96,162,756,909,453,932,396,544,709,674,18,26,422,245,238,116
597,122,695,572,12,28,809,252,289,789,302,171,11,36,546,338,708,657,746,678,459,306,443,151,393,381,769,207,592,269
597,695,696,879,579,1000,32,68,449,338,593,751,39,966,161,705,953,541,665,59,243,54,557,396,769,343,293,244,440,683
260,465,325,659,154,851,985,791,449,198,227,840,130,555,732,517,106,77,139,393,57,34,581,336,544,933,211,680,927,683
