729,545,328,305,703,700,49,583,11,546,235,130,542,51,404,909,930,441,911,371,15,54,243,336,737,163,236,62,917,463
260,218,812,479,12,648,1000,340,569,53,789,952,188,398,492,921,535,151,390,930,541,365,508,769,422,440,147,376,958,116
177,72,442,696,374,6,234,623,672,693,233,319,288,800,494,882,905,380,995,979,475,4,581,2,788,946,209,737,183,376
328,843,721,442,399,648,941,596,831,300,6,473,672,664,319,520,262,270,51,894,804,955,508,359,334,62,816,416,743,157
456,610,630,696,177,179,434,616,569,789,791,945,539,998,338,262,320,109,306,612,239,979,208,359,243,2,925,737,376,771
597,413,656,442,696,488,24,590,809,572,660,188,910,368,270,494,107,618,371,239,393,59,243,581,680,779,654,938,205,683
958,597,743,326,652,256,398,277,300,197,915,282,118,553,555,542,494,61,907,51,930,685,372,581,737,211,327,116,273,964
971,597,656,574,809,669,627,277,855,234,753,915,31,693,546,164,901,14,491,751,620,345,898,717,66,393,76,978,21,360
5,572,30,308,648,850,831,789,32,117,206,338,749,118,613,555,628,433,777,975,537,968,384,887,66,461,318,2,737,782
775,20,572,870,30,740,731,435,637,289,583,234,503,502,793,822,390,155,76,48,839,243,54,336,949,97,211,683,273,479
775,754,950,24,648,969,234,197,672,99,673,166,901,14,130,491,96,891,161,274,267,825,474,359,378,245,506,261,782,150
572,864,660,497,492,427,945,672,623,847,993,554,555,125,972,668,745,246,232,375,378,296,654,925,946,163,544,527,323,101
878,123,79,572,696,177,826,497,660,41,11,838,99,487,693,235,485,294,800,555,891,852,172,903,57,544,336,991,248,683
639,695,561,652,740,579,23,660,623,847,693,840,662,270,547,33,880,909,902,324,225,965,544,884,261,737,496,42,116,101
176,843,639,572,870,660,699,637,851,486,477,854,469,892,319,568,756,471,555,502,777,632,372,280,4,168,2,242,859,360
806,290,875,1000,851,947,791,929,601,198,189,130,840,491,270,528,894,690,274,965,980,508,231,364,91,496,351,322,42,360
223,133,177,8,579,1000,450,67,509,145,912,546,235,588,138,471,270,51,494,161,632,902,602,490,612,384,946,440,744,683
456,415,896,622,572,696,703,724,579,596,188,947,607,985,118,653,80,713,852,869,796,76,541,159,405,769,674,26,518,242
456,177,826,410,941,423,660,569,340,851,53,623,847,845,693,710,74,227,568,617,857,965,57,619,973,21,994,88,752,999
79,122,692,442,824,24,590,308,700,497,753,838,672,118,275,686,732,161,412,825,932,996,946,925,38,832,97,244,683,140
