360,551,479,370,867,255,32,583,855,912,847,510,253,840,503,270,481,203,412,886,887,76,982,544,336,994,552,683,958,964
5,971,648,160,627,831,92,111,607,473,915,929,847,338,568,262,555,628,420,880,968,548,902,76,4,504,193,422,518,183
551,692,689,870,742,17,37,53,450,672,367,164,662,118,960,800,777,796,103,357,813,581,654,994,86,351,250,183,582,360
456,79,971,939,442,724,423,1000,111,398,660,234,117,335,266,838,233,39,537,274,705,902,107,516,295,557,336,805,284,248
157,200,656,425,258,885,252,660,851,313,11,845,319,251,130,262,751,857,777,670,107,347,93,363,581,304,820,683,942,150
456,545,200,402,656,572,616,340,398,32,660,855,607,623,160,451,542,377,61,886,445,900,505,796,714,839,813,994,917,463
988,290,913,652,52,967,590,700,32,851,847,845,664,338,106,306,324,852,880,898,155,911,641,525,357,714,303,813,351,518
79,843,794,465,803,53,926,69,36,444,712,217,319,915,653,125,555,713,986,107,541,758,665,243,211,163,737,927,127,722
456,639,341,179,874,340,19,67,11,45,418,845,487,367,802,471,793,324,869,76,405,432,813,949,991,293,518,248,683,483
545,79,696,255,700,256,989,11,473,36,802,489,556,787,119,387,502,490,796,979,128,992,243,544,168,949,946,737,229,147
101,177,572,501,724,967,700,660,497,790,6,11,678,338,164,459,628,852,996,13,359,54,654,863,38,168,832,327,743,999
597,442,724,648,75,734,188,947,623,418,915,346,272,130,262,732,883,210,953,107,365,526,837,124,245,261,351,571,743,248
123,826,742,922,579,17,926,851,539,847,319,802,204,288,512,262,222,840,306,751,495,490,371,382,128,996,364,261,458,437
964,224,114,413,754,794,879,72,488,24,724,827,177,660,497,492,235,901,840,130,14,774,931,576,76,982,307,242,376,150
360,437,610,465,652,874,803,277,289,789,672,904,262,840,746,732,345,880,668,877,181,314,796,382,207,242,322,683,605,479
352,622,572,879,625,92,201,121,206,85,14,39,975,531,441,380,384,612,181,525,143,581,124,88,263,518,821,165,927,416
5,224,287,252,944,660,435,700,300,11,418,838,391,811,14,555,29,161,868,90,979,645,982,769,581,194,482,917,298,183
456,775,597,684,622,399,734,361,201,611,377,406,777,882,490,825,600,393,102,259,363,50,168,193,2,917,183,248,958,651
456,696,885,579,11,68,449,708,657,14,554,857,756,433,409,528,441,139,393,973,333,982,86,654,581,26,917,482,131,964
328,52,277,851,607,546,653,865,852,986,918,868,631,818,541,321,393,143,508,50,674,86,581,243,88,194,165,743,651,706
