456,563,399,676,1000,509,45,791,915,761,275,503,3,966,690,882,909,955,898,516,714,956,59,856,916,245,788,948,104,927
290,328,721,392,652,455,430,349,137,454,271,851,233,3,666,923,161,447,181,384,534,249,758,76,567,333,498,640,468,218
78,105,60,734,137,32,768,614,738,691,644,857,481,690,909,126,900,701,534,594,836,401,332,245,769,476,261,949,908,706
971,843,370,268,423,148,137,789,623,848,892,578,761,568,655,829,814,126,804,887,968,758,228,439,446,104,283,927,144,192
55,223,195,425,455,488,922,590,234,335,712,915,708,73,204,489,617,966,795,822,409,898,956,152,783,401,949,446,261,906
456,328,438,622,430,455,712,121,235,507,3,671,554,555,777,409,894,909,126,276,490,594,143,401,174,263,104,301,440,218
328,630,399,287,590,569,881,388,915,189,553,119,470,84,777,3,914,274,900,877,612,714,758,836,908,378,336,38,524,327
456,224,958,721,488,719,724,941,791,889,119,655,865,814,390,750,705,548,383,143,714,758,979,152,521,832,606,927,100,448
971,545,79,721,425,719,532,778,173,579,699,477,697,655,502,909,445,997,898,383,249,580,103,439,152,174,760,440,661,315
192,224,430,874,349,421,148,768,313,388,915,708,262,553,857,671,923,216,299,795,690,876,40,836,521,760,104,589,273,376
328,81,290,199,349,899,45,558,895,385,671,471,666,517,857,762,690,636,852,274,602,505,531,979,70,350,422,104,927,571
878,610,305,224,652,287,724,961,669,450,477,300,335,910,558,189,109,690,345,762,274,629,963,152,654,788,760,634,957,575
328,721,110,268,941,271,747,286,311,901,520,653,462,553,112,3,750,909,274,956,508,86,949,760,552,254,283,733,422,919
456,78,328,624,939,265,148,768,43,478,74,873,898,888,212,965,956,439,152,949,863,727,104,733,603,739,821,805,100,498
328,16,721,656,622,450,789,583,791,707,921,890,503,681,29,411,900,472,548,869,516,249,375,908,916,946,524,575,928,927
328,696,941,349,148,49,910,335,768,697,921,529,915,614,617,829,955,441,641,714,598,963,379,261,948,283,606,733,236,315
721,195,574,199,430,349,669,768,234,691,915,520,3,923,210,909,995,534,460,956,439,785,359,245,446,194,440,772,261,571
78,630,16,58,265,30,881,712,130,3,385,655,666,119,528,909,898,612,796,758,956,522,654,446,263,240,104,919,575,605
456,971,328,137,789,987,190,335,361,344,478,262,503,471,109,626,690,620,161,445,394,612,704,417,758,521,783,633,245,819
305,754,195,721,268,1000,627,915,121,558,604,710,337,923,822,955,534,995,869,594,59,334,769,908,261,283,571,323,100,649
