260,305,721,896,180,184,43,899,983,691,489,895,507,503,829,914,620,873,443,453,292,76,978,815,359,863,422,38,194,244
392,290,721,223,349,45,672,73,604,568,520,138,342,3,84,817,955,997,701,441,40,379,978,401,908,884,431,606,906,248
305,133,826,399,325,532,724,569,477,45,915,121,528,795,481,814,441,876,956,521,783,21,378,440,919,327,927,248,87,917
224,123,370,514,30,858,676,111,712,409,888,631,212,643,249,598,979,508,113,243,856,863,440,606,104,283,226,859,819,100
971,812,305,803,252,627,407,855,921,892,73,311,895,387,671,549,212,516,665,522,113,783,654,446,557,261,524,527,927,468
78,456,297,781,224,721,778,699,599,691,708,320,626,502,666,701,212,521,405,401,884,330,946,245,948,440,821,527,323,100
971,630,290,622,430,399,941,1000,768,910,45,983,121,756,74,385,178,185,109,216,443,40,350,908,863,552,174,733,927,640
729,392,328,399,30,532,252,627,486,697,45,294,507,3,901,891,276,534,490,181,641,378,884,654,533,261,606,919,174,86
971,105,721,399,723,922,1000,407,604,613,161,274,126,876,441,955,443,417,40,461,93,13,815,446,261,104,957,240,192,100
781,721,223,572,430,742,858,724,43,838,892,73,451,262,119,857,3,829,690,909,997,310,548,152,836,783,946,949,527,706
290,392,223,843,425,434,30,137,768,583,915,847,710,503,671,342,907,829,517,795,138,918,126,602,965,59,70,606,293,127
430,778,450,407,583,753,998,892,604,389,765,3,817,481,324,814,898,149,822,274,513,249,143,670,815,978,884,245,654,129
352,78,16,878,429,30,718,83,583,987,614,983,451,204,871,489,520,593,471,3,380,212,869,249,522,59,248,571,819,192
297,766,630,223,399,564,590,700,789,41,69,73,178,671,777,690,249,40,152,13,243,856,916,863,88,104,927,327,498,218
81,430,287,532,734,477,388,983,558,189,385,162,829,882,902,384,641,763,619,379,113,334,405,401,946,283,927,527,87,919
399,676,349,734,627,136,650,791,697,219,708,710,387,829,918,516,143,956,159,59,13,521,769,504,863,378,606,927,100,448
224,392,652,430,719,899,915,558,993,710,138,342,829,481,690,887,516,439,584,152,785,405,521,884,946,333,240,927,127,468
328,624,721,133,455,287,676,768,983,998,554,462,299,7,701,333,401,856,296,446,38,949,104,283,805,948,414,140,192,468
488,252,627,450,137,851,583,915,993,74,112,517,161,814,126,172,930,602,701,534,869,417,844,40,908,193,552,737,927,150
590,941,349,579,92,67,791,983,14,119,671,954,553,814,900,750,447,228,417,333,113,13,241,245,863,38,88,446,524,468
