195,325,720,742,803,221,22,300,44,915,753,311,294,644,817,914,873,443,997,612,714,40,381,405,856,104,752,821,323,100
721,399,430,742,455,720,625,83,234,753,915,604,204,503,471,502,829,528,602,612,956,521,504,446,727,245,640,323,819,605
56,290,721,724,30,590,669,477,388,915,121,578,478,185,777,502,602,212,383,228,521,401,21,397,261,358,927,575,202,819
456,721,399,724,659,173,137,627,92,335,921,189,568,800,617,3,955,887,869,401,245,330,446,104,283,327,293,733,780,527
456,610,328,721,826,723,742,627,477,450,92,361,791,808,45,449,189,489,568,604,185,228,152,350,908,521,446,240,144,248
971,328,81,721,455,252,497,83,623,367,311,653,3,954,185,671,299,690,29,274,212,758,59,908,446,744,284,327,42,562
290,328,1000,855,190,915,3,655,907,690,274,390,249,704,228,383,333,379,401,908,21,431,949,283,752,733,87,376,958,570
260,224,721,399,532,676,700,137,486,583,407,791,904,485,520,3,613,907,690,390,701,249,704,836,241,946,727,261,283,327
78,754,430,325,590,268,252,615,784,520,3,909,814,930,701,955,246,525,249,898,417,522,333,908,241,863,733,821,351,919
456,297,610,425,721,572,430,148,234,691,82,489,204,3,138,342,119,909,212,249,979,113,440,919,927,527,575,376,780,150
305,721,574,287,30,325,676,268,300,43,747,281,613,337,553,528,549,894,888,548,612,594,371,292,836,21,104,283,351,733
429,430,742,325,910,691,121,196,262,817,671,690,161,705,900,750,441,677,443,598,143,333,13,405,856,296,446,863,414,100
78,719,778,944,92,647,915,688,507,3,471,671,626,966,345,909,443,763,869,228,417,350,908,401,504,769,240,42,205,741
456,430,83,47,998,915,178,617,7,411,274,573,869,629,979,40,259,521,908,243,916,991,245,330,261,174,575,205,946,819
224,328,721,180,532,22,786,41,67,915,921,198,338,907,873,902,548,333,152,769,446,946,422,948,414,752,524,575,805,283
290,766,630,719,287,349,627,786,583,647,672,604,130,138,385,829,636,25,534,612,295,225,401,916,261,293,104,741,565,257
79,297,224,721,572,287,23,647,753,929,319,604,198,765,138,671,666,502,29,216,777,955,548,930,249,379,152,908,163,254
328,723,68,915,983,621,311,204,14,644,617,471,29,537,750,602,955,909,898,103,598,702,359,401,261,104,603,805,575,323
456,56,721,572,720,569,83,313,45,189,281,817,907,966,690,900,126,629,758,439,13,856,949,446,104,744,575,120,940,150
16,305,325,778,30,349,609,486,791,915,204,800,617,471,666,966,481,534,887,181,292,212,417,903,152,836,261,240,283,323
