79,392,488,719,724,803,699,136,73,294,688,671,829,632,40,381,522,59,401,334,296,330,760,163,440,906,927,248,192,570
971,370,81,430,922,564,569,407,791,672,623,556,507,119,262,109,873,383,522,350,667,783,401,863,552,893,440,284,640,376
455,951,579,477,789,6,45,614,449,604,204,895,227,385,3,954,84,235,798,119,690,594,417,350,13,165,821,127,571,565
971,79,290,721,105,515,434,735,734,915,892,747,204,288,337,617,666,84,531,412,898,383,619,400,333,350,654,949,194,104
971,305,721,325,421,1,450,615,45,73,389,613,337,617,817,765,274,968,750,534,714,758,232,350,835,856,654,283,733,819
223,429,826,721,515,590,75,349,734,786,583,234,998,558,604,164,568,262,470,471,895,800,29,876,38,240,440,42,468,605
392,812,826,488,922,941,349,486,361,989,753,344,710,204,568,470,502,602,641,619,350,333,783,908,163,261,283,805,819,273
456,971,328,656,430,220,922,669,407,791,510,578,262,520,857,185,681,829,852,750,758,946,330,949,606,283,927,261,248,163
754,455,399,583,190,791,614,418,915,407,857,829,29,690,966,210,873,534,292,522,521,674,243,245,21,375,401,293,821,150
105,826,430,285,268,724,734,477,604,189,765,507,666,829,29,549,274,513,909,758,979,400,963,333,379,21,245,946,654,414
826,827,855,899,510,915,121,73,251,520,671,732,64,814,513,447,274,641,417,333,836,504,330,446,832,440,575,927,741,479
826,199,858,477,486,407,300,791,44,539,558,189,3,470,96,891,531,750,900,472,868,774,701,887,379,350,783,174,330,919
630,290,572,430,532,477,609,271,136,899,791,808,335,454,282,119,3,671,923,505,383,521,401,13,504,863,414,752,575,571
78,123,290,455,734,768,987,791,189,895,765,119,536,829,409,750,274,997,534,758,417,400,979,785,783,243,104,236,821,448
971,224,430,501,720,75,803,407,41,808,753,921,45,73,146,650,14,311,3,892,534,758,103,40,400,59,654,330,283,218
290,721,695,572,515,532,477,73,671,909,210,887,641,714,979,232,395,40,785,113,680,330,949,38,805,283,575,821,131,752
630,719,1000,137,569,477,915,693,189,765,262,507,923,762,795,750,955,143,103,956,228,152,633,884,863,330,174,254,440,927
290,843,455,501,30,569,912,604,389,798,354,883,923,690,814,869,40,333,332,86,863,949,88,832,948,575,366,744,323,269
545,610,370,430,590,734,271,477,92,300,915,688,471,500,814,212,641,249,395,57,40,521,245,946,727,343,283,165,440,100
78,224,370,501,858,724,325,941,723,699,786,219,558,478,286,204,892,262,3,503,655,873,379,332,908,606,283,104,640,150
