971,223,455,325,349,19,912,529,282,568,798,320,3,542,829,7,495,750,898,997,212,371,128,813,397,805,957,752,104,440
766,659,734,111,477,791,915,189,765,119,617,671,385,635,923,549,345,909,602,490,76,143,333,245,446,552,174,948,927,821
328,639,572,488,268,349,148,786,952,947,791,848,915,998,286,646,814,534,641,249,350,783,446,422,193,254,327,144,248,540
100,630,843,652,430,501,488,922,590,349,454,583,934,558,217,409,481,29,394,567,460,417,619,231,884,446,524,343,192,565
5,456,721,723,488,676,569,786,851,388,855,198,288,485,756,873,670,534,612,979,103,40,714,70,359,521,654,351,927,589
448,297,630,290,721,706,532,583,67,899,344,690,531,750,955,447,763,212,979,13,504,364,760,194,104,283,327,248,468,360
5,328,610,399,719,724,720,564,252,148,627,583,197,697,473,478,89,138,954,907,274,900,641,869,428,395,343,948,603,640
328,370,630,721,399,719,778,590,75,941,455,591,43,73,189,118,817,471,536,829,620,900,704,40,379,422,104,414,575,248
843,290,501,308,450,300,697,791,45,687,485,385,342,966,25,394,149,631,90,350,521,333,86,785,863,104,284,821,733,752
988,290,721,6,136,808,707,473,765,3,883,690,324,537,394,979,128,152,836,113,333,978,70,552,194,524,104,927,283,819
766,81,721,290,455,941,32,952,899,451,520,553,385,829,203,701,979,461,439,350,521,401,633,835,446,263,533,755,927,821
224,328,392,137,477,569,92,669,647,335,469,712,451,784,604,693,761,503,954,471,531,274,548,228,758,493,431,440,733,752
456,260,843,754,721,723,30,952,300,361,791,904,73,189,765,3,320,829,955,126,612,521,401,405,760,261,919,821,575,540
429,858,742,1000,623,604,138,119,462,817,617,966,690,3,909,705,548,869,365,59,908,769,557,991,884,440,733,640,192,218
971,60,488,325,676,349,734,148,271,623,753,915,478,73,14,756,270,445,612,113,241,86,836,243,916,805,919,283,248,448
122,514,734,789,388,197,45,43,915,558,282,753,855,64,411,481,898,887,534,869,239,758,40,522,333,401,168,446,859,468
56,812,123,290,574,455,532,803,734,558,478,119,3,829,909,888,701,228,40,379,521,783,241,245,174,422,446,343,104,562
456,806,290,501,659,734,435,300,335,912,355,604,489,666,681,972,909,447,149,869,143,365,103,40,856,948,440,283,144,248
297,328,766,826,724,137,6,899,753,915,217,747,233,121,262,3,966,852,274,612,641,143,159,836,949,440,42,927,605,819
79,630,721,425,488,497,388,899,73,693,489,294,553,834,536,84,109,29,528,665,956,40,401,446,805,919,927,104,575,958
