346,446,1037,7302,8672,9710
3446,3480,3584,7455
249,583,2969,3567,5372,7230
15,1369,2348,5701,6243,7782,8105,8517
5279,5391,6142,9057
68,105,212,269,275,533,562,589,722,792,1094,1503,2050,2212,3100,4871,5069,5180,5230,5260,5728,6526,6579,7329,7374,9095
101,142,217,493,778,2811,7406,8553
1,2,3,4,10,11,14,23,46,54,60,109,181,185,291,322,323,386,399,465,694,771,898,1370,1438,1608,1657,1842,2402,2761,2869,3182,3228,3518,3564,3787,4272,4442,4548,4796,5150,5357,5693,5716,6014,7582,8791,8899,8935,9360,9892,9987
42,198,895,990,1014,1847,1926,2996,3597,3883,3896,5526,8558,9396,9591
73,1237,1277,5711
1360,4510,8327
15,4071,6387
696,1137,1175,2840,8557
4,240,972,1101,2086,4913,5182,6933,9163
82,170,301,727,992,1332,1595,2237,2945,3999,4274,4716,5949,6383
387,768,5412
3635,3989,5513,5942,7834,8522,9488
166,254,598
1831,7900,8603
780,7959,8943
