59,238,250,251,479,555,661
20,72,117,285,288,413
1,76,90,91,132,206,348,426,546,997
190,195,222,359,444,713
12,13,46,75,84,135,138,219,229,264,294,298,301,313,374,420,424,505,542,594,660,667,921,931,974
25,203,232,561,780
15,174,242,642,801,903,979
63,249,452,949,1000
4,64,123,133,168,331,468,605,638,669
32,101,308,632,697,802
183,434,550,936
5,59,86,238,250,251,417,479,555,558,661,788,858,948
52,154,307,613
522,531,749,844
65,234,263,689
188,277,445,463,585,644,809
8,92,454,754
51,110,524,811,848,928
17,160,292,513
9,98,106,140,257,267,312,314,373,407,539,553,645,676,783
