1000 2962 42 0
1000 3002 61 0
1000 3005 41 0
1000 2935 39 0
1000 2972 40 0
1000 2947 45 0
1000 2990 37 0
1000 3009 53 0
1000 3032 36 0
1000 2912 45 0
1000 2972 41 0
1000 3051 57 0
1000 2974 46 0
1000 3025 51 0
1000 2949 52 0
1000 3003 40 0
1000 2967 45 0
1000 3042 50 0
1000 2939 51 0
1000 2964 61 0
1000 2940 50 0
1000 2995 43 0
1000 3071 54 0
1000 3042 57 0
1000 3018 52 0
1000 2981 40 0
1000 2904 33 0
1000 2985 47 0
1000 3085 57 0
1000 3033 50 0
1000 3111 50 0
1000 3023 49 0
1000 3005 49 0
1000 2966 36 0
1000 3000 45 0
1000 2966 55 0
1000 2930 31 0
1000 3027 50 0
1000 2978 40 0
1000 2979 45 0
1000 2995 41 0
1000 2932 48 0
1000 3024 56 0
1000 3010 52 0
1000 2976 44 0
1000 2969 50 0
1000 3079 61 0
1000 2926 31 0
1000 2977 45 0
1000 3009 51 0
1000 2995 39 0
1000 2979 37 0
1000 2968 46 0
1000 3014 44 0
1000 3016 29 0
1000 2984 51 0
1000 3068 46 0
1000 2988 48 0
1000 3076 44 0
1000 2964 45 0
1000 3050 49 0
1000 2912 53 0
1000 3035 49 0
1000 3031 33 0
1000 3024 38 0
1000 2991 46 0
1000 3005 57 0
1000 3023 49 0
1000 3059 44 0
1000 2955 53 0
1000 3014 46 0
1000 2983 57 0
1000 2999 55 0
1000 2916 48 0
1000 2943 46 0
1000 3055 51 0
1000 3087 55 0
1000 2916 54 0
1000 2976 61 0
1000 2902 44 0
1000 2983 47 0
1000 2950 54 0
1000 2959 34 0
1000 3058 49 0
1000 2897 32 0
1000 3015 42 0
1000 3073 42 0
1000 3029 61 0
1000 3088 46 0
1000 2948 48 0
1000 2842 44 0
1000 3013 41 0
1000 2975 53 0
1000 2934 46 0
1000 3044 44 0
1000 2931 44 0
1000 3001 45 0
1000 3044 49 0
1000 2928 34 0
1000 2961 49 0
