tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596500484076212225	@TimWhelan6 @BesLori Long Covid and Long Flu are the same according to NIH website. Sent this to you previously but you refuse to acknowledge. Ask yourself why?	740937020	719684589.0	1.5964988083469394e+18	['719684589', '2479899870']		
1596500484390817795	RT @AsherPress: Dr. Drew and Tulsi Gabbard on Doctors being Afraid to Lose their Licenses in Speaking Up on COVID and Vaccines for Fear of…	1242957263926702083			['1547392431964000258']	1.596377952606122e+18	
1596500484537593857	RT @Beth2point0_: @RealJamesWoods Prime example of why homeschooling is on the rise. Along with the public schools complying with the CDC’s…	1323323119			['826799519790665730', '78523300']	1.5963764474759373e+18	
1596500484533239810	RT @WritesBright: The government has written off £8.7 billion in PPE that can't be used or was bought at inflated prices – almost exactly t…	341454994			['2737003958']	1.5964935147619656e+18	
1596500484655022080	RT @DianeRu23: #forgotten500k  8.7 billion wasted yet @willquince @SteveBarclay @RishiSunak will not procure Evusheld for the immunocomprom…	930375301556768768			['1475135687682895880', '20473134', '269788397', '1168968080690749441']	1.5963951905831977e+18	
1596500485187719169	@cfw55cja @juneslater17 This government has bee n very useful for China, where the majority of tests and PPE came from. Plenty of middle men taking advantage to.	2203240167	1.2888959603163464e+18	1.5964970215858258e+18	['1288895960316346371', '1191843903458205696']		
1596500486232092674	i wish this was a joke but im looking at a man using folded paper towel and elastic bands around his ears as a homemade covid mask… https://t.co/gR36jk3cie	1596500444532150273					
1596500489369165824	RT @SteveDeaceShow: Monday we are going to share your stories with the Covid jab and why you didn’t get it (or didn’t get it again). Please…	1237921691801616385			['177564016']	1.5964938273340785e+18	
1596500489415593984	RT @drboycewatkins1: Remember two years ago when they convinced us that catching covid was damn near a death sentence?	1068247689693925377			['10429092']	1.595845349570216e+18	
1596500489570746368	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1306963722674384896			['1477611148753391621']	1.5964764021778227e+18	
1596500489633517568	"RT @stevenvoiceover: Braveheart On The Atlantic's COVID Amnesty Idea

collab with @SaltViking https://t.co/wpJiTElTDP"	816324526078361600			['1240566579806470144', '1491859133703852032']	1.5922765835278787e+18	
1596500490182742016	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1518682793605140481			['909879719734251521']	1.5962996648899707e+18	
1596500491151839233	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	1519496472433250305			['337808606']	1.595173745165013e+18	
1596500491181076480	Psychosocial Difficulties Experienced By Parents Of Babies Treated In A Neonatal Intensive Care Unit During The Coronavirus Pandemic #NeoPapers #neoTwitter https://t.co/AxwYtPqQnE	1313992278952882176					
1596500491361452033	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1588657442799378434			['95092020']	1.5964838459933778e+18	
1596500492397424640	"@rizzatiz @Just_Krystle_M An RN that despises infection control and PPE?
Fvck off!!"	1513405657474809856	9.170175567826862e+17	1.5965002653261947e+18	['917017556782686210', '1465960890843422723']		
1596500492594843650	RT @Misterfeezz: All they said was keh Namaz ke waqt music band ker do redc lawn mai (something that was well adhered to pre covid as well).	1199179403311362049			['1386986833']	1.5962145625456968e+18	
1596500493228212225	"RT @AlexBerenson: Also, if you are NOT up to date on your vaccines

And you do zilch if infected 

Your chances of surviving COVID (why the…"	170310148			['87679233']	1.5964958886369894e+18	
1596500494297747457	RT @FiveTimesAugust: These maniacs won’t stop. Pure evil. #CrimesAgainstHumanity	1155500124296097792			['19956739']	1.5962001503844803e+18	
1596500494402621443	"RT @DiedSuddenly_: “Mostly” you say?

Do tell, Alex. Which parts of the film are “bullshit?”

Please tell the families of the dead how it's…"	83826628			['1577761560394665984']	1.5964981849181676e+18	
1596500494570360835	"RT @LongCovidKids: ⁉️⁉️Two questions⁉️⁉️

1) ✅ Which three symptoms would you EXPECT to see in a clinical definition of Long Covid in child…"	1505862175566573570			['1304036484920606720']	1.596453346713686e+18	
1596500494822043648	Is being used! There are still endless commercials from the government and pharma begging. https://t.co/IvUOdvaWdx	258369064					1.596216988145025e+18
1596500495212118016	"RT @Kit_Yates_Maths: ""An mRNA vaccine has been found to induce antibody responses against all 20 known subtypes of influenza A and B in mic…"	1108477440517656576			['412548718']	1.5964202412228362e+18	
1596500495346327553	RT @Jennyfurfuls: Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must kick her out of Parliamen…	1497931845979226116			['1684112772']	1.5964984738595594e+18	
1596500496306434051	RT @TracyWesterman: I’m not a Victorian; but I was in awe of Dan Andrews turning up for 132 pressers in a row during the worst days of the…	129417482			['376076845']	1.5964769938724905e+18	
1596500497305063424	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1489743090021814274			['21947445']	1.5962571726395802e+18	
1596500497279553536	"When 81 million Americans vote against you during a pandemic, that should be your first clue.

They’ve ‘just switched Trump off in their brain’: Former adviser says situation has changed since the midterms https://t.co/nulfiwhrtQ #SmartNews"	911593315035942913					
1596500498051465217	RT @LPCO: @POTUS What about the workers fired for opposing your tyrannical vaccine mandates?	1572600345695588352			['19790393', '1349149096909668363']	1.596217971000496e+18	
1596500497909035008	"RT @DiedSuddenly_: “Mostly” you say?

Do tell, Alex. Which parts of the film are “bullshit?”

Please tell the families of the dead how it's…"	564061974			['1577761560394665984']	1.5964981849181676e+18	
1596500498273947649	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1459897692549566464			['1577761560394665984']	1.596231410502738e+18	
1596500498567540737	"That's bad
#Tesla #TSLA #China #COVID19 https://t.co/o3CJhj2lhd"	1238743113352523776					1.5963043214232125e+18
