tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596371399874351104	Sometimes we lose and we die and our friends die and it's so so so so so so hard. And then the next day our neighbor's friend is shot or dies of covid or of diabetes or of cancer and then we mourn and mourn and it feels like it never ever ends.	10305252	10305252.0	1.5963709403084554e+18			
1596371401078083584	RT @BBolander: walgreens vaccine webpage giving me fucking riddles when all i want is a booster https://t.co/TqP6Caqqkh	2838357610			1.5962159150788977e+18	['84966500']	
1596371401728221184	RT @selinawangtv: Foxconn offering workers $1400 to quit &amp; leave, after protests. We obtained video showing the violence: police beating wo…	192825973			1.5957873066144154e+18	['853669477']	
1596371402088652800	RT @Liz_Wheeler: Ontario doctors are instructed to medicate you if you don't want to take the COVID vaccine. More here: https://t.co/hBDcKu…	409009251			1.594814516948177e+18	['264361128']	
1596371402051170304	This vaccine news is insane, I mean crazy, I mean... | Redacted with Cla... https://t.co/Da9WhwfAns via @YouTube	3066885728				['10228272']	
1596371403582107648	"hundreds of people still die daily from covid in America

and thats not even the mass shootings that happen like every month or so https://t.co/Ljdli1oo5n"	1586586714411216896					1.5961797906248868e+18
1596371403934076928	"@FlamingFartFace @InternetHippo @CDCgov “And I'm saying I'm certain ivermectin is NOT effective as a treatment for covid…” 

I NEVER CLAIMED IT IS."	899803071970148352	2973624158.0	1.596370834331177e+18		['2973624158', '19638752', '146569971']	
1596371404928454658	@odenbro I think it’s starting to sink in that Shanghai March 2022 was Covid Ba 2.5. November 2022 is what 5.76/7.54? Everyone can now guess what March 2023 Covid Ba 9.32 something would look like.	1583739748954165249	449528931.0	1.5963276088572068e+18		['449528931']	
1596371407713320960	@ian_flowery @JessicaBanner13 @POTUS I received covid from a patient 🤔 who protects me? It's not the  jab.	252900121	4127599694.0	1.59627511258769e+18		['4127599694', '1038547566277709824', '1349149096909668363']	
1596371408216465408	"RT @CONGOKING4EVER: Happy Thanksgiving to all the Families who have lost loveones to the COVID-19 virus...
........Patrick. https://t.co/UF…"	872550757203136512			1.5958849755845755e+18	['872550757203136512']	
1596371409839824902	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	27410094			1.5958215992189747e+18	['19111511']	
1596371412578885633	RT @arsenault27825: I am working away from home. Every time I see this scene, I think of my little family. Are you in the same situation as…	1556263046200250368			1.5945566722149622e+18	['1592854649245036544']	
1596371413199298561	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	1528016124843261954			1.5961151268093993e+18	['833100331']	
1596371414210465792	@TheEcho13 I have relatives who work in hospitals, covid is real.	1592737994363916288	1.127229251466326e+18	1.5963107129469542e+18		['1127229251466326016']	
1596371416693317632	RT @shanedawson: This is heartbreaking. :( ❤️	1577439997543710721			1.2490916181430108e+18	['18588279']	
1596371416819302402	"RT @yaneerbaryam: 7. It doesn’t spare children.
8. Vaccines help, but only some.
9. Masks work.

""Everyone should know about these studies.…"	76713592			1.5957535566022246e+18	['252608121']	
1596371417544916993	RT @Joseph3Sengendo: Fellow vegans this is me sengendo the son of all animals please bear this tough situation of the lockdown with me and…	892966441120550912			1.5963298358606152e+18	['1296804983850106880']	
1596371419537211393	RT @melonconsumer: Uruumqi has been in lockdown for 4 months and people asked when lockdown will be lifted so much that the comments were b…	268154769			1.596022239996293e+18	['1291933342707757056']	
1596371419533029377	@PierreKory .@PierreKory End? When people like you stop thinking clout &amp; admiration from fools &gt;&gt; Science. The vaccine no more killed that woman than Iraq did 9/11.	166999015	2163723997.0	1.5962960706858967e+18		['2163723997', '2163723997']	
1596371420447379459	"RT @yaneerbaryam: “SARS-CoV-2 promotes microglial synapse elimination in human brain organoids,” Molecular Psychiatry, 2022.

""Medical rese…"	17372783			1.5957559658441974e+18	['252608121']	
1596371421667672066	@jordanbpeterson Notice how @ABC @CBSNews @NBCNews and @FoxNews local affiliates are all parroting the same thing. This has become obvious with their Covid coverage.	3024262447	95092020.0	1.5963694441374925e+18		['95092020', '28785486', '15012486', '14173315', '1367531']	
1596371422439698434	RT @GoodLawProject: Documents revealed in our litigation showed civil servants saying they were “drowning” in bids for Covid contracts that…	20230475			1.5957305732004454e+18	['818455148271964160']	
1596371422779441154	"@TurboPoodle @noxidls Try again. There were 509,307,789 doses of COVID vaccine administered in the United States in 2021, 1.54 doses per person.

US heart disease deaths were down in 2021.
https://t.co/U721grCm8q"	1433554491928834051	1.392959130365739e+18	1.5963697056020152e+18		['1392959130365739019', '277095408']	1.5266560486558925e+18
1596371422955315200	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	136039633			1.5962063842444698e+18	['88589013']	
1596371423571869697	RT @NAChristakis: This is a very serious development as the Chinese do not screw around with such things. It reminds me of the construction…	10165452			1.59635874498807e+18	['788363167']	
1596371424326946816	RT @MandateMasksNY: Seeing a number of plays cancel performances because the cast members got #COVID. NYC has HIGH Community Transmission o…	10040232			1.596367961216127e+18	['1437276203312984070']	
1596371426726252546	"RT @DoobusGoobus: ""Vaccines cause autism"". Yes, the very hard decision of whether you want your child dead, or to fiddle with pokemon cards…"	980915046841769985			1.5955614611282575e+18	['3553955126']	
1596371427196010504	@cheeseotv @disclosetv The vaccine is supposed to keep you from dying... What's the point of the vaccine????	1501562473240952842	1.388864049887187e+18	1.5954765746520556e+18		['1388864049887186947', '15392486']	
1596371426012893184	RT @EricMMatheny: You were told if you got these vaccines you weren’t going to get covid. That the virus stops with the vaccinated. If you…	1585703935527960576			1.5961510243180257e+18	['2730264319']	
1596371427740962817	RT @MarshaBlackburn: Communist China's failed zero-COVID policy has resulted in record infections, destroyed livelihoods, and created a men…	1422654912895365122			1.5962906386049475e+18	['278145569']	
1596371427753857024	"12 Tips For Working From Home
https://t.co/Tc88mURBhd"	1105004737332686848					
1596371428450144259	RT @2_auxipr_CN: 2022.11.18 The potential damage to sperm and eggs from Covid vaccines has caused the price of unvaccinated healthy sperm a…	1419398025403895809			1.593869774991528e+18	['1503609269186281476']	
1596371428903104512	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1590921196496896006			1.5962870273011876e+18	['806344552718045184']	
1596371429305749504	RT @LauraMiers: To recap, Covid has been QUIETLY maiming &amp; killing our elderly, children, and the most vulnerable among us this whole time,…	2273405934			1.5962319541896847e+18	['170280910']	
1596371429356081153	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	240844658			1.596231410502738e+18	['1577761560394665984']	
1596371429221711873	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	1542371462501355521			1.595557593405358e+18	['18584875']	
1596371429448355841	RT @kurteichenwald: As I watch COVID misinformation, antivaxxer lies and Russian disinformation suddenly flooding twitter, I am coming to b…	831245381665067008			1.5952204607566807e+18	['215207998']	
1596371430144643073	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	65735785			1.5961731857830707e+18	['101852818']	
1596371431750868998	@MLS_Dave your pretty little n95 needs to cover your eyes to be effective, sorry you only hear this now!	1263549170541002753	631221668.0			['631221668']	
1596371431943974912	"RT @CCCAlliance: With debate across Canada regarding the return of masks, it's important to look at the evidence.
The CATO Institute looks…"	1476067371286675457			1.5958410850118246e+18	['1404987610162995202']	
1596371434703667203	RT @EckerleIsabella: Findings like this are exactly the reason why I have always argued that children too deserve protection from a new vir…	1089917743275667457			1.5957445539984712e+18	['2715046843']	
1596371435031007232	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1585832465117368320			1.5960706938208297e+18	['15392486']	
1596371436461248514	@IB_154 @Giannis_An34 What that says about lebron Covid-19 ring hush 🤫	1268325363714789378	1.595892092093567e+18	1.5963594279885455e+18		['1595892092093566979', '2279776304']	
1596371436561924096	Fighting Stigma (UK) Congress knows how to slash child poverty. It just needs to do it. - Louisiana Illuminator: The Child Tax Credit was included in the last federal pandemic relief package that Congress passed in March 2021. It pulled millions of… https://t.co/5LRPYoANUC	191092262					
1596371437777915904	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	1382692607436918789			1.596224436213932e+18	['1480605339963863046']	
1596371438419968001	RT @promiseli0: A lot going on in Urumqi right now and here’s a timeline—thousands have taken the streets and beginning to surround party g…	1618800860			1.596233553523929e+18	['4242010813']	
1596371438360993792	yself, and you shall wash your hands and brush your      #世界杯外围 #世界杯直播 #世界杯投注 #世界杯买球  https://t.co/WfJBrO9zlw	1388929587569065984					
