tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596306208839045120	"Thank you @2CC for inviting me to talk about the importance of taking it easy after first tested positive with COVID. @westernsydneyu @ConversationEDU @Covid_Rehab 

https://t.co/eVPtbKPXjy"	1051799233412513792		['22719956', '2202026366', '224495471', '1250121335147290624']			
1596306209966940181	JCCF must pay after failed case over Seneca College vaccine mandates https://t.co/xrPYZ0UcTV	1217778667					
1596306210785054722	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	230720919		['806344552718045184']	1.5962870273011876e+18		
1596306211041050624	RT @VABVOX: Jerome Adams was Surgeon General during the COVID pandemic and did nothing to save lives. Tony Fauci worked tirelessly to staun…	1516694647745044480		['138168339']	1.5962038586443407e+18		
1596306212194484225	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1580782623005151232		['2163723997']	1.5962960706858967e+18		
1596306212282327040	RT @VernonForGA: After a grilling deposition, now the chief Covid liar &amp; engineer who single handedly brought this country to its economic…	2611884493		['900021957424447488']	1.5962939738402202e+18		
1596306212601368576	"RT @DesiRedBird: THIS is the tweet I was searching for.
Keep in mind, Schwab is the FRONT MAN for the cabal.
READ the text!!!
This is real,…"	1106325490359517185		['921500261444493312']	1.5960305468654387e+18		
1596306213155008512	"RT @Gingy4Usa: 💔🐾 SER STORM 🐾💔
#NYCACC #157573
3 yrs
🆘🏥 CIRDC/ Pneumonia 
Brought in by NYPD as stray 😢
Friendly, playful, despite being si…"	704519521592287233		['1383148966783557652']	1.5962444250630472e+18		
1596306213293199360	"RT @1goodtern: My recommendation?
Don't catch SARS-CoV-2.
So you don't spread SARS-CoV-2."	733009140092653568		['960817018193764352']	1.596098666133336e+18		
1596306213674762240	"RT @BladeoftheS: PPE Medpro was worth £100 when it was given a £200,000,000 contract to purchase PPE.

Nothing at all dodgy about that."	878308646		['1455903807389458436']	1.5962324577617265e+18		
1596306213603627010	@Chatty_si @ClareCraigPath Understood mate. What's the risk of covid for a child though Si? This is mRNA on an EUA with zero long-term safety data. Health concerns for vax'd growing by the week.	1519023135848337409	1.4834159248415867e+18	['1483415924841586692', '1302978006441492481']		1.5962912825650422e+18	
1596306214329225219	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	896489389		['21947445']	1.5962571726395802e+18		
1596306214501027840	RT @SueSuezep: Please read the Private Eye for their special report about who cashed in on covid, and brace yourself https://t.co/YsPuPC2fdK	425463037		['1539378523']	1.472879148049834e+18		
1596306215461859328	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	2363355038		['611986351']	1.5961710505467617e+18		
1596306215377817601	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	314616416		['1400013985202704385']	1.5962239475359703e+18		
1596306215482445825	@nitesamurai @kirti_sd No one denies this 👆🏽.  Keep in mind the mRNA shots are NOT vaccines.	1405538558660673542	49964376.0	['49964376', '975411778157993985']		1.5958113161740657e+18	
1596306215898066947	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1260655535256469507		['806344552718045184']	1.5962870273011876e+18		
1596306215923220485	RT @OtherSideAus: Please don’t stuff it up Victoria.  No matter your politics or your view on Covid management approaches… it IS time for c…	1091543760519913473		['1124611939517120513']	1.5962934703016223e+18		
