tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596437884864630784	"@TheLuckyRock @heavymancini @RpsAgainstTrump 1. Wrong
2. The Middle East would beg to differ
3. Look at Charlottesville… he denounced them
4. So you agree that he gave tax cuts to the middle and working class
5. That’s why they were low before the pandemic?"	1256034392276860929	563518005.0	1.596421434762756e+18	['563518005', '1413192000065650694', '1221462414744596483']		
1596437885255057408	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	1542775869793603584			['856010760']	1.5953679300275118e+18	
1596437886903398401	RT @Chrisquirk: Doesn’t look like the Anti-Lockdown, Anti-Vaxx, Anti-Dan voting cohort was anywhere near as large as they claimed they were…	1592399025000845312			['23572940']	1.596437421818024e+18	
1596437887125708800	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1545077893990158336			['806344552718045184']	1.5962870273011876e+18	
1596437887410917378	"RT @WalkerHenrySmi1: I see Andrew Neil is trending, I use to respect this hack.. now he can FO after this comment
https://t.co/TDwEurQDcJ"	626755328			['1539982280466243585']	1.59642474026854e+18	
1596437888073625600	RT @AaronDodd: Just as Victorians pulled together to defeat Covid, we have pulled together to defeat racism, religious zealotry and right-w…	777178146			['18621574']	1.596436429974147e+18	
1596437888178491393	"RT @DavidKotiw: Ever heard of Phoebe Adele Gates? 

Daughter of Bill Gates

Age 20 she has never been vaccinated. This includes childhood v…"	1349254853042716678			['2564375270']	1.595653801620476e+18	
1596437888329461760	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	1395445250945167363			['19638752']	1.596239466779226e+18	
1596437888543371264	"RT @PhilMyers53: Let's keep this story alive by a simple retweet 

#MedroGate 

https://t.co/5W6EMYZCo5"	354296068			['1026756113973354496']	1.5964364663425802e+18	
1596437890019753984	RT @SaLala9609: Please canceled schedule in China and bring TEN back to Korea before Beijing was 100% lockdown and can't take the return fl…	2162223433			['198684416']	1.5964282271151268e+18	
1596437890237886466	"RT @BladeoftheS: Matt Hancock 40,000 killed in Care Homes.
£2,500,000,000 spent on useless PPE in his VIP lane which gave out profit to his…"	570325250			['1455903807389458436']	1.5964061191356948e+18	
1596437890552193024	RT @JodyField: → https://t.co/rrpAYR2cIn China Xinjiang: Urumqi rocked by Covid lockdown protests after deadly fire https://t.co/5TuRy68sZj…	1252242577			['100779526']	1.596437159300731e+18	
