tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596540307788660736	@tsunamichor They all got Covid clearly b/c they have no taste.	1392106634772508682	1.565763238175953e+18	1.5965400156553953e+18	['1565763238175952897']		
1596540306228334592	"@herrfoods 

I love you guys. Got these to hopefully clear my nose after covid

The cheese flavour is tricks you into eating more then one and then the space kicks in like the devil jizzing on your tongue https://t.co/utLbRrt6lx"	1437130696674398208	1017603858.0		['1017603858']		
1596540308384358405	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1594144552180453377			['1355721251180961792']	1.5965189075187794e+18	
1596540308463960069	RT @tailorderg: Would see lockdown had its toll on Tyrone's figure. He found an old tank he wore at a party while getting ready to hit the…	1485591600			['3008249864']	1.5964195588350976e+18	
1596540308556316673	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	1374817251354902529			['900669223122472960']	1.5964504342854738e+18	
1596540308640399361	RT @AmericanReaper3: You mean like Joe Biden and Covid? 🤔 Less tweeting, more fathering homie!	1581392750414630912			['1547212193258676227']	1.5771236167431086e+18	
1596540308812177408	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1528058730843099137			['3406938525']	1.5965374492489564e+18	
1596540309827358720	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	69641315			['78523300']	1.5965166241938145e+18	
1596540310082961408	@Qwertyco @Bbmorg And the dodgy PPE deals for his local landlord etc 🤬🤬🤬	1523706631279816711	282673983.0	1.5961624345695724e+18	['282673983', '269997972']		
1596540310028701696	RT @BarbarasGhost1: @Pete8813 @IngrahamAngle @DrAseemMalhotra @JohnBoweActor @Johnincarlisle @Not_OurFuture Beware things like blood transf…	131744337			['1539962179914346496', '1216805235643113472', '50769180', '472777204', '895118100', '614186210', '1502416489097355264']	1.5965358921932513e+18	
1596540311383117825	RT @Derricktgoat: REMEMBER, Trudeau was put back in Office with just 20.3 % support of 27.5 million registered voters, with only 62% voting…	461955568			['1195329078758391808']	1.5965377748779336e+18	
1596540312268464132	RT @TomFitton: Court rejects San Diego school district's COVID vaccine mandate https://t.co/3EruGFXZbM #FoxNews	703185801			['18266688']	1.596239833432744e+18	
1596540313354801152	Fuck you u lying Dick.☠️🤡🙏🇨🇦 https://t.co/vj3zrUFX3s https://t.co/H43KHdUDMa	756231626703540224					1.596539779021013e+18
1596540314340446208	RT @adriandix: There’s a COVID-19 vaccine clinic open today for all ages in #NorthVan at the @ICBC Claim Centre. If eligible, book an appoi…	37552089			['22997830', '19677789']	1.5965400305284874e+18	
1596540314789249024	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	29074003			['914588454']	1.5962501084331459e+18	
