tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596298592557453312	@ministersdaug @LayahHeilpern This is profoundly dumb and untrue lol. All of the mRNA vaccines ingredients are publicly available and listed on every vials packaging	91677251	1.5627601985275453e+18	1.5961572951253197e+18	['1562760198527545344', '455937214']		
1596298592729563137	"RT @bees_oz: @FatherBob  There is a huge backlash against 
@DanielAndrewsMP &amp; @VictorianLabor for removing Covid isolation and stopping acc…"	9560992			['1244104702788165635', '9560992', '228535666', '147851593']	1.5962980558670725e+18	
1596298594654785536	"RT @AnTheFacts: 🔥Amy Mek: PILOT 'SUDDENLY AND UNEXPECTEDLY' DROPS DEAD DURING FLIGHT to Ohio (Video)

🔥 Since the Covid “vaccine” roll-out,…"	1422358469034844162			['1394656148884701185']	1.5962846867786301e+18	
1596298594507624450	"@Blackcorridor8 @FrankSm42564539 @AmberXialingg The vaccine isn't doing anything.  What about that do you understand?  Is it stopping the spread? No. Is it making symptoms better? No. Even glodberg on the view said she was very very sick and had the latest booster. 
 Again, I'm not putting that garbage in my body period!"	1496638973036273667	8.223575696539812e+17	1.5962956245842207e+18	['822357569653981211', '1169989273468190728', '1525047401848877056']		
1596298594642202625	RT @KimDotcom: Well well, they removed the 'misinformation' label but all tweets about this documentary are now deprived of traffic by the…	1592679306261585920			['611986351']	1.595790196511232e+18	
1596298595082424322	"RT @AnTheFacts: 8/ “.. and their heads. They’re scared that they’re going to lose their careers, because they’re 25 years old. (THREAD)

PI…"	1586002402678824961			['1394656148884701185']	1.5962895563865457e+18	
1596298595220697088	@WedsGee @NewshubNationNZ @jacindaardern Labour lied to NZ during a pandemic , cost of living crisis and a recession ....watch this space..... #liarsgonnalie	1491900368799760401	33156376.0	1.5962969033519964e+18	['33156376', '116560338', '22959763']		
1596298595611049984	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1699728120			['1366565625401909249']	1.5962834671969485e+18	
1596298595824971776	RT @LegendaryEnergy: Ben Shapiro vs. Louis Farrakhan on the Covid vaccine (when it actually mattered) https://t.co/6mWoTxAwgC	1325662508397424641			['226194552']	1.5893904101952922e+18	
1596298596445753344	RT @AbduwelA: The #protestinUrumqi, protesters are still walking at the streets. They are demanding to cancel lockdown, they are walking ou…	1094885243150987264			['1076925599074172928']	1.5962691258186179e+18	
1596298596751912960	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1006656725368180736			['21947445']	1.5962571726395802e+18	
1596298597112643584	"RT @davidry98296134: @JamieSale If 100% of the population was fully vaxxed, but people were still catching and dying from ""covid"", who do y…"	225758807			['1347701495140020224', '195717987']	1.5962961292512788e+18	
1596298596860583936	"@HorizonEyes4L @DScharpy @Eric_Schmitt You said 20k+ people died from lack of mandates.

Only 23k people have died from Covid in Missouri.  So you were obviously referencing all deaths.

So, again, show me any kind of proof that mandates would have prevented all Missouri deaths. https://t.co/JWysCpNYAq"	1432208325953966082	407155563.0	1.5962967352566333e+18	['407155563', '1447458626', '101852818']		1.5962125004075581e+18
1596298598165237762	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	570573259			['19638752']	1.596239466779226e+18	
1596298598580637697	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	1467977554879565826			['69080476', '18949452']	1.5962523413840118e+18	
