tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596298308326420480	@RiceRiddler Speedy recovery , Covid sucks	52773004	7.761606665204613e+17	1.5962977381607014e+18	['776160666520461312']		
1596298308066377729	@DavidKotiw @Dave_O42 This isn’t so. Japan is still pushing for vax booster. And still doing their national covid counts everyday plastered in tv.	724219560044290048	2564375270.0	1.59624479347012e+18	['2564375270', '987192065585856512']		
1596298309827981314	Again? https://t.co/5861ZAv9kW	115500643				1.5962269065373532e+18	
1596298310192492544	@nathaliejacoby1 Yes and in the airport too. I choose not to catch Covid, flu or cold.	1483758619	1.2804787318748488e+18	1.5962491281406812e+18	['1280478731874848769']		
1596298310595264513	RT @AdoptionsUk: Please retweet, with animal shelters across the UK full due to the cost of living crisis and end of lockdown, please consi…	3351103281			['1231514832479948802']		1.596075078890193e+18
1596298311006572545	"@Etrick @texaspatriotftw @RenzTom Oh, it's shedding. Just ask the non jabbed women who developed highly abnormal menstruation due to working around triple jabbed women. You might also want to check in with Naomi Wolf on the data.

https://t.co/sOT2VtflQl"	1135743511	15696426.0	1.5962447955166577e+18	['15696426', '1329462410017587200', '1317304122']		
1596298311279194112	"This is the lovely ""Progressive"" Totalitarian future we have here. Super inclusive and fair- everyone gets the same meals and accommodation. https://t.co/PmuMG4aK6g"	469490824				1.5960426335535186e+18	
1596298311618932736	"RT @TheLastPersont2: .
Tory peer Michelle Mone has denied involvement in PPE company MedPro, awarded £203m of ""VIP"" contracts after she ask…"	1527345835222401025			['952506773491060738']		1.595546254666244e+18
1596298312646549505	@Chesschick01 Lockdown number 1	1534213992142364673	36134346.0	1.596216988145025e+18	['36134346']		
1596298312721657856	A vaccine denier said that she would never give the shot to her kids bc it would ruin their young lives.  I said I had inoculations when I was in school &amp; it never ruined my young life. Voice to text said I had ejaculations when I was in school &amp; it never ruined my young life.	558818756					
1596298312985870336	RT @Bbmorg: Matt Hancock is doing reality TV because 200k people died of or with covid on his watch.	1085683407844265984			['269997972']		1.5962640634700472e+18
1596298313154060288	RT @NeoliberalSnow: Can't bring myself to do the character. How dare you refer to people who are immunocompromised and the hundreds dying e…	1390061154			['1480266661768966148']		1.595556704439214e+18
1596298313204060160	RT @VernonForGA: After a grilling deposition, now the chief Covid liar &amp; engineer who single handedly brought this country to its economic…	1545301384588828672			['900021957424447488']		1.5962939738402202e+18
1596298314936262656	RT @loveIabor: @aitsfni energy is equal to mass times the speed of light squared sex, white house call out twitter thread sex, its 11pm sex…	1328016416457408512			['1377082104635330560', '1328016416457408512']		1.5655405895123927e+18
1596298316861546496	how long am I gonna need inhalers to gst over a simple cold virus istg covid fucked my lungs up or something I can't even manage a cold without coughing for WEEKS	2990675925					
1596298317025009664	"RT @premnsikka: Baroness Mone's £22m from PPE contracts is the latest example of political sleaze.
List is endless - cash for honours, poli…"	1328872961869279232			['2461924214']		1.5962041550432133e+18
1596298317213884418	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	812951395917844481			['341190477']		1.596239080152408e+18
1596298317708742656	RT @Sandyboots2020: Immunologist and one of the most accurate voices in the pandemic @fitterhappieraj has been warning that COVID-19 could…	856908312813731840			['1309417499398746112', '88589013']		1.5962085150977024e+18
1596298316794429440	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1268616769197019137			['1108431749820882947']		1.5959077993047654e+18
1596298317969108993	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	1422761296236355587			['337808606']		1.595173745165013e+18
1596298318325641217	RT @vogrady2132: @rachelbaxendale @australian “Voters have every right to feel exhausted about the state of the Murdoch media in Victoria a…	841531947318820865			['747885404', '59660769', '9609632']		1.5960061215167242e+18
1596298318845734912	RT @MarcTennant: Hospital admissions COVID - Same again - UP rapidly https://t.co/staopJ6WXw	1422734062351904769			['2180874848']		1.5962684172833915e+18
1596298319839596546	"RT @pav3n: Sick of hearing nurses branded villians now
Remember 
We were there working all hours when the whole world was in lockdown.
We l…"	1473096697039499274			['336785641']		1.596224381814182e+18
1596298319948832768	@JoshuaDHunter @apsmunro theory of an exhausted immunsystem (e.g. due to covid). There are some minor aspects that could play a role: Sometimes a simple cold can protect against other viruses. And surprisingly some kind of pathogens seem to be important to train the immunity to help it work.	1294544375532474368	1.2945443755324744e+18	1.5962959824251945e+18	['27535035', '1392483492']		
1596298320263380992	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	35606372			['101852818']		1.5961731857830707e+18
1596298320473096192	RT @Raoul_000: COVID postponement? https://t.co/WEJZv8m2rm https://t.co/Y6lneSDAkq	368704722			['509688974']		1.5962979009840128e+18
1596298320158523392	"@whyyoutouzhele Is the CCP shooting at protestors now? Down withe the CCP! Now abolish the concentration camps in Xinjiang! Free the Uyghurs!

https://t.co/o4dOf0E7mb"	1480788822413697025	1.2605539417141862e+18	1.5962239455646433e+18	['1260553941714186241']	1.5962573958143222e+18	
1596298320548220928	@1Square4ward @willnotcompli @cocoonedbutter1 @UnfilteredMind8 @sharcat12 @actualization17 It didn't bother me that the convo didn't change. Why would it? No one ever died from the vaccine. Not in reality anyway. No serious adult wastes their time w conspiracy theories. They're able to cope w real life. Looking forward to your evidence	155293253	1.5679772775055729e+18	1.596295447177724e+18	['1567977277505572870', '1438823974520168450', '1502053402527903758', '1235348021866618880', '254434148', '1321210573313507330']		
1596298321227698176	RT @alzxtv: just got home from work like this, wyd? https://t.co/XkXF478rrj	1524715323525668864			['1104783841540128774']		1.596183212430164e+18
1596298321416560641	"RT @badiucao: Thread/1

Massive protest happened in Ulumuqi，Xinjiang，China after more than 100 days zero-covid city lockdown.

People are c…"	1121110874616365057			['267695291']		1.5962472807129825e+18
1596298321458786305	RT @bhrenton: Today the NIH announced the launch of https://t.co/EbYwkVBUVm, the first national website for Americans to self-report at-hom…	2736838379			['967356481']		1.595173747287548e+18
1596298322251235328	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1577720178162503682			['2163723997']		1.5962960706858967e+18
1596298322616418308	@RantyAmyCurtis @bethanyshondark Remember when we met up to see a movie during Covid and died? Good times.	734126161	3312122727.0	1.596212717521625e+18	['3312122727', '16597389']		
1596298323119730688	RT @David__Osland: If only the Daily Mail gave as much coverage to the Michelle Mone PPE scandal as it did to Keir Starmer having a cheeky…	162327777			['3407247983']		1.595782603621253e+18
1596298324495446016	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	1520375543098658816			['341190477']		1.596239080152408e+18
1596298324553781248	RT @MRobertsQLD: Here comes the truth …	946747661209571328			['762470063261704192']		1.5961221196534047e+18
1596298324847767553	"RT @fitterhappierAJ: For people saying post-viral illnesses existed before Long Covid:

Of Course. But the changes in Long Covid are unprec…"	34518211			['88589013']		1.5961955019967447e+18
1596298324851961856	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	1236086143529205761			['337808606']		1.596151300798165e+18
1596298325334319104	"RT @DrAseemMalhotra: Huge demand for this lecture after over a thousand attended it live. 

‘Has Big Pharma Hijacked Evidence Based Medicin…"	1489362675889065985			['472777204']		1.5955157218737316e+18
