tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596538030340583424	Good news https://t.co/fWoJxCrsVC	16893		1.596504385764352e+18			
1596538029115858944	"JUST IN - Life in China 🇨🇳 now.

Citizens lining up to take daily routine COVID test under police watching, who is carrying a machine gun. https://t.co/DrlxAYV1yS https://t.co/drnQ4AGYeK"	1374317368361447434		1.5470987637847e+18			
1596538030830981120	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	321371482			1.5965153365722767e+18	['78523300']	
1596538030885593092	"RT @JanJekielek: ""There's a big spike in vaccination in April. And there's a big spike in deaths in September.""
 
Steve Kirsch argues there…"	729345621102972929			1.595893348035752e+18	['15719232']	
1596538030818734080	RT @dakekang: Protests erupting across the country, demanding the end of zero covid restrictions. Really feels like things are getting to a…	1043975775077244937			1.5965156389354537e+18	['1565907600']	
1596538031468863489	"RT @WallStreetSilv: Another massive quarantine camp is being built in China’s Guangzhou city, which can detain 70,000 people.

The Chinese…"	1483156187839356934			1.5965287233352212e+18	['1366565625401909249']	
1596538031527591936	RT @dzoolander85: Pierre Poilievre is a free man. So is Max Bernier. And, let's not forget the Big Oil operatives who have spent the whole…	2898049909			1.5965363607723336e+18	['1344672139312562176']	
1596538031632453635	@messitiny7 @yoonsflowjob @GuapzStar @PopBase Is that the guy who got into an car accident after partying who hit a civilian's car because of drunk driving and violated the pandemic protocol?	1582038933827092480	1.5863594888182088e+18			['1586359488818208771', '1165666226321780741', '1004850984089251841', '1138458175663988738']	1.5965131325700628e+18
1596538032806858753	RT @Neopseudo: What a spiffing idea, let’s all go for a cruise.  https://t.co/PtI1tu77ZU	1323885527058231297			1.5964873157190656e+18	['3453306553']	
1596538033947676672	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1586869465723068424			1.5965153365722767e+18	['78523300']	
1596538033956085762	"RT @PierreKory: Just spitballin here, you know, hypothesizing as it were, but do you think IVM or HCQ has anything to do with it? 

What is…"	175131199			1.596198992903291e+18	['2163723997']	
1596538034413264896	"RT @hugh_mankind: ""Very, very, very, very safe. They're safe as any vaccine and may be safer than many."" 🧐

-Dr. Oveda Fuller, FDA Virologi…"	981483789674270720			1.596184107947524e+18	['256057148']	
1596538034883022849	@EvanLSolomon Yeah, he called people who didn’t get the vaccine misogynistic and racist. None of that is true.	3065423388	180887271.0			['180887271']	1.5965202983622e+18
1596538034769756160	Maharashtra reports 98 new Covid-19 cases, one death; active tally now 504 https://t.co/a0jw8OjhvL	30859231					
1596538034979078144	"📢 BetterUp is hiring a Area Vice President of Sales!

🌎 Remote - USA

 Apply → https://t.co/uEmFixDFNT

#jobalert #jobsearch #JobSeekers #remotejob #remotework #wfh #aws"	1512719597954285572					
1596538035507982336	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	319023631			1.596149201657688e+18	['3407247983']	
1596538036094787584	RT @supertanskiii: Friends of the government profited from unusable medical equipment whilst people died. They then lied about the waste an…	1456189422370762752			1.5957481469902725e+18	['2732180892']	
1596538036095180801	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	881665765987975168			1.5965374492489564e+18	['3406938525']	
1596538036220989442	RT @ahahospitals: Getting vaccinated against both #flu and #COVID19 are the two best ways to protect yourself and your family, and to get b…	614624536			1.5965347264536125e+18	['241215352']	
1596538037000818688	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1507018531669348366			1.5965374492489564e+18	['3406938525']	
1596538037928071168	12.05am. Report sent at 8.15am. Itw ended at 11😊🙏🏾Now at home cooking lunch (lentils stew &amp; grilled sausages). My right eye was almost closed during the itw (remains from a severe paralysis from years ago,comes back when I'm too drained) but it's better now😁👍🏾 https://t.co/BX3ZFSLGte	2334262405		1.5964662095910093e+18			
1596538038804430849	@ColetteMandin Not afraid. I've got glasses, so they fog up constantly when I use one, plus I get a blinding migraine cause my eyes are trying to see the little bit of the mask in my peripheral. I'll wear one, but I'll use services like delivery to avoid them first.	1253739711119622145	636649732.0			['636649732']	1.596153334725251e+18
1596538039223713792	"RT @WallStreetSilv: Another massive quarantine camp is being built in China’s Guangzhou city, which can detain 70,000 people.

The Chinese…"	1587108781317656576			1.5965287233352212e+18	['1366565625401909249']	
1596538040222158848	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	185677820			1.596149201657688e+18	['3407247983']	
1596538040394330114	Truth!!! https://t.co/sPZfve5xI8	1305464253319729153		1.5965189075187794e+18			
1596538040608067591	"RT @sailorrooscout: Them: The COVID-19 vaccines don’t work. The majority of hospitalizations/deaths/infections are fully vaccinated. 

Me:…"	1254579002			1.5961740736120914e+18	['3140868280']	
1596538041174298624	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1437210930732015629			1.5961710505467617e+18	['611986351']	
1596538041795227648	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	1144311716			1.596149201657688e+18	['3407247983']	
1596538041807544320	RT @Darkboi_: The vaccine and mask warriors have all disappeared, we thank the ancestors	1577581586706534401			1.596513446233002e+18	['29510970']	
1596538041841373191	RT @SueSuezep: David Conn is the Guardian's investigations correspondent. Without his investigation the fact that Tory peer Michelle Mone s…	902851051			1.5964390465319977e+18	['1539378523']	
1596538042096840705	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	1522061375828541441			1.596239080152408e+18	['341190477']	
1596538042658979846	@anaolivias @ESL_fairy @__philipn__ @joaquinlife My cat is sneezing abit- how do you know if a cat has covid? What are the indicator!!	1220487908	214178060.0			['214178060', '741769636950118401', '1378936350', '39015033']	1.596516635707601e+18
1596538042646671361	RT @TRyanGregory: There could still be a new variant that is not an Omicron (something that would finally get a new Greek letter), and we a…	2874095624			1.596533337232769e+18	['151257881']	
1596538043820740609	RT @thisisGBA: On Nov. 17, Du Zhihui, a resident of Longtan Village in Haizhu's #COVID19 controlled area, quarrelled with his son. He wante…	1393247352756969476			1.5957219491033948e+18	['1290911670861086726']	
1596538044076920832	RT @DonWurkin: Government Awards £122 Million PPE Contract to One-Month-Old Firm https://t.co/EgO7weazSr	1462329507642228738			1.5963107390730895e+18	['2305663328']	
1596538044063965184	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1594020347707203584			1.5965153365722767e+18	['78523300']	
1596538044416667649	"RT @PierreKory: Just spitballin here, you know, hypothesizing as it were, but do you think IVM or HCQ has anything to do with it? 

What is…"	939682855373873152			1.596198992903291e+18	['2163723997']	
