tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596353229428002816	"@AshishKJha46 One way or another, Americans are slipping through the gaping chasms in the COVID response plan. 

You have a huge and ongoing death toll as well as mounting numbers of disabled adults and children."	881708118903726080	8.817081189037261e+17	1.596352535102886e+18	['1511811717227073541']		
1596353230375510016	"How did the NBA man a black man have no money in 2010 to build his resort in Las Vegas suddenly come up with the money in 2022 after the VA scandal and covid started?

How did the NBA man a black man decide to open his soulfood restaurant across the street from my parking lot?"	1269720907					
1596353231130877952	We’re getting into cold as cold weather now ! This could be worrisome https://t.co/FkF6ilEBer	3184815738				1.5960163427881042e+18	
1596353231411609607	“It was just the longest six hours of my entire life,” said 20-year-old Miles, who described a September incident in the emergency room involving a manic episode, as Kaiser mental health workers remained on strike.  https://t.co/z1jzyiz3dy	16458383					
1596353232036499456	RT @HuffmanForNC: For all those #maga R's claiming the government gave too many hand outs during #covid19 and people are lazy. Not one #mag…	2465246300			['941754604118831105']		1.5963267177608847e+18
1596353232967983104	RT @hodgetwins: Covid and the vaccine push showed us that the corruption is off the charts.	1518964349041356800			['18584875']		1.5963183104417915e+18
1596353232913170438	"RT @DustinA66460461: @RealGeorgeWebb1 Here's a great video to combine a lot of what has gone on.   Lots of interviewees. 

https://t.co/mFS…"	1162538542976970754			['1258937674225848320', '1335569586951950342']		1.59602391104435e+18
1596353232984580096	"@drcole12 and this

""Association   between   COVID-19   Vaccine   and   New-Onset   Atrial Fibrillation""

https://t.co/Be9BA236Wl"	1587435166410178560	1.3754907023736463e+18	1.5963037756054815e+18	['1375490702373646336']		
1596353232992841733	I think I took my meds yesterday too late. I took them when I got home from work around 9 and then again this morning around 10 and I feel weird and out of it. I feel drugged out	2393760474					
1596353233844404225	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	49845577			['1480605339963863046']		1.596224436213932e+18
1596353234272399366	RT @Jennyflower: I can't even begin to imagine what kind of person you could be to skim tens of millions off the Government during a pandem…	286866565			['19233522']		1.5960520176630497e+18
1596353234284724224	RT @mrjamesob: ‘The former Five Star Fish facility was taken on by Icelandic Seafood International in 2020 but has recorded a staggering £8…	30639674			['152656121']		1.594615962619216e+18
1596353234935111681	"RT @Funkytown_01: @Serenityin24 America was doing great under Trump. Booming economically... making a come back after Covid... 

Musk voted…"	1545265253151293440			['1506887575587463169', '1499860649232551942']		1.5963518435204997e+18
1596353235425656833	my husband caught covid for the first time. 🤧🤧	468559226					
1596353235505532929	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	3615357196			['88589013']		1.5962063842444698e+18
1596353236021018624	"RT @AlanBixter: Michael Pascoe on a world peopled by selfish arseholes:  ""From COVID to carbon, the world has simply given up.""
https://t.c…"	21361248			['3140730672']		1.5962602255099126e+18
1596353237547745280	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	1292115770969935877			['1481707872970960896']		1.5962172445684163e+18
1596353238261202944	"RT @hugh_mankind: Dr. Mike Yeadon: “I Didn’t Do My Homework” — “I’m Ashamed That I Was Pro-Vaccine” 

“I certainly, when I was in [the phar…"	1586220148775690240			['256057148']		1.596168161136898e+18
1596353238579941378	"RT @chrislittlewoo8: @Bigbird32392741 @jg_inthetheatre It’s not in anyway a Vaccine. 

In no way does it ever meet the definition of “Vacci…"	1504192737230401549			['1100836013151346688', '1455464988403920900', '89193504']		1.5955698100411843e+18
1596353238819045377	My elderly mom is in the hospital with Covid. My sister’s husband is at home with Covid. My sister sounds sick &amp; our main caregiver for our mom has definitely been exposed. Fortunately, they’re all boosted up. I have not been exposed. Praying &amp; trying not to freak out. 😥🙏🏻🤦🏻‍♀️	1472294829757370369					
1596353240026992641	"RT @fitterhappierAJ: In my opinion, T cells don't give you immunity to covid

The best they will do is prevent chronic infection

And even…"	558758326			['88589013']		1.5939483899636982e+18
1596353240655970304	@LayahHeilpern Because it was questionable who scientists were able to have a vaccine out in such a quick amount of time. Not to mention, they said they were skipping trial protocols. There was no way I would take any drug that had no proof it would be affective. Questions after questions came	1590106576588775427	455937214.0	1.5961360820680827e+18	['455937214']		
1596353241096355842	RT @bettycjung: November 25, 2022. Nationwide Wastewater Monitoring Network shows #COVID19 trends in communities across the US.  #data #ana…	983658091874054144			['118788479']		1.5963511381522104e+18
1596353241511563265	@BillyM2k I agree, unless we’re talking about the COVID tribe. They are fucking nuts	1502046716731838464	30699048.0	1.596341887178154e+18	['30699048']		
1596353242077704194	RT @angelanashtn: In 2021, 14 year old Joseph McGinty passed away three weeks after Pfizer. His death was described by the coroner as an is…	1250956022438486019			['1392690528685379584']		1.5950336973168968e+18
1596353242606104576	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	9332782			['19638752']		1.596239466779226e+18
1596353243159810049	"Protest, panic buying and lockdowns! 
Covid mayhem in China once again.
#China #Coronavirus #COVID19 #ITVideo https://t.co/rpTT9ykqor"	19897138					
1596353244070117378	"RT @WhiteCrossVets: Today is our amazing vet nurse Emma’s last day at White Cross Vets.

Emma started as a receptionist and completed her n…"	442645744			['212309464']		1.5962124220835103e+18
1596353245345374209	No one cares what you support, clown man. https://t.co/wrpPWKhfAD	1595809244829388809				1.5962571726395802e+18	
1596353249015398403	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1586881667171581956			['806344552718045184']		1.5962870273011876e+18
1596353249153458176	RT @spinart7: the CDC are blaming you for not having information they chose to hide.	13736192			['1271509161717706760']		1.5963246113688248e+18
1596353249795510272	RT @Wildheartsfree: @vgclements1 Watch these. Very eye opening. I wish I had watched them before getting my kids their childhood vaccines.…	1586451031101169664			['1450804124749025281', '747854342334480385']		1.5962746268162826e+18
1596353250243923969	RT @timesofindia: #China reported 35,183 new #Covid19 infections on Nov. 25, of which 3,474 were symptomatic and 31,709 were asymptomatic,…	585540908			['134758540']		1.5963502325474386e+18
1596353250919260163	RT @KanyakumariDamo: Guys, Gomen baru memang best and all but Covid tetap Covid ye. The new variants keep coming macam updates iPhone. So p…	99671590			['459073962']		1.5962039070004593e+18
1596353252219461633	"Inflation hit 6.2% two days ago, we have a labor crisis, a shipping crisis, and are still fighting a pandemic.

The stock market…
https://t.co/GjWh5Fezml
#DowJones #stockmarkets  #fed #NASDAQ
#USD #GBP"	1485888319900688388					
1596353252567969792	@jasonselvig Houston, he’s positive for Covid. Quarantine his ass @PapiTrumpo	1588549528403251202	1.5885495284032512e+18	1.5963530289400914e+18	['289865805', '1389360201996832771']		
1596353254623150080	RT @SteveDeaceShow: Let’s put him on a Nuremberg-like trial with Nuremberg-like punishments, and see if he remembers then.	1586062343825498121			['177564016']		1.596134325912748e+18
1596353255474626560	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1365683788802572290			['909879719734251521']		1.5962996648899707e+18
1596353254895800320	"We can no longer afford the costs of pandemic learning.

We can no longer bear the extreme burden of distance learning, coupled with the struggles caused by an unsupported return to face-to-face classes.

1/n https://t.co/yr8sYr9v0r"	960409709655203841					
1596353256493662212	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1518732203232043008			['94784682']		1.5962733268756316e+18
1596353256564920321	RT @EricMMatheny: You were told if you got these vaccines you weren’t going to get covid. That the virus stops with the vaccinated. If you…	1585734668711772163			['2730264319']		1.5961510243180257e+18
1596353256648626177	Tasmania lifts COVID alert level as cases rise https://t.co/48Rxe0scSz	324914276					
1596353257047470081	"@4thCentGothGF @EthanTa91923660 @hodgetwins It's an actual vaccine. 
Stop getting medical information from social media inflencers."	150662952	406580771.0	1.5963528239981896e+18	['406580771', '1189534780745895937', '18584875']		
1596353256862908417	@RicardoBSalinas And you also own a television broadcaster, a chain of store and banks with presence throughout the country of Mexico, and in times of pandemic you demostrated that you are a frigging dictator, dude! You would win for sure!	1596334289012068352	1.5963342890120684e+18	1.5963509040971203e+18	['59855362']		
1596353257487699971	@nathaliejacoby1 I travel in the seat that is by itself. So, no, I don’t wear a mask. Vaxxed and boosted	1320822067	1.2804787318748488e+18	1.5962491281406812e+18	['1280478731874848769']		
1596353258485944322	RT @nb_covid_info: It’s been over a week since this was published and still no long COVID info on the GNB website. Still no print or web me…	1388602583741304840			['1438174582146490372']		1.5961874244804567e+18
1596353259106623489	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1563525918198362113			['2163723997']		1.5962960706858967e+18
1596353260381941761	"RT @AGJeffLandry: Wow! It was amazing to spend 7 hours with Dr. Fauci. The man who single-handedly wrecked the U.S. economy based upon ""the…"	1364966972891541505			['221491612']		1.5955381688534548e+18
1596353260671090689	RT @mahmouedgamal44: Egypt is currently expanding its agricultural/animal production projects, mainly through the NSPO which carry most of…	342400293			['1186799310']		1.5962716357657887e+18
1596353261132427265	"I would like to apologize to ALL.

For future reference  -

I lost my fear long before the pandemic was ever thought about."	798199305702084608					
1596353262470537216	"@Britski_Nic @cookerann @ReturnofR Never been to St Charles. That’s hard to get to for me since I’m stubborn about taking public trans. 

What place in Evanston? Evanston is an embarrassing snoozeville especially for a college town. Used to go up to SPACE a lot, but they were Covid Nazis and I’m still pissed."	1437052185196601359	3796983372.0	1.5963493785282642e+18	['3796983372', '1428096068856729600', '1184114178958725126']		
1596353263506722819	RT @laralogan: So now we are already ruled by an unelected one world government.	1520560345873530881			['1098091506886471680']		1.5962071211037164e+18
1596353263976210432	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	788062690359074816			['806344552718045184']		1.5962870273011876e+18
1596353265045839872	Take care of getting pneumonia https://t.co/rAECwWLfly	1332662448978063360					
1596353267151183873	“You got covid” lmaoo https://t.co/6v8pNjmt6X	711450654				1.596213913653158e+18	
1596353267495223300	"RT @theAdamGreen: Imagine putting up billboards for beating a decimated winless team during a pandemic-altered season. 

Let them enjoy a n…"	26570693			['147763423']		1.5962913029282406e+18
1596353268795731969	"S DAKOTA WEEKLY NEW COVID CASES/DEATHS
09/30 – +732 / +4
10/07 – +842 / +12
10/14 – +624 / +13
10/21 – +631 / +3
10/28 – +719 / +10
11/04 – +832 / +6
11/11 – +871 / +13
11/18 – +953 / +10
11/25 – +846 / +8"	1294000241016860673					
1596353269265489925	"RT @republikeme: Tom Hanks says he ""doesn't respect"" anyone that doesn't wear a mask. Well I don't respect anyone that's been to Epstein Is…"	885662330			['1396904021638668289']		1.5956367048784282e+18
