tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596543575398957059	@Simpson17866 @lucyveepee @Nantanreikan Once again. Completely irrelevant.  Does it hurt your snowflake feelings people want normality back? Or are you still worshipping at the alter of Covid.	306359760	8.154201486267146e+17	1.5965381684254474e+18	['815420148626714625', '15396523', '855057645581029376']		
1596543576259055617	RT @toadmeister: Dr. Angus Dalgleish, a Professor of Oncology, wrote to Dr. Kamran Abbasi, the Editor in Chief of the BMJ, to alert him to…	261702728			['18809812']	1.596542150342316e+18	
1596543576246087681	Best one yet 🤣🤣🤣 https://t.co/RQDAByj6mu	413494921					1.5962386781703578e+18
1596543576468357122	"RT @TPostMillennial: Tucker Carlson SLAMS Biden for failing to address the rising cost of energy in America:

""High energy prices will crus…"	486216177			['896731633704947712']	1.5963145993638625e+18	
1596543576745418753	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	1473859574			['1549164560204038144']	1.5958477944677827e+18	
1596543577324081152	(self quarantine)	1426141387393744897					
1596543577617620993	RT @JamesMelville: “It’s pretty clear young people don’t get sick from the disease very often…we probably, if we knew what we know today, w…	249357893			['20675681']	1.5964283683914793e+18	
1596543577525743616	"RT @songpinganq: 💚You can move freely
🧡Yellow means you can't get in supermarket,hotel,restaurant...
❤️means you must be quarantined.
Becau…"	840707859667140610			['1374317368361447434']	1.4518565728087777e+18	
1596543577592848384	"RT @PeteUK7: Dear @ShamezLadhani I see you popping up with likes on this thread. Great! I'm seeking advice for parents. 
Perhaps you can of…"	1246689226416103425			['1235377601331507200', '1184232077933383682']	1.596517278639526e+18	
1596543578016288771	@Jarly29214161 And apparently the TPB refuse to let them be together. They've separated them by COVID, and now daytime television. (technically a cave-in).	3154993569	1.388055135931175e+18	1.5962578110167e+18	['1388055135931174913']		
1596543578259750914	"RT @DB09215406: When was the exact moment you realized COVID was being used to manipulate the population?

Thoughts?"	819386894773579777			['1293834591275548673']	1.5964918634222797e+18	
1596543578200686592	RT @toujeongsbelle: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retu…	1435090531328016393			['2325353209']	1.596407491126268e+18	
1596543578255286272	RT @DerylLynn: And another scandal . We must NOT let this go ever	1334263254827274240			['1346438210080141312']	1.596428157091029e+18	
1596543578595069955	RT @adarpoonawalla: In keeping with my commitment of making vaccines in Africa, I'm delighted to announce to our partnership with @aspenpha…	1580972133525737472			['911182427782909952']	1.5649745697057874e+18	
1596543578993565699	ok ... definitely food for thought https://t.co/t69avKU60g	3662299937					1.5965316818376786e+18
1596543579882913792	RT @manyapan: Do You Hear the People Sing, one of the most recognizable songs of Les Miserables musical is once again surfacing on Chinese…	1298616069821669377			['31029819']	1.5962205863419986e+18	
1596543581170593793	@PressSec I cannot afford to shop this year due to your party’s policies &amp; inflation &amp; I would not get a vaccine your party refuses to answer questions about but makes millions off of. Thank you &amp; merry Christmas!	1518683372217937920	1.349170292564906e+18	1.596160278554624e+18	['1349170292564905988']		
1596543581288034305	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	944397846320697344			['3406938525']	1.5965374492489564e+18	
1596543581556285441	@ShaneAKAProp This is very interesting though and they claim to have proof… unverified by me at this stage but very promising. @Leesensible you seen this? https://t.co/BOIvxK2g8s	1048689226525675520	1.0486892265256755e+18	1.5965427574886892e+18	['115980457', '1497909601467084804']		1.5964351920208773e+18
1596543581786759170	@MrJerryGoode how ? like this? ...i see u very funny   ..https://t.co/f0nKSRtYsb	2369746320	8.21751272004993e+17	1.5964304648014438e+18	['821751272004993025']		1.596536615379374e+18
1596543582005264386	RT @STForeignDesk: Are people at breaking point over China’s Covid measures? https://t.co/ptsYMrDbcm	37874853			['1131352537']	1.596543448487981e+18	
1596543582470545410	RT @betdaqsports: @Steven_Swinford Remarkable story given the @MichelleMone PPE scandal and subsequent Michael Gove car crash interview #To…	999299774			['366360605', '224568664', '58432995']	1.5965219192975196e+18	
1596543583041224706	"RT @bigdurtynerd: Freedom Convoy 2.0? 

So I guess it really wasn't about the vaccine mandates but instead an actual insurrection to overth…"	1253924764684439552			['1199338955667324928']	1.5959698928675144e+18	
1596543583750094849	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1113185762500075523			['2163723997']	1.5962960706858967e+18	
1596543583368134657	@JoJoFromJerz Lied about a pandemic where were you??  That would be the current president and speaker of the house.  What planet are you on?  How out of touch can someone be.	1586541607779799040	8.188931149790618e+17	1.596539673190359e+18	['818893114979061761']		
1596543583775252480	@SnowHimbo Covid (vaccines), 2020 election, Ukraine...  on everything that matters they always go along with the MSM narrative	1547416186283081728	29348099.0	1.5962475973327626e+18	['29348099']		
1596543583435169792	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	2345424626			['78523300']	1.5965153365722767e+18	
