tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596473847124992000	"@stormzy Vaccine passports have been planned since at 2017

https://t.co/inflEGN5F2"	923634879958601728	129789846.0	1.5964730055042703e+18	['129789846']		
1596473845061410818	👉 BrainTrust is looking for a Sora Schools | Software Engineer - Flutter! (💰💰💰 $65,000 $100,000). This is a #remote opportunity! #remotework #wfh #remotejobs 👇 👇 👇 https://t.co/VXLqNIzoTW	1462897980986458115					
1596473847691153408	"🗣 ""I think that during the pandemic we all learned to value people who we sometimes forgot about doing these sorts of jobs.""
https://t.co/Nsd18uo6at"	300767533					
1596473847976337410	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	2490954888			['337808606']	1.596242318792614e+18	
1596473847053705216	NJ, we want to hear from you! The NJ COVID-19 Pandemic Task Force on Racial and Health Disparities has two public hearings left! Join our last in-person meeting on Dec 3 in New Brunswick or our virtual public hearing on Dec 6. Learn more: https://t.co/MiP321ussM. #HealthierNJ https://t.co/RpGxad3ECQ	252114970					
1596473848114790400	Many young women in South Africa faced tough decisions during #COVID. In order to feed their children, some chose to offer sex for money. Meet one such person via @sajajohnson &amp; @GdnDevelopment. https://t.co/GlLruDREgG	1288180873			['380416371', '169021842']		
1596473848681172992	RT @caixin: China reported nearly 35,000 local Covid cases Friday, a record for the third consecutive day, as backlash against lockdowns gr…	1095941857299910656			['104146203']	1.5964707095342244e+18	
1596473848769167360	A report published in Toxicology and Applied Pharmacology finds organophosphate insecticides &amp; the coronavirus illicit similar damage to the heart -- and co-occurring exposure to both can escalate cardiac injury:    https://t.co/OGPeozxfRl @ByondPesticides	2209565588			['44971697']		
1596473849113038848	They lied. #FauciLiedMillionsDied #COVID19 #LiberalismIsAMentalDisease https://t.co/aLzY4T0A3X	1180537867816357890					1.5958850116637164e+18
1596473849230467077	"Since the pandemic hit we have also seen a second pandemic, mental health. It's time we worked to improve mental health in education, workplaces and care homes.

Read the full paper by @PushkinDefyer here: https://t.co/ypgHdWXnGQ"	707265993178017792			['1229203568399454208']		
1596473849155096578	"Give us a call. Our helpline is open today from 2-5PM 

#lgbt #lgbtq #homeless #covid #Covid_19 #isolation #loneliness #mentalhealth"	71533238					
1596473849528426496	Do you know about the syndemic that is #COVID19 and #GBV?  https://t.co/qxFvLykf5p	2587026164					
1596473849419161603	[2022-11-26 12:00] BBC Top Headline (1 of 3): Covid protests in Chinese city after deadly fire. Urumqi residents confronted officials amid claims Covid restrictions stopped people escaping a blaze. https://t.co/rO9xadqL8v #china #people #urumqi #city #protests	1325874560344883202					
1596473849880907776	"Top Websites to find Work From Home Jobs
 #job #website #workfromhome #JobSeekersSA 
 https://t.co/oeEsXdUBDU"	1442827017611661316					
1596473849503096833	If you have missed your 1st or 2nd Covid-19 vaccination or spring booster, you can make an appointment for a vaccination at Brighton Racecourse. If you are 50+ years old, clinically vulnerable, immunosuppressed or a frontline worker or carer, you can also book an appointment. https://t.co/dvpLE94Kl5	1335896450023247872					
1596473849809444869	With a £50 million repair on the horizon for one of England's greatest national treasures, #CastleHoward. Join the residents and staff as we delve into their post-pandemic year of struggle. Tonight at 8pm on @Channel4. https://t.co/VdBOAotRxw	73651685			['183585551']		
1596473850472136707	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	989118886690910208			['1552407495255199745']	1.5964351920208773e+18	
1596473850241220608	"Good afternoon, Cape Town! Our team will return at 10:00am tomorrow to assist you. If you need anything before then, please visit https://t.co/7FYSXeGjZl.

 #OneCityTogether #WashYourHands https://t.co/56N8cZ8qnS"	132437983					
1596473850958852096	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	1040591335005278209			['3407247983']	1.5964444234825318e+18	
1596473850421805056	"For some people, COVID-19 can cause symptoms that last weeks or months after the infection has gone. Recovery is different for everybody. Find out about managing symptoms of COVID-19 and long COVID at home: https://t.co/GqwLJwEUWi

#COVID19 | #LongCOVID https://t.co/p7BSCLFxwc"	69298376					
1596473850275004419	"#ANALYSIS | China's COVID-19 resurgence is causing a continuation of woes for Chengdu Airport, with numbers consistently at quite a low point. 

Read more at AviationSource!

https://t.co/27rh9SbGlM

#Chengdu #COVID19 #AvGeek #RadarBox https://t.co/IpkOsfxkXe"	1283081205823541250					
