tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596483027638444032	It's sad in 2022 in order to follow science you first must follow the money. Climate change is another hoax they've been milking since late 80's Corona virus follow the money another hoax https://t.co/wbBVdRZtmT	778635003894833152		1.596323781236392e+18			
1596483028163100674	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	746701353586655232			1.5962834671969485e+18	['1366565625401909249']	
1596483028288933889	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	2277640500			1.5961731857830707e+18	['101852818']	
1596483028607389697	RT @maosbot: I know someone (non-immunocompromised, vaccinated) who has had covid SIX times—I am a bit skeptical that we're going to be sav…	1497606431297712133			1.5961240276758077e+18	['2601869406']	
1596483028875825152	Say no to digital currency!!!  Say no to digital vaccine passport!!!  Biden ;like Obama) is trying to sell out our freedoms for the globalist agenda.  https://t.co/8fqnRZQXHv	1518794959301881856					
1596483029287178241	RT @jameslast831: Seventy-one BILLION dollars. $71b. That’s how much @nzlabour spent on “Covid response”. A futile, pointless, utter waste…	1495543716156964868			1.5963921835145175e+18	['3278985612', '15466126']	
1596483032063643649	RT @TheInsiderPaper: Analysis | Vaccinated people now make up a majority of Covid deaths - Washington Post	2575115489			1.5954715305904415e+18	['1247223374717296647']	
1596483032416157697	"@Dolphieness @bigredmatt1011 @johncardillo ""he is a human being who loves Freedom""

He issued the COVID lockdown guidelines, banned guns by Executive Order, called for national ""red flag"" gun confiscation and supports socialized medicine.

Trump is a leftist loser."	42666106	18569124.0			['18569124', '2863229966', '27995424']	1.596366015256236e+18
1596483032793640961	@bikerwise I like that idea .. I used to walk around our reservoir every day .. until it became too busy with lockdown .. will get back to it .. though I did do over 10,000 steps at Chatsworth House and gardens … have a lovely day xx	1233462261546651648	863726814.0			['863726814']	1.5964754822575145e+18
1596483033678245893	@juneslater17 yep, i even ate a covid positive swab of someone sick to prove its all bollox, got some crap for it but was worth it, been trying to catch this crap for 2 years!	1907125975	1.1918439034582057e+18			['1191843903458205696']	1.596447345679696e+18
1596483034269638657	RT @BobGeor27574923: https://t.co/MdN7tmlK2H Why are the public paid police NOT investigating every MP involved in this disgraceful scam? W…	232702416			1.5961842615054787e+18	['1173575388905316353']	
1596483034492149760	RT @lavern_spicer: If not for COVID, Donald Trump would still be President.	830959068453937153			1.593961446198608e+18	['1187835922118787073']	
1596483034446204928	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	20203394			1.596239466779226e+18	['19638752']	
1596483034848841730	RT @Dylan_Housman: NEW: Emails reveal Fauci and associates were deeply concerned about COVID escaping from the Wuhan lab they had funded in…	1396882562639876099			1.5963047709142262e+18	['2193399722']	
1596483035033403394	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	387857436			1.5964351920208773e+18	['1552407495255199745']	
1596483035175608322	RT @Sillyshib: It isn’t just that proper PPE suppliers were sidelined, or that a lot of the equipment was unsuitable. It was the blatant pr…	202191697			1.5964440282326876e+18	['854769693051297794']	
1596483035985489920	RT @drclairetaylor: 21/ ‘Thrombosis&amp;embolism can occur up to a year after infection,even in people in their 20s,leading to significantly in…	3233157631			1.5952444052580844e+18	['1513942742715584520']	
1596483036073558016	@KingKong9888 Oh the Mira.. Such memories of good ol pre covid wold..	872783940393807872	1.1084581163775304e+18			['1108458116377530368']	1.5964803334947512e+18
1596483036115107840	"Hey everyone! 👋 We want to give you some reminders for people going to DevFest Cebu 2022. Here are our health guidelines and ground rules for this Sunday. 

Upon registering, kindly present your confirmation email with your vaccine card and valid ID. https://t.co/2XO71MGGFm"	576078648					
1596483037729914880	RT @Burning81970838: #r4today - Another day and still no mention of Tory peer Michelle Mone reportedly pocketing £29m of public money for u…	1468878248536952835			1.5964079160637645e+18	['1549432730387202052']	
1596483038254313472	Daniel Andrews’ victory speech: Premier’s Covid speech as Victorian Election 2022 results revealed https://t.co/FnDESvZLgo	3208335175					
1596483038766137345	@NewMillPaul your great great great grandkids will know this story…great Dadding! 👏 https://t.co/I9TiwOMUes	19976136	1.160306562663166e+18	1.5958698356233748e+18		['1160306562663165962']	
1596483039177379842	"RT @Eric_Schmitt: In the Fauci depo this week the court reporter sneezed. Fauci wanted her to wear a mask

This is the mentality in Nov 202…"	1361349013027639298			1.596193593785475e+18	['101852818']	
1596483039151984640	SMEs https://t.co/C4MKqIAqG8	1285288697932460035		1.5950676188551987e+18			
1596483039474982912	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	959800220186968065			1.5962523413840118e+18	['69080476', '18949452']	
1596483039600988160	@paulapoundstone Son home for turkey-day from college and he was the last to get his Covid booster - all five of us flu/Covid vaxxed- Mom goals!	1167414747404406789	18997933.0			['18997933']	1.5964440739124552e+18
1596483039777157122	RT @Abster_1983: @EnemyInAState This time last year I got strep throat. 11 months after my first (pre-vaccine) Covid infection and 5th illn…	922357287481757697			1.5959276528163717e+18	['1207429683433922560', '846454000585244672']	
1596483040234307585	@thehill What pandemic?	20225276	1917731.0			['1917731']	1.5964814525013565e+18
