tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596309212950560768	Paint fumes at work got me good. Lungs got that covid type pain.	709585413938094080					
1596309214510448640	Yes. Get another useless jab without any identifiable medical value. https://t.co/RixICNM0eN	1420889090975797249		1.596232279562625e+18			
1596309214770642955	@Magpieskitchen @Sweett_Gall @Canad_IANism @TomMarazzo It's uncommon, to suffer long lasting effects or die from covid. Those who are susceptible should take precautions. That's life. Billions are fine. I had covid, it was a headache. Literally. Lasted an entire day. The quarantine was a 2 week vacation. No long lasting effects.	2321522648	64866041.0		1.5963070399988613e+18	['64866041', '1586903904020824065', '1159360753603944449', '1468707251481423880']	
1596309215806513158	RT @hodgetwins: So the vaccinated account for a majority of Covid-19 deaths. So, is it ok to say now that the vaccine was a money grab for…	1523787492184539137				['18584875']	1.595557593405358e+18
1596309218415501314	Danya got covid AGAIN	1451156413716258825					
1596309218562215936	RT @CBSNews: The Centers for Disease Control and Prevention said it is now tracking a new COVID-19 variant of concern around the U.S. known…	2502268884				['15012486']	1.5962851033066414e+18
1596309219405619200	RT @DailyCaller: Questioning the vaccine can ruin your chances at the Oscars https://t.co/696IJFyY1g	745289439501418496				['39308549']	1.5961215234414797e+18
1596309221347364866	RT @bettyvegas3: Despite the peace agreement aid are still blocked, people are dying from luck of medications, children are suffering from…	1501406240068493312				['1394033579126968322']	1.5962322131963208e+18
1596309221628223488	RT @AkoSiKnoah: Wyat (Where You At) by SB19, a song about reconnection made during the Pandemic, a time when we were away from each other a…	1024956044097667073				['1514069001688662017']	1.596069446111572e+18
1596309221796368384	"RT @SParnis: If Victorians vote tomorrow according using the Covid19 response as their yardstick, remember this:
for much of that time, we…"	583524608				['961299362']	1.596100835108262e+18
1596309222773624832	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1607390360				['1366565625401909249']	1.5962834671969485e+18
1596309223335514113	RT @AbduwelA: What happened Nv 24 in Urumchi, two Uyghur girls telling from the beginning of the lockdown, what difficulties they were in a…	1575958957897658369				['1076925599074172928']	1.596122422587011e+18
1596309223461490688	RT @Doctor_I_am_The: Growing research about how Covid vaccines affect menstruation points to a big oversight in trials https://t.co/L5SJ29T…	1063018598942339072				['1178805312679071745']	1.596151674779095e+18
1596309223482490880	@maxxscape @michaelpbreton @RedPilledVishal @FluffyFire Covid 19 injections	732074705142734848	2240805930.0		1.5963087120246415e+18	['2240805930', '2382229472', '1354880793206812672', '2287005914']	
1596309224782725120	RT @BernieSpofforth: CHINA - 100 million people now back in lockdown, QR codes turned red by the State to prevent any movement, unless it’s…	1492725600917749762				['755135678422327296']	1.5960426335535186e+18
1596309225273462785	RT @DiedSuddenly_: Prominent Virologist Dr. A. Oveta Fuller, who advocated for emergency use authorization of three Covid vaccines, has sud…	1581771816326021121				['1577761560394665984']	1.5961453504143729e+18
1596309226036826113	"RT @smc429: Dr. Jerome Adams is ""struggling"" since working for Trump as Surgeon General.
What did he expect would happen when he lied to an…"	320565960				['23554832']	1.5961628650979533e+18
1596309226267500544	"@AJDMoney @AndrewBowdenSm1 @han_francis I teach math. Those are the relevant parts of the data. If the shots are having any effect, it is negligible.

If you prefer, we could note that 82% of the population is vaxed and 82% of those in hospital with covid are vaxed.

Another stat: 0% of the unvaxed have side effects."	1551239518480584704	1.5358528665811108e+18		1.596303254434222e+18	['1535852866581110784', '1243170788355846144', '1123431740809318400']	
1596309226506588161	RT @LauraMiers: To recap, Covid has been QUIETLY maiming &amp; killing our elderly, children, and the most vulnerable among us this whole time,…	18296070				['170280910']	1.5962319541896847e+18
1596309226560704514	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1574306313852620800				['806344552718045184']	1.5962870273011876e+18
1596309226997321728	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	701158077513363456				['101852818']	1.5961731857830707e+18
1596309227601268736	RT @Free_Ross: This is Ross's 10th #Thanksgiving in prison and yet another empty seat at our table. His prison has been on lockdown, so no…	70966206				['2161821500']	1.595895131114193e+18
1596309229429657600	RT @govt_corrupt: #BREAKING: Justin Trudeau lies under oath by saying he never attacked unvaccinated Canadians over Covid mandates or took…	746837743754305537				['1480605339963863046']	1.596224436213932e+18
1596309229177958401	Prominent doctors launch lawsuit against the FDA over suppression of ivermectin to treat COVID  https://t.co/gsHexA67Ej	1192604290348670977					
1596309229346123776	@Joey0U812 @TheyblockedMy @FoxNews My biological father lived in NY, in a small town near Canada, he went into the hospital for his Leukemia treatment in March 2021, he tested NEG for Covid and they forced vaccinated him and he died a week later and they put Covid 19 on his death certificate as cause of death	25013580	9.910454582178488e+17		1.5963074835425812e+18	['991045458217848833', '1588803268393816064', '1367531']	
1596309229626953728	RT @MarshaBlackburn: Communist China's failed zero-COVID policy has resulted in record infections, destroyed livelihoods, and created a men…	1589376896478969856				['278145569']	1.5962906386049475e+18
1596309230197231616	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1476344733438029828				['806344552718045184']	1.5962870273011876e+18
1596309230252101632	RT @OmicronData: Interesting to note that in the UK, flu ICU admissions just overtook COVID ICU admissions for the first time in at least a…	3171889006				['1465256027381772299']	1.5960231815670415e+18
1596309230935736320	"RT @67Capt_Canuck: Canadians are very lucky that they have such a highly remarkable Prime Minister Justine Trudeau.
Trudeau will go down in…"	244650352				['275210802']	1.5962531734420562e+18
1596309231820738560	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	45072260				['21947445']	1.5962571726395802e+18
1596309232604909572	RT @CheriJacobus: B**ch, @realdonaldtrump disappeared toilet paper, jobs, hundreds of thousands of Americans w/COVID, our nation's top secr…	837420063351259140				['467726691', '25073877']	1.5961502035471073e+18
1596309233909501953	RT @bradandmandy1: These IPA fukwits seem to forget a lot.. https://t.co/Qdija3Y2yw	79597075				['1207602871']	1.596308329848275e+18
1596309235041591296	@MarshaBlackburn You sure the didn't release covid again?	879115614500995073	278145569.0		1.5962906386049475e+18	['278145569']	
1596309235218120704	@AlrightTricky You're a f**king thick moron if you think Matt Hancock is responsible for all the deaths - and yes I did lose family and nearly lost my husband - COVID killed people all over the world - that's life	181158614	1.102338224809304e+18		1.5962722516320788e+18	['1102338224809304065']	
1596309235478167553	@EdHubbard9 @toadmeister You should take everything about Covid with a pinch of salt, whoever it comes from. But simply commenting that you don't trust toadmeister, when he doesn't actually write these articles, makes you look like a troll, mindlessly denying anything that doesn't fit the narrative 😁	2946504002	7.888167112439235e+17		1.596283729819095e+18	['788816711243923456', '18809812']	
1596309235625000960	haven't seen anything like this in my life. https://t.co/LvfoYR4JWP	976575107677282309		1.5962536761794478e+18			
1596309235201355777	@WhiteHouse On 12 January, the World Health Organization (WHO) confirmed that a novel coronavirus was the cause of a respiratory illness in a cluster of people in Wuhan City, Hubei Province, China, who had initially come to the attention of the WHO on 31 December 2019.[14][15] https://t.co/AV7GvCZJWa	1536835295017988096	1.3237302250673398e+18		1.596292685320827e+18	['1323730225067339784']	
1596309235981484032	@SecretaryPete it'd be nice if you could do something about this. Instead of gaslighting people about vaccines. https://t.co/V4D3llBjMc	1519323249351565313	1.3569585476035133e+18	1.596202771619156e+18		['1356958547603513346']	
1596309236140892160	@dfteach Understandable. I grew up a sick little kid. Pneumonia multiple times by age 3. Scarlet fever, mumps twice meningitis, chicken pox. 6 weeks premature. I always had something.	1722425150	220170458.0		1.596308286135206e+18	['220170458']	
1596309237029748737	RT @SaneSophisticat: @yappydagger @GomesChantel @BandieraNancy @AVestige1 @RobertVosFrere @BeverlyBednarc1 @Aprylsmithts @gheetar @RonniLau…	480949535				['863189787632652288', '520407834', '917426647401418752', '882364809307709440', '823367709526106112', '4095804854', '826927586949341184', '779677452586975234', '24876737']	1.5962763220616806e+18
