tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596303652079415296	Check out Mata Ortiz Pottery Jorge Corona Guillen Lizard Gecko Raised Head Olla Pot Art https://t.co/O77h7xdYXG #eBay via @eBay	737561857		['19709040']			
1596303652821831681	RT @_jasminwats: @sweizayne “You got Covid” they really wasn’t trying to hear her food opinions	31366720		['901090556851478528', '220414058']	1.5962816843658035e+18		
1596303652855361539	@GOV2UK Since lying &amp; law breaking Johnson won the election based on 100% white lies, Tories &amp; their mates have lost the country £50b on Covid, Trussonomics £30B &amp; £18B tax cut to Banks &amp; Bankers, meaning they have fritted away nearly 1% of national worth. #ToryCriminals #ToriesOut142	1264331010478571526	1.3442562775186924e+18	['1344256277518692354']		1.596292659860996e+18	
1596303654629220352	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	396689695		['2163723997']	1.5962960706858967e+18		
1596303654218510336	@forestseeker8 @Heather08627318 @TheBlueGem3 Try again. 🙄 https://t.co/XcT5IjcSIu https://t.co/FvEAJBkd9t	314793015	363468753.0	['363468753', '1489782423164309513', '867966382700240896']		1.5961580151952056e+18	
1596303654918971392	RT @laralogan: So now we are already ruled by an unelected one world government.	1431040516540575744		['1098091506886471680']	1.5962071211037164e+18		
1596303655606845440	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	924119539918475264		['88589013']	1.5962063842444698e+18		
1596303655820759040	hi ive been mostly in a sickness coma for like 15 hours because i got sick. and then made it probably worse by going to Thanksgiving yesterday instead of sleeping (worth it) (i wore a mask also its Normal Sickness not covid)	771842523241283584					
1596303656043032579	"RT @nathaliejacoby1: Would you choose to wear a mask if you were traveling by plane? 

Yes or No?"	30724469		['1280478731874848769']	1.5962491281406812e+18		
1596303656453906435	"RT @TPostMillennial: FLASHBACK: Trudeau referred to Canadians opposed to his government's Covid-19 policies as members of ""anti-vax mobs"" w…"	1513131431765188609		['896731633704947712']	1.59630243766451e+18		
1596303656516988929	RT @lauraandsimba: @krismeloche I agree. It wasn't just about those that didn't want a vaccine, it was an attempt to disrupt the lives of t…	2364418081		['820372049617108992', '339724344']	1.5963012254311096e+18		
1596303656844165120	RT @SabinehazanMD: ⁦@LetsTalkSht.⁩  July 2021, I gave a lecture ⁦@Polyface_Farm⁩ at the peak of Delta. None wore a mask. None got Covid. Wh…	904576061014368256		['3464917999', '1318622698831073282', '1017765708166557696']	1.5962197903595274e+18		
1596303657666056192	RT @PickardJE: still struggling to get my head around some of these get-rich quick stories from the PPE gold rush	424906214		['69080476']	1.5962071591460782e+18		
1596303658290913281	Everyone in my family got Covid. Nobody died. We all have natural immunity. Fauci didn’t factor into any of this. https://t.co/cr5V0ETftr	1260394469272109058					1.5951926234968596e+18
1596303658500907008	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1338189553790685185		['806344552718045184']	1.5962870273011876e+18		
1596303658647314432	@joevettweets @RepThomasMassie Wrong. The only thing causing heart inflammation is the Covid vaccine. A large-scale Israeli study of 196,992 UNVACCINATED adults after Covid infection showed zero myocarditis or pericarditis.	2398834688	7.962556768299295e+17	['796255676829929472', '975200486']		1.5962851498004398e+18	
