tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596357866327199744	For context, I live in a 600 Sq ft apartment and my husband has had covid for a week and my has-every-disease-immunocompromised-ass is totally untouched.	881235643640160257	8.812356436401603e+17	1.5962307381725143e+18			
1596357866755346432	RT @MarkOftheBEAS14: @DiedSuddenly_ If you still need a booster after being fully vaccinated...and still need to get tested after being ful…	1010203633818963969			1.5962899984958218e+18	['1364600406349807623', '1577761560394665984']	
1596357867040276484	Real one replaced last year.  Caught covid...  Hee he hee  Military term for 'admitted guilt and will be executed out of the public eye'  Replacement actor. https://t.co/e32t0IsRYQ	1596133637099032579					1.5963428582310257e+18
1596357867757797376	RT @rd20082022: How did Pithani and others manage to find a locksmith during lockdown? Upon unlocking the room why Pithani didn't allow him…	1276024389025230853			1.596335633408004e+18	['1476424198557896707']	
1596357867896029184	RT @AndyBxxx: Following an apartment fire that killed ten in locked down Ürümqi, Xinjiang, and the subsequent public uproar, the local gov’…	1508110485845065728			1.5963463720974787e+18	['23499976']	
1596357868126883840	RT @KingKaiserX: Decker Space Corona! https://t.co/45jJoAUVYO	994444552684691458			1.5963493959599432e+18	['819850398668181504']	
1596357869209014273	RT @criprights: We are flying to APH tomorrow for the COVID vigil and with every death stamped onto this canvas we get angrier https://t.co…	1254420180			1.5963313026968494e+18	['939679358536507392']	
1596357870513442816	@JamesMelville Sure, it's not the covid shot 🙄🙄🙄	1216169600636932096	20675681.0	1.596068495883907e+18		['20675681']	
1596357871348101120	@thisbttrfly Thank you, but when you say “Covid fear”, it sounds more republican. IMO.	1103887541676072961	1.5940218486389473e+18	1.5963569347810058e+18		['1594021848638947329']	
1596357871989448704	"RT @Spawnlol: House full of covid sucks.

Henry and Jasper have copped it too. Nothing worse that seeing your kids unwell."	626742917			1.5963516900890706e+18	['2580122498']	
1596357872182779907	RT @ChinaUncensored: Protests against Zero Covid allegedly in Guangzhou. https://t.co/kEEb2SIroy	1257067890831814657			1.5961120292696105e+18	['833100331']	
1596357872807563265	@crystalli0 For a few years now yea, minus  covid so no travel. We also go stockings&gt;run/walk&gt;big brunch&gt;gifts and then I sneak away for some x mas nba action	259419444	161406426.0	1.596357353254703e+18		['161406426']	
1596357873252323334	"RT @pixeed_: What is your favorite creator work of the day?
We start with this one:

#web3 #web3community #Blockchain #Decentralization"	1514847651581341697			1.5955044675036406e+18	['1585974310950342658']	
1596357873394515968	RT @snorman1776: @Leftylockdowns1 Weird	47549234			1.596288022429008e+18	['215808768', '1302455125739556869']	
1596357874191839233	RT @RayhanAsat: It didn’t take long. The #Chinese gov announced that any individual who shares news about “the Fire in Uyghur #Urumqi city”…	1300924825905451008			1.596144761735635e+18	['2211735352']	
1596357874460266496	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	899611325378285568			1.596149201657688e+18	['3407247983']	
1596357874615472129	"RT @TheMcKenziest: What a monster. 

He left us to rot in this plague for so long that it’s outmutated the vaccines. Children’s ICUs and ho…"	839756646100451328			1.596200331074863e+18	['487208141']	
1596357875089408000	RT @gilmcgowan: What are we going to say to our kids 10 or 20 years from now when they ask us why we prohibited mask mandates the very same…	16088941			1.596151780731388e+18	['63383628']	
1596357877505044480	"‘They are invisible’: the migrant workers struggling in wake of India’s Covid response

https://t.co/NsaZUblnoR"	1356208289592311812	1.3562082895923118e+18	1.596356641926316e+18			
1596357877840547840	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	993602696987820032			1.5962870273011876e+18	['806344552718045184']	
1596357878771724288	"RT @BrandonStraka: #1, I’m 💀that they put this logo right on top of her vagina or her penis or her forbidden genital or whatever.

#2, from…"	779123918648901632			1.5963540415917097e+18	['52338305']	
1596357879711285249	RT @black__dubIiner: if your parents didn’t vaccinate you as a baby who was born during the “vaccines cause autism” media frenzy, it’s neve…	610029893			1.5961385313022935e+18	['823384899449212933']	
1596357880445558784	RT @FoxNews: Vaccinated Americans a majority of COVID deaths for first time in August: analysis https://t.co/JsiYcnXubO	1601786166			1.595925254383321e+18	['1367531']	
1596357880680419330	"RT @BernieSpofforth: CHINA - Government has changed all protestors Covid QR codes to RED. Effectively locking them down.

Now you know what…"	1400540014631526407			1.5954807719845233e+18	['755135678422327296']	
1596357880999194624	"RT @Roman_Baber: Don't blame Covid  for your or your loved ones':

- late diagnosis 
- surgery canceled 
- depression 
- child's regression…"	1589036262090055681			1.5961271763231293e+18	['3064984647']	
1596357881573830656	"RT @JamesMelville: China 🇨🇳 

Zero Covid rules.

https://t.co/BGRexGFPM2"	1555861477449699328			1.5873555517297009e+18	['20675681']	
1596357881875398656	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	1585977508503207937			1.596151300798165e+18	['337808606']	
1596357882169413632	"RT @AOC: After Trump elevated anti-immigrant &amp; anti-Latino rhetoric, we had the deadliest anti-Latino shooting in modern history.

After an…"	978213328588886016			1.5944158280864358e+18	['138203134']	
1596357882668322818	"RT @hugh_mankind: ""Very, very, very, very safe. They're safe as any vaccine and may be safer than many."" 🧐

-Dr. Oveda Fuller, FDA Virologi…"	1518646702160424960			1.596184107947524e+18	['256057148']	
1596357883360595968	RT @DrJohnB2: Vaccine-induced immune thrombotic thrombocytopenia after ChAdOx1 nCoV-19 vaccine in an older patient: https://t.co/9HHsK39GFm…	1341781826587688960			1.5962140758933627e+18	['1400013985202704385']	
1596357884065247234	"RT @MyBoxerLuvMac1: 💔King💔
#NYCACC #123434 4y
▪️Urgent Medical
▪️Pneumonia
Extremely loving, outgoing boy. Adores ppl, climbs right into yr…"	1479064212743806979			1.5955679211824087e+18	['1214648962491269125']	
