tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596321917614837761	@DawgsCountry_15 @RebelTruth @JonSokoloff 🤣🤣🤣 you guys won the World Series in Covid when all teams couldn’t play. We win it against every team. Your school is great. It gives an opportunity for people to attend college that can’t get admitted anywhere else.	378929057	1.478104176848687e+18	1.5963189655504445e+18	['1478104176848687106', '422750947', '194317470']		
1596321918675816450	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1508590966244007943			['806344552718045184']	1.5962870273011876e+18	
1596321919003136000	RT @hodgetwins: Covid and the vaccine push showed us that the corruption is off the charts.	1216491314176495618			['18584875']	1.5963183104417915e+18	
1596321920232091649	"@ColetteMandin Explain to me like I'm 4, if you're wearing your mask with, I'm assuming max ""vaccines"", why you are afraid of air?"	1270543133818814464	636649732.0	1.596153334725251e+18	['636649732']		
1596321922949652481	RT @CrabbBrendan: Omicron continues its enormous toll; 18,671 deaths (17.0%) more than the baseline ave to Aug 31. Actuaries will refine do…	1098142521463517184			['2341433004']	1.596253183302828e+18	
1596321923839188992	Don’t watch the news and you can avoid it https://t.co/mW4FOJjjFS	1024799911349370880					1.5962392354133115e+18
1596321923969224705	"RT @disclosetv: NEW - People in China's Guangzhou city tear down COVID barricades.

https://t.co/M28Rw63APC"	3078275369			['15392486']	1.5922022194994504e+18	
1596321924397027329	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1045462352534147072			['94784682']	1.5962733268756316e+18	
1596321926707744768	@kelly_ques Vaccines are dangerous but I think I’m not so alone in that anymore	1288816854647988225	1.0962968328612741e+18	1.5963151392458957e+18	['1096296832861274112']		
1596321926812770307	"RT @Sheilam19534814: @thecarolemalone @NicolaSturgeon Inconvenient FACT
Scotland’s NHS continues to OUTPERFORM at EVERY LEVEL
Despite devas…"	2779613369			['915234207684808705', '2231199386', '160952087']	1.596069852598657e+18	
1596321926867480576	@AllinADaysTrade @ABC Biden has spoken about the obscene profits oil and gas corporations have amassed to make up for the losses they suffered during the pandemic. Failed policies is a catch all phrase which means exactly what? Executive orders isn’t governing. The legislators write laws not Biden.	1066863891446022144	2733612857.0	1.596318369485009e+18	['2733612857', '28785486']		
1596321926741626882	@blueknight0055 @ruth_vickrey @TheTownie88 @DiamondandSilk Not even a little. Just funny how antivaxxers all know a bunch of people who suffered and died from the vaccines, and their claims only exist in anonymity.  We can look at leagues with thousands of players, zero attacks or dying suddenly. All vaxed. But damn, you know several!	1586488169427615745	1.5198641979281285e+18	1.5963208099830497e+18	['1519864197928128514', '721800338936717316', '3805627427', '2908170952']		
1596321927748112387	"RT @1goodtern: Why does SARS-CoV-2 damage appear in such different ways in different people?
You have probably all known the answer to that…"	18145927			['960817018193764352']	1.5960925759368274e+18	
1596321927731126272	I never wore a mask in the hoax pandemic. https://t.co/Qver45YO9o	1596314776954511360					1.5956071023948595e+18
1596321927550885889	RT @liamniemeyer: Must-read reporting, spotlighting how Kentuckians saw slashed SNAP/food stamp benefits when the state legislature ended t…	1166774316991680512			['2488543704']	1.5951295881031188e+18	
