tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596346630516912129	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	552059150		1.5960706938208297e+18	['15392486']		
1596346630550454272	"@Bellagio_bound @tomhfh The things you’ve mentioned are all due to the covid pandemic

Brexit benefits listed here https://t.co/ik1uHlZBMD"	30734577	292301131.0		['292301131', '453473029']	1.5091505687444275e+18	1.596123926866047e+18
1596346631523373057	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	711284959		1.596239080152408e+18	['341190477']		
1596346632110739456	"RT @TheLastPersont2: .
Tory peer Michelle Mone has denied involvement in PPE company MedPro, awarded £203m of ""VIP"" contracts after she ask…"	1451964806383210499		1.595546254666244e+18	['952506773491060738']		
1596346633058652166	Absolutely!! https://t.co/5XoxaZPm99	1562868240959041538				1.59624897405875e+18	
1596346635717869571	RT @COVIDimmunityTF: COVID-19 infection-acquired seroprevalence in Canada increased to 67.5% by the end of September 2022. That means at le…	321178665		1.5962325607864156e+18	['1272646171329265668']		
1596346637303308289	RT @whatgives1313: Surely there’s not one person alive that still believes this covid vaccine bullshit…	840730920		1.5962111283923558e+18	['1116213423266648064']		
1596346639870230528	RT @Vali44518819: Immonde …	3831811060		1.596219879048491e+18	['1085085049433833472']		
1596346640214163457	I know whats in the covid vaccines	1499411124692783104	1.499411124692783e+18				1.5963423523520061e+18
1596346641787027456	"@VlOLENTlNE spreading covid is bad, but also it would suck to be standing at a concert while a virus is beating your immune systems ass lol

I barely wanted to move when I had covid. I wouldn't risk ruining the experience"	1277425732927569923	9.285145682126971e+17		['928514568212697089']		1.5963257650121318e+18
1596346642294505472	RT @its_the_Dr: Just like the mask and social distancing, all made up just like this! https://t.co/Qux1DOHRmL	916032394351841280		1.59632590336546e+18	['1318263321745907713']		
1596346642894319619	RT @MandateMasksNY: Thank you @HeightsPlayers for requiring masks and putting in place other #COVID prevention efforts to protect your perf…	1289310766210772992		1.5962643909107794e+18	['1437276203312984070', '246241754']		
1596346643452133376	About one year in. https://t.co/mmrfz26PHN	1586550384281239552				1.596216988145025e+18	
1596346644076920832	"RT @Texas_Made956: 100 mil Chinese now in ""Quarantine camps""
US models Coming soon
For your saftey🥴 https://t.co/udTKpBvJKx"	2725109187		1.5963464154956431e+18	['1444879139371094020']		
1596346645150670849	@EvanLSolomon Change the vaccine policy? or at least negotiate an acceptable solution?	1442846948373958661	180887271.0		['180887271']		1.5962007366349373e+18
1596346645481783296	RT @EllingUlrich: 🇦🇹 Representative genomic surveillance of SARS-CoV-2 in Austria in week 47 across all regions. Nowcasting in dashed box s…	15677734		1.596186663562117e+18	['3292887904']		
1596346645700317184	RT @SCOTTeHENSLEY: We developed a new multivalent mRNA vaccine against all known influenza virus subtypes. Our study describing the vaccine…	2548352311		1.5961637509602714e+18	['741711336636317697']		
