tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596461309582884864	"RT @GoodLawProject: Just what did Michael Gove know about Michelle Mone’s PPE contracts?
🧵 
https://t.co/r2eiq1RlLO"	1161915650794774530		1.5957228938368123e+18	['818455148271964160']	
1596461309444476928	"@babooshka56 @mattletiss7 OMG! From bad to worse!
(1) Please define in detail ""effective treatment""
(2) ""euthanised with...""? Really?
I understand the argument for herd immunity, especially when facilitated by an effective vaccine....but when you start talking about euthanasia...SMH!
Nuts."	742763463597031424	121412084.0		['121412084', '239098915']	1.5964565556079043e+18
1596461310354808832	RT @GordonGChang: Any ordinary regime could make the adjustments to save itself. #China’s regime, however, is boxed in by three years of #C…	34630803		1.5963690399028756e+18	['151930383']	
1596461310564536322	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	394618115		1.5962501084331459e+18	['914588454']	
1596461310522392578	China’s Urumqi to ease Covid lockdown amid public anger over deadly fire https://t.co/zubvCGQxNn	1548976388237135872				
1596461310220423169	16 books in 25 years but I always feel that the one that got away was 'Beautiful For Ever' about Madame Rachel of Bond Street.Very proud of that book &amp; I owe it to @susanhillwriter that it was ever even published. Came v close to TV rights then Covid struck #HistoryWritersDay22 https://t.co/5CZWeWnYSS	156185927			['76986478']	
1596461310543532032	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	1585941455243284481		1.5962239475359703e+18	['1400013985202704385']	
1596461310950395906	RT @DrVicFielding: Can the pundits on ABC election panel stop talking about anti-lockdown-anti-Andrews sentiment like it’s a legitimate pol…	1969011794		1.5964025493385626e+18	['139328853']	
1596461311030067200	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1335711467237232640		1.5962834671969485e+18	['1366565625401909249']	
1596461312284188675	"Turns out my sickness was Corona...
Minna, gomen, after I recover gonna post my drawings again🥺"	1325092026845696005				
1596461312405553152	Children aged 2 or 3 before September are eligible for a free flu nasal spray vaccine this year. Book your child’s appointment now with your GP surgery. https://t.co/deS0E6ww5C	43426240				
1596461314171625473	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	480750233		1.5959211358325391e+18	['1358074263052439554']	
1596461314498777089	RT @Polkadot51: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, loc…	1478808891886649352		1.5962522104001987e+18	['1545755757798457346']	
1596461314758836224	RT @Plush_bears: Another update from our latest rescue. This is Dafu, a very sweet male Labrador that we rescued from the dog butcher a few…	164782077		1.5953575771850424e+18	['1490298182672297986']	
1596461314834300929	"RT @chaitanyapv2: Mahasatyagraha 4 Covid Relief 
Students struggling for justice for past 2years. All we are demanding is Covid Compensator…"	1546075532475142145		1.5964574570435174e+18	['966942608600850432']	
1596461315756683267	RT @supertanskiii: Michelle, I’m torn. Which is the best shade of lipstick to wear when (allegedly) pocketing £29m of taxpayers money for f…	1074345928226734080		1.596152549840937e+18	['2732180892']	
