tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596542490886168576	Check out this article: https://t.co/rlBwW9v3Tl	162208993				
1596542490991296512	RT @ezralevant: Flashback: Trudeau's lockdown.	1474852993136836609		1.5962270682449306e+18	['20878297']	
1596542491737612291	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1269420544958631937		1.5965153365722767e+18	['78523300']	
1596542491808870401	RT @NJGirl4Tay: @jenvanlaar They also said that the vaccine was safe for pregnant women. Can’t believe anything they say especially if they…	775137023979958272		1.5965419225955697e+18	['30118036', '775137023979958272']	
1596542491955990528	"RT @Atipico1996: COVID infections in the UK stayed around 148k/149k for a couple of days. But now the increase has restarted:

15 November:…"	1372024232		1.5965329543938908e+18	['1422261848322289676']	
1596542491745886210	"@thechazman1962 @w1nder_woman @tanya_tito @laurenboebert Bless your heart. Another ignorant culter who thinks he’s smart and is not. Biden has reduced the deficit. It will likely be cut even more when the new tax laws make the rich&amp; corp’s pay taxes.

https://t.co/NqZ9phScsZ"	70407214	3341621953.0		['3341621953', '74033362', '1523470576920133632', '1201670995435646976']	1.595820737029632e+18
1596542492157018119	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	1129252112		1.596151300798165e+18	['337808606']	
1596542492177969152	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1594950241177968641		1.5965153365722767e+18	['78523300']	
1596542492467679234	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1518690225551253504		1.5959077993047654e+18	['1108431749820882947']	
1596542492765089795	China has become a dystopian country. It’s quite incredible we still do business with them. No country is perfect, but the way they continue these lock downs suggests there is other things at play over there around pop control. https://t.co/DHLNVDe6T0	3310820754				
1596542493197303812	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1518755544357556231		1.5965153365722767e+18	['78523300']	
1596542493541138432	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1530545827080462337		1.5965221787022991e+18	['78523300']	
1596542493612331008	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1424436343682310148		1.596242318792614e+18	['337808606']	
1596542493746683904	RT @sonofr: One of the first things a new government must do is to launch an inquiry into the £50 billion the Tories spaffed on PPE contrac…	1199580775		1.5960197006933565e+18	['181245414']	
1596542494376091648	RT @TheThe1776: Birx, Fauci, Gates, CDC, FDA, NIH, Media, Big Pharma, Big Tech, Biden Administration, etc. should be held Accountable for a…	1518943405484777473		1.5962447460493148e+18	['1537291933495615488']	
1596542495126601730	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1360830731954642949		1.5965221787022991e+18	['78523300']	
1596542495525306370	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1472224218507005958		1.5962571726395802e+18	['21947445']	
1596542495587897344	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	1014522156		1.5965189075187794e+18	['1355721251180961792']	
1596542495969656832	"@Twiggy2755 @elonmusk @MrAndyNgo @ramzpaul Vaccine misinformation, and Covid quackery like Trump's ""drink bleach"" inflict a different but just as deadly violence on the ignorant and faithful."	345487364	1.586755940602241e+18		['1586755940602241026', '44196397', '2835451658', '53979469']	1.5965254326392955e+18
1596542497433362432	RT @respect65: I am far more terrified of what my government, will do next than I am from covid, the flu or climate-change, and so should y…	1440748995366711303		1.59621603530863e+18	['221710101']	
1596542497425346560	@spectatorindex Blah blah... this is just some media distraction, everyone knows covid is harmless.	1311914570189959168	1626294277.0		['1626294277']	1.5963771536956703e+18
1596542497563484160	@DiamondandSilk But, there are none of the political and pharmaceutical promoters, also of the elites, who have died suddenly, why?  They did not use the real covid19 vaccine, they were already warned!	586069796	2908170952.0		['2908170952']	1.5962866311280394e+18
1596542497764917248	RT @NEWSMAX: Rare protests broke out in China's far western Xinjiang region, with crowds shouting at hazmat-suited guards after a deadly fi…	993199663		1.596542317749764e+18	['20545835']	
1596542498134200320	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	3686457075		1.596216988145025e+18	['36134346']	
1596542499367043072	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	719558615200243712		1.5965153365722767e+18	['78523300']	
1596542499404644352	RT @squeezyjohn: The Tories set up a scheme called the VIP lane to allow them to steal millions and millions taxpayers’ money under the gui…	85292901		1.5964460002682102e+18	['95442746']	
1596542499933540354	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	4906934300		1.5965153365722767e+18	['78523300']	
1596542499761410049	Lord Jonathan Sumption 'A State of Fear: Covid-19 and Lockdowns' https://t.co/6inh6ryQgO via @YouTube	2419223352			['10228272']	
