tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596437282495811584	Premeditated much?? 🤔 https://t.co/CRcGUGzqcU	872147470498885632		1.59638362992375e+18			
1596437282802008065	@BobbyBimbo5 PRISON for everyone of the Tories who profited through Covid AND raised any contracts whereby dysfunctional PPE was generated on back of greed, profit &amp; self interest BECAUSE people were dying/died whilst you only thought about yourselves. Johnson at front of queue!#ToryScumOut	1428733011563003912	1.4512617865529426e+18		1.5964077527417487e+18	['1451261786552942599']	
1596437283124781058	RT @songpinganq: BREAKING: People in Beijing taking to the streets and chanting: ''Say no to COVID test, yes to freedom!...'' https://t.co/…	4040772207				['1374317368361447434']	1.5964290397487432e+18
1596437283267350528	@AnnieWBelle @TheConWom He clearly should have had far more help and support but no proof that the vaccine was responsible. I had SVT in the 1990s. By this logic if someone wrote an article who had suffered a rare severe reaction to antibiotics (look up Stevens Johnson syndrome) you’d prosecute doctors?	1272310711	1137827292.0		1.5962355078679306e+18	['1137827292', '2350048494']	
1596437283422752771	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	2539462571				['914588454']	1.5962501084331459e+18
1596437283410182149	RT @EliDFriedman: Big crowd in Urumqi chanting 解封，解封！(end the lockdown) https://t.co/jxCwDNm9cz	42044950				['47903153']	1.5963182875116503e+18
1596437283460509696	RT @squinn12_sarah: US democracy was once attractive to the world. But now it losing its halo and being qned, the fundamental reason is tha…	1321784709064503297				['1263551413']	1.5964055638936207e+18
1596437284328734721	RT @Real_tombraider: Get this, the unvaccinated are now actually causing vaccine side effects by scaring the vaccinated so much that they g…	1420028126650851341				['1361559944495964160']	1.5963660133138678e+18
1596437285155012608	RT @tsubject: This Tells You All You Need To  Know About The Precious #vaccine #clotshot #booster And It’s #vaccineinjuries #vaccinedamage…	1588336709078437892				['193833554']	1.596424397803266e+18
1596437286475878400	RT @GreenSwelfares: Covid-19 Vaccination Camp following the pious teachings of St. Dr. Gurmeet 𝐑𝐚𝐦 𝐑𝐚𝐡𝐢𝐦 Singh Ji Insan | DSS Volunteers |…	1561307324840435713				['766593435377606657']	1.490573541569405e+18
1596437286563893248	"RT @RedcliffeScott: @Ian_Fraser @CouttsandCo @BBCScotlandNews might finally cover this. 
When was the money paid by WM. Before or after the…"	24606135				['625594168', '93618872', '53110223', '15687507']	1.596370761471914e+18
1596437287847567361	RT @SofiaHCBBG: Beyond 2023. Bloomberg Intelligence calculates the potential cost of abandoning Covid Zero: 363 million infections, 5.8 mil…	60415207				['627526105']	1.5960163480809226e+18
1596437287805784066	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	470118560				['28197128']	1.5962430017347502e+18
1596437288875327488	"@Dragon22Wolf @CMO_England WATCH THIS AND SHARE IT WITH EVERYONE PLEASE 

#VaccineSideEffects #vaccineinjuries #CovidVaccine #COVID19 #vaccine #vax #pfizer #Moderna #johnson #jab #vaccinedamage #mRNA 
https://t.co/0gi8WXqelM"	1287943626413101058	1.4941760177952317e+18		1.596436768450134e+18	['1494176017795231746', '1178622443814084608']	
1596437289114140673	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	917273193936752640				['1577761560394665984']	1.596231410502738e+18
1596437289592553473	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	878512275572703232				['1552407495255199745']	1.5964351920208773e+18
1596437289848418305	People forget that vaccinations in people's arms is the difference between an epidemic and a pandemic. https://t.co/5bueKvoVbS	1227186560		1.596314352889475e+18			
1596437289034735616	"@UK_StopWhinging @moyajane @sapphyreblayze Here is what the policy specifically said. How is your English? ""Some of these patients may have Covid -19... All of these patients can be safely cared for in a care home"". Alongside being told to discharge them within the hour. https://t.co/E23aNMLMzt"	737449513	197038891.0		1.5964245576986378e+18	['197038891', '47679386', '1074425497914957824']	
1596437290133622785	RT @RobertKennedyJr: After analyzing more than 7 years of Massachusetts death certificates, independent investigator John Beaudoin, Sr., un…	183113673				['337808606']	1.595173745165013e+18
1596437290586624000	RT @WhistleGolden1: China is stepping up measures to control COVID-19 outbreaks. One resident says the COVID measure is no longer a medical…	1414503052925497345				['1543024683897192448']	1.5964312551467622e+18
1596437289814872064	"Surviving Cancer, COVID-19, and Disease: The Repurposed Drug Revolution JTU0APX

https://t.co/AhUfBg8wtY https://t.co/7nhwbgMH53"	1577506538364850177					
1596437291614048256	"RT @JamesBradleyCA: Joe Biden:

Shutdown the Keystone Pipeline which decreased our oil supply.

Opened the border to invasion during a “pan…"	767182861753458688				['1112724144427139072']	1.5961699164527002e+18
1596437291756818432	RT @bemy10velyjay: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retur…	1351138961201262592				['731900980862705664']	1.5964106757602222e+18
1596437293556203520	"RT @premnsikka: Baroness Mone's £22m from PPE contracts is the latest example of political sleaze.
List is endless - cash for honours, poli…"	20599620				['2461924214']	1.5962041550432133e+18
1596437293682028544	"RT @GyaniDhyani: Indian meanwhile
""O teri maa ka "" to all people who believes the covid restrictions and lockdown ( mini)"	1086705697				['1184884870121607170']	1.5961773022826988e+18
