tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	quoted	replied_to
1596376879891681281	RT @Zorro_Freedom: The real reason for Covid and the jabs. Many of you know this already.  Too many people over 85 yrs old, will be too exp…	1172345379125260288		1.5963009798212485e+18	['1488731248486858754']		
1596376881401663489	RT @steve_hanke: In Ürümqi, capital of the Xinjiang Uyghur, 10 people BURNED ALIVE in a high-rise fire. Due to China’s COMMUNIST lock down…	1189145786648580101		1.5963208361427272e+18	['863527548']		
1596376881556639745	Thread. I'm not a doctor &amp; don't even play one on TV, but it sounds frighteningly sensible to me. https://t.co/Y93fCtE8Lk	61663531				1.5960925759368274e+18	
1596376881661874176	"@Chesschick01 Feb 1 USA Today network “Coronavirus is scary, but the flu is deadlier, more widespread”
Feb 5 “How to Avoid Coronavirus on Flights: Forget Masks, Says Top Airline Doctor”"	1488016790424735745	1.4880167904247357e+18		['36134346']		1.5963767661256008e+18
1596376882425069568	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1320960119006502912		1.5961710505467617e+18	['611986351']		
1596376882601431046	RT @leenvervaeke: Chinese netizens filling WeChat with angry messages condemning deadly fire in Urumqi (rescue possibly delayed by covid me…	1388029295323406336		1.5962059466900767e+18	['259242107']		
1596376882668531712	RT @actualization17: My dad was healthy his whole life, never took meds, no ailments. He died suddenly of a heart attack ONE day after he t…	1511084600893739008		1.5948801264409518e+18	['1321210573313507330']		
1596376883351937025	RT @RachelSmethers: “Taxpayers are still paying £770,000 every day on the storage of PPE unfit for use. That’s enough to put more than 36,0…	3001923035		1.5960512992288604e+18	['3077557533']		
1596376883729686530	@jjsboat i remember having covid and it sucked so bad i hope u get better soon!!!	754963144179539968	1.2223793195964662e+18		['1222379319596466176']		1.5963765253641626e+18
1596376883331039234	@priyyanka_ had covid 2 weeks ago and was completely fine but this sore throat and cough finna take me out https://t.co/vlHECU0Xv5	3252274387	1.1512787126855721e+18		['1151278712685572096']		1.5960955237985362e+18
1596376884102959104	RT @SCOTTeHENSLEY: We developed a new multivalent mRNA vaccine against all known influenza virus subtypes. Our study describing the vaccine…	70402692		1.5961637509602714e+18	['741711336636317697']		
1596376884383600642	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	1477231978898505732		1.5962430017347502e+18	['28197128']		
1596376884467486723	@PGRodriguez80 @DS_Ferrin @Cernovich Wtf does vaccinated have to do with Antifa? Repeat after me pandemic. Science trying to save your life. Truly I don’t care if republicans don’t vaccinate, and die as a result. Way to stand for your right to die. I’ve seen it happen several times.	1445204454567858181	1.5187316084250665e+18		['1518731608425066496', '1591472094759378944', '358545917']		1.5963739923229655e+18
1596376884543037440	@ChrisNollett @TomFitton @elonmusk @Twitter @Google @Apple You Gotta be kidding. Vaccines, lockdowns, calling supply, shortages, inflation, telling girls they should be boys and vice versa wake the flip up. It’s so crazy it’s like we’re living in opposite land. TikTok has really warped minds.	1245890801357352961	822535892.0		['822535892', '18266688', '44196397', '783214', '20536157', '380749300']		1.5962102399880684e+18
1596376885419614208	RT @JohnC811: @Jules31415 According to FOI documents there is ample evidence that the Virus originated in the Wuhan Chinese lab which NIH p…	1520008675678724096		1.596349835354964e+18	['401376973', '263547117']		
1596376885621317632	"RT @mathew111938: #vaccineinjuries @MoHFW_INDIA
@DHFWKA Would you prefer views of vaccine lobbies, pharma companies or the judgment of the…"	1429202103281537027		1.5963413278932664e+18	['50658998', '2596143056', '826734320018661378']		
1596376886090735616	"A deadly fire in China's Xinjiang region has spurred an outpouring of anger at the country's ""COVID-zero"" policy, as Beijing fights growing public fatigue over its hard-line approach to containing the coronavirus. https://t.co/BUopbGR7qX"	7424642					
1596376886888001537	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	745996938		1.596242318792614e+18	['337808606']		
1596376887043002369	"Everyone needs to watch this documentary about the vaccine! 
#DiedSuddenlydocumentary
#wow #mindblowing #redpill

https://t.co/UD7mysbkGn"	1594757747546931213					
1596376887454044160	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1249623782651834373		1.5962960706858967e+18	['2163723997']		
1596376887466418176	RT @Sandyboots2020: Immunologist and one of the most accurate voices in the pandemic @fitterhappieraj has been warning that COVID-19 could…	73081987		1.5962085150977024e+18	['1309417499398746112', '88589013']		
1596376887877832704	RT @david_r_morgan: The Government is not responsible for your business going under. The Government is not responsible for your vaccine inj…	1470791465488076804		1.596334316493181e+18	['1108431749820882947']		
1596376888540565505	RT @MRobertsQLD: Here comes the truth …	1416920776343580674		1.5961221196534047e+18	['762470063261704192']		
1596376889224056833	"RT @FacesOfCOVID: GLENNA MASON, 52, of Grafton, New Hampshire, died of COVID on Nov. 25, 2021. 

""Glenna was genuine &amp; uncomplicated. She e…"	17653405		1.5962624556882698e+18	['1244960680001835010']		
1596376889463119876	RT @LindaBauld: Well worth a listen, was pleased to attend this evening	1596376667194261508		1.5958910271807652e+18	['2595027218']		
1596376890889342977	RT @myrabatchelder: Ignoring the serious cardiovascular &amp; blood clotting impacts of #COVID is going to cause so much damage to so many peop…	14073343		1.5963687726294016e+18	['87358629']		
1596376892135051266	"RT @Susiemagooziee: BILL 36 in BC Canada, will make COVID-19 Vaccinations MANDATORY permanently, for all healthcare staff.

#RIPBCHealthcar…"	1023434676520681472		1.5960038044321833e+18	['829879817180901376']		
1596376892533530626	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1447283714237468674		1.596231410502738e+18	['1577761560394665984']		
1596376893388771328	@nigelshoots @sportsguru1011 @BleacherReport Only because of lockdowns but it’s still growing. Once lockdown ends it will boom again. I live here and they’re doing great.	1091022995362140160	1.4797502227545948e+18		['1479750222754594822', '1515323955070054407', '890891']		1.596367877233578e+18
1596376895381458944	RT @TulsiGabbard: Fauci is wrong. The “real danger” isn’t unvaccinated ppl - it's his continued lie claiming vaccines &amp; cloth/paper masks p…	2926760116		1.5953719691924808e+18	['26637348']		
1596376895192371200	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	1354848177505980419		1.5962063842444698e+18	['88589013']		
1596376895456567296	@Chesschick01 It was somewhere between telling me that masks stopped a virus and a vaccine only worked it everyone took it.	1225646697654575104	36134346.0		['36134346']		1.596216988145025e+18
1596376895956062208	RT @loz_obi: @vogrady2132 @ChrisLancashir3 @maxblake44 @DanielAndrewsMP And all those people who claim the lockdowns were “harsh” and “unwa…	1052354553750814720		1.596375618006188e+18	['1243115173633601536', '747885404', '4534461314', '1130427722574942208', '228535666']		
1596376897679753216	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1224386881879756805		1.5962960706858967e+18	['2163723997']		
