tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596522732119891971	@RealJamesWoods How can they keep calling it a vaccination? It does not do what vaccines are suppose to do. Never got it and never will!	1370800535561859073	78523300.0	1.5965221787022991e+18	['78523300']		
1596522732338155520	@JamieMetzl Looks that way https://t.co/rUGtkG2SSE	15893999	229195516.0	1.5964964493064356e+18	['229195516']	1.5962573958143222e+18	
1596522732795342853	RT @MLS_Dave: Do people who say we got along just fine without wearing masks before covid realize influenza was killing 60,000 people every…	432194598			['631221668']		1.596521418430161e+18
1596522733395120130	"@RealJamesWoods Never got the ""jab"" not a true vaccine. If I take the mRNA I will develop blood clots. Wife took the ""jab"" and luckily no side effects (yet) she was scared and blindly believed the lies. So she lost a brother, a grandson and a cousin to the jab."	982272940086509569	78523300.0	1.5965153365722767e+18	['78523300']		
1596522733570994177	RT @NAChristakis: This is a very serious development as the Chinese do not screw around with such things. It reminds me of the construction…	825942506361597952			['788363167']		1.59635874498807e+18
1596522733793415172	@garethicke So easily blinded by the truth! Covid proved its so easy to fool them.! This is like a piss take right in your face	36358362	34236531.0	1.596437534963372e+18	['34236531']		
1596522733818753024	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1518928741749112833			['78523300']		1.5965221787022991e+18
1596522734250786816	@Arwenstar @SusanTa72587111 Did anybody ask him  if he had had all the vaccines or did  a Bill Gates?	375814086	21947445.0	1.5962571726395802e+18	['21947445', '1499037696941035520']		
1596522734603108352	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1514934967675068421			['78523300']		1.5965153365722767e+18
1596522734640586752	"RT @zoeharcombe: The origin of SARS-CoV-2 matters. A lot. 
We need to fully understand what happened to ensure it doesn't happen again.
htt…"	124346613			['30623732']		1.5960871968132628e+18
1596522734854770690	@BoSoxFan114 @RealJamesWoods For the USA thats 1 million also why is China shutting down again ?Also their vaccine is not as good as ours and they refuse to use it  Anyone for Communism?	1356803726825111555	23755099.0	1.596517336118616e+18	['23755099', '78523300']		
1596522735177732097	RT @joshcowenMSU: Whatever happens in the #OSUvsMICH game today, Ohio is home to a #schoolvouchers program that had 2x the academic harm of…	3102214365			['4481799141']		1.5965000920722145e+18
1596522735265796097	Exactly https://t.co/beW3F0RPg9	1590898366912909313				1.5965153365722767e+18	
1596522735621971968	RT @DrEliDavid: Little known fact: N95 masks are effective against computer viruses as well 💪 https://t.co/9ibi0Agpk6	56787080			['801203059359678464']		1.596514708475052e+18
1596522736087879682	"RT @TrishtheDish_7: @WashburneAlex For years:

https://t.co/ccA8QywlfL"	255234877			['1007618264132980736', '1481707872970960896']		1.5962724522749952e+18
1596522736305651713	RT @_Janey_J: ‘In early 2020 after the lockdown, people were being admitted to hospital and dying in large numbers - I think they were bein…	231884040			['1538833303863713796']		1.5964949489245512e+18
1596522736796717056	"RT @smc429: Dr. Jerome Adams is ""struggling"" since working for Trump as Surgeon General.
What did he expect would happen when he lied to an…"	228442885			['23554832']		1.5961628650979533e+18
1596522737044193287	RT @thevivafrei: Virologist Dr. A Oveta Fuller, who was “instrumental in the emergency authorization of the COVID-19 vaccine” dies after “b…	1586021093290262531			['96906231']		1.5965126998607913e+18
1596522737484406789	"RT @GoodLawProject: ""Good Law Project pursued an FOI request that led to the information commissioner ordering the government to publish th…"	142694716			['818455148271964160']		1.5954973326777713e+18
1596522738210209792	@JamesMelville What a liar. Everyone knew right away kids were immune to it. The Teachers unions and big pharma wanted to exploit it to push expensive vaccines.	1519065107673882624	20675681.0	1.5964283683914793e+18	['20675681']		
1596522738411503616	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1465305327545556992			['909879719734251521']		1.59588428128888e+18
1596522738641797120	RT @FLYNN6411: @WildAngelWing @JpJever @PatroitDebi @SonnyFarmer @LacarpetronM @DarcPaladin @SaltyTanker2 @charlie31404066 @northwest8969 @…	1581609717155201026			['1538045791364841472', '1494551407', '2784618230', '1518681017627856896', '283718275', '1573457447913660416', '1666473709', '1550584883642245120', '1553186048750112769', '1341293826066046976']		1.596521536889946e+18
1596522738797379590	"@xYOULLBEDEADx @elonmusk @MrAndyNgo @ramzpaul Nope 
#LaptopFromHell 
#StolenElection
#WuhanVirus 
#XiComsMadeTheVirus 
#AntifaAreFascists
#OnlyXXandXY
""Only certain opinions allowed"" - @paraga"	1589576818385858560	345487364.0	1.596396979487408e+18	['345487364', '44196397', '2835451658', '53979469', '14486697']		
1596522739174895619	Annihilate that joint https://t.co/vvPequppsY	1587919709647024129				1.5965201731120988e+18	
1596522738939985920	@RIRepublicans @GovDanMcKee @JessicaforRI Keep up, Grandpa. https://t.co/9WNuML1Zro	1567285740870017025	1357343934.0	1.5965182602034586e+18	['1357343934', '158238919', '1006946117693661184']	1.3325085287585833e+18	
1596522739854348288	RT @BernieSpofforth: CHINA - 100 million people now back in lockdown, QR codes turned red by the State to prevent any movement, unless it’s…	1516890609042264071			['755135678422327296']		1.5960426335535186e+18
1596522739686289408	Excellent thread on the heartbreaking fire🔥 in Urumqi Xinjiang…as usual there is a lot more to understand. Feel so bad for all the families affected by this incident #China https://t.co/YHH7TdvNtE	886749256807100416				1.596398778357252e+18	
1596522739707568128	@cafreeland Is there anything else you guys can talk about then Ukraine, vaccine or climate change.  You’re constantly on a skipped record.	1440484806190460929	203132018.0	1.5965131372887818e+18	['203132018']		
1596522740231524352	RT @rising_serpent: Fauci's friend convinces him that CCP, the people responsible for the pandemic, are trustworthy and we should do as the…	1345415836794646528			['879548970082721792']		1.5964071864058716e+18
1596522740789686273	"@biancoresearch @LynAldenContact What are your thoughts on S Korea's COVID situation?

https://t.co/UeEP0le81u"	4918739601	188369814.0	1.5965203619314647e+18	['188369814', '823766058909761536']		
1596522740865183744	@MissieD_ That psychopath will try to make every influenza season a pandemic so he can declared an emergency. Canada will not be safe until he’s gone. #TrudeauNationalDisgrace #TrudeauMustGo	1451395155731255299	272142864.0	1.5965206511283814e+18	['272142864']		
1596522741120876545	RT @austinramzy: Lockdown protests reported in Beijing as well	792091207140716544			['45808079']		1.5964354289699717e+18
1596522741431422976	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1595911524345946112			['95092020']		1.5964838459933778e+18
1596522741535887360	RT @sabrinasslaves: When you come home from work early and are greated by this https://t.co/5jkvLjcEtZ	2921744527			['115369562']		1.596460232208978e+18
1596522742459019264	RT @1goodtern: If Covid damages immune systems, you would expect to see an increase in the severity of outcomes of other infections.	253319783			['960817018193764352']		1.5964273252978074e+18
1596522742462947328	"RT @nspector4: ""Saudi Arabia's national investment fund invested more than US$500 million in Live Nation during the pandemic. Live Nation,…"	1111053681573666817			['232519990']		1.5964997935008358e+18
1596522743180447744	"RT @backtolife_2023: China's expanded COVID lockdowns trigger outrage
Source: CBS Evening News (Youtube) https://t.co/GCf10ILhMs"	1276399393554395137			['1109532876310302721']		1.5965196311030907e+18
1596522743746662402	Zhengzhou government orders 5-day COVID-19 lockdown in wake of Foxconn clashes — Radio Free Asia https://t.co/Bmau3b20Gv	30168505					
1596522744476311553	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1297529788492664835			['337808606']		1.596242318792614e+18
1596522744556183553	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	817398556415893509			['78523300']		1.5965166241938145e+18
1596522744606523393	@aliyahInterlude Them prices coming now next year. We gotta undo the pandemic.	148162404	1.159968465807184e+18	1.5962339408008028e+18	['1159968465807183872']		
1596522745390862336	Proudly cannot respond to this poll! https://t.co/Smw41btrvP	1327359040595374080				1.5965221787022991e+18	
1596522745608675335	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	357406085			['2163723997']		1.5962960706858967e+18
1596522743595692032	"@ChuckCallesto Wait until the people wake up to the fact they were used like Guinea pigs. 

Go to Part 7 page 1165
Proof that those whom were vaccinated against Covid-19 were made part of a clinical trial without their knowledge. 
Link 👉https://t.co/tGmORT7Va3 https://t.co/Z5heF7nzfK"	1239842902026534913	4765364386.0	1.5963421317983805e+18	['4765364386']		
1596522745654702080	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1153427894787379200			['78523300']		1.5965221787022991e+18
1596522746212716545	RT @Tim_Burgess: A baroness, Michelle Mone was paid £29m via convoluted methods to avoid detection after supplying £200m of useless PPE via…	346448868			['19429176']		1.5957322109085573e+18
1596522746309124097	@ian_flowery @POTUS There are only a handful of states that require vaccines for school. However if you follow the money then you'll see the real motive behind all childhood vaccines. Hint: it's a cash cow for the pharmaceutical companies, including the cdc.	885952880	4127599694.0	1.59627511258769e+18	['4127599694', '1349149096909668363']		
1596522746846269441	"Control 

Money 

Power https://t.co/H4WJnSFN6m"	149170126				1.5962996648899707e+18	
1596522747798208513	"RT @Lowkey0nline: The family of 5-year old Yusuf Mahmud Nazir were told by his GP that he needed immediate hospital care. 

They ""begged an…"	1470087938411319297			['1024352074048434177']		1.5964475468301066e+18
1596522747764436993	RT @PTIofficial: Chairman PTI @ImranKhanPTI talks about successful covid policy, and steps taken by PTI in economic progress. #حقیقی_آزادی_…	1331812129276649474			['127483019', '122453931']		1.5965181686208307e+18
1596522748360425472	"RT @kacdnp91: Cureus | Post-COVID-19 Vaccine Limbic Encephalitis: A Case Report
2 days post Moderna 💉💉 https://t.co/orLoK8g4fq"	1337960321147920399			['1180955037301915649']		1.5963771186103665e+18
1596522749001859077	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	521856610			['19638752']		1.596239466779226e+18
1596522749362868226	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	42508115			['78523300']		1.5965221787022991e+18
1596522749677084674	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	387838634			['95092020']		1.5964838459933778e+18
1596522751724249089	"@catrn55 @Sharky_vs_Evil @Leighspc @frozenstrawber2 @MorteSuiteVita You do realize the data she is referring were flawed, yet she hasn’t corrected her statement. Wonder why? 

https://t.co/YoAuEub90n"	1433915217818357766	581892459.0	1.5965224588947333e+18	['581892459', '447054242', '45173987', '4070925555', '1194467066473930752']		
1596522752302878723	"RT @AlexBerenson: Also, if you are NOT up to date on your vaccines

And you do zilch if infected 

Your chances of surviving COVID (why the…"	1063846132416217089			['87679233']		1.5964958886369894e+18
1596522752290103297	"RT @AlexBerenson: Also, if you are NOT up to date on your vaccines

And you do zilch if infected 

Your chances of surviving COVID (why the…"	1472083824850911300			['87679233']		1.5964958886369894e+18
1596522753087209474	9 Bug Bounty Platforms for Earning Quick Cash https://t.co/aoLtnE4sTj #workfromhome #makemoneyonline #wahm #jobs	2488341942					
1596522753359691776	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	376372621			['337808606']		1.596242318792614e+18
1596522754131443712	"RT @johnrackham82: COVID was a scam to transfer wealth from you to the WEF and its partners. 

Once you understand that, you know a lot."	1519153852204859393			['1552067520575799298']		1.5965050554607493e+18
1596522754228060161	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1473836016830136322			['78523300']		1.5965153365722767e+18
1596522754622332936	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1325782085395681280			['1577761560394665984']		1.596231410502738e+18
1596522754647498758	"RT @GYamey: 🗽💉 The return on investment of New York City’s Covid-19 vaccine campaign:

Every $1 invested in vaccination yielded estimated s…"	150838692			['941675887']		1.5965160869332255e+18
1596522755230666752	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	2384331146			['78523300']		1.5965153365722767e+18
1596522755079671808	RT @StatChrisCotton: After 9 months, I am re-posting the conclusions of my report on the Pfizer trial available here for those who have not…	1465621745524686851			['1547986150941306882']		1.5958714409387008e+18
1596522755595329537	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1596295271150936064			['806344552718045184']		1.5962870273011876e+18
1596522755708502016	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	2522923753			['856010760']		1.5953679300275118e+18
1596522755981455361	China logs record-high COVID cases anew:https://t.co/y2gxasVnrT via @ABSCBNNews	1100930418			['15872418']		
1596522756484603904	@youknow714 @dqschmidt15 @HamRadioJoe @Tom_Neverwinter @justasimplema20 @srasberry1 @therealBFizzzle @coreyandrewstae @marie745640 @Kellyring @MarkBatin @HaroldLang16 @jbizzy6969 @2ndchancerance @PatienceTryer @JamesLauder12 @brian_bdr1230 @ATMOT4 @WeidnerRoger @RealDocBrent @ThereseOSulliv2 @jeffschlueter1 @CommentPleasure @sammk1964 @TruthisnotT @NunuLives @JamesMa67136539 @hrt6017 @BluesElmwood @CarrieAMaze23 @QuispMe @TKohlmann4 @FanDoug @BlueBear0386 @AngryFleas @antiLibmob @GaryIsTheDad @KidRockFan4 @CraigCastleber1 @jimaw63 @TheSeriousOne56 @darstin1957 @C0DE_W4RR10R @Jay_see_see @Tommy15819423 @bluver41 @ArthurP41275988 @nitros1954 @gmail_hess That’s pure idiot propaganda bull. The video of the guy they show collapsing early on wasn’t just from before vaccines were available, he’s still alive.	2759124163	1.5633036892843827e+18	1.5963444669645906e+18	['1563303689284382720', '4230071594', '1957770224', '16057331', '1412797432803512327', '861727430', '863100389947736065', '1427108040965304322', '1948573452', '16543080', '191109609', '938616431259934720', '66573333', '1320960119006502912', '933147599523270657', '1411720642370568197', '1397326963', '131842394', '719939487904768001', '611814756', '4029747432', '1022563676', '1437560341303631875', '1061685425163657217', '2667082454', '1435994949942665218', '1454793640220536832', '3981521259', '1389274827421364232', '415224570', '481431105', '948649837767008256', '1528336566145454080', '1291025920850042880', '1246805790775816194', '1479900431614722051', '1498455169478152197', '1524391064789946369', '1192239507069751296', '243297589', '14360063', '3152610784', '2288898117', '816328246442807296', '1446019592577552391', '1329954517756964864', '1236088241436200961', '978459882042068995', '1666122666']		
1596522756669345794	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	823007513738178562			['78523300']		1.5965166241938145e+18
1596522756824145921	"RT @HorangiKrong: ☀️ Be The Sun Bulacan - FREEBIES ☀️

Date: Dec. 17, 2022
Time &amp; Location: TBA
Strictly 1:1

✅ RT + Like
(show us the proo…"	1337944117406359553			['1477611148753391621']		1.5964764021778227e+18
1596522757059391492	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	147175854			['78523300']		1.5965221787022991e+18
1596522756954259457	"RT @GeorgeMonbiot: There's a word for the ""VIP lane"" the government opened during the pandemic, enabling friends and political allies to pr…"	3039014321			['198584761']		1.595669728881791e+18
1596522757222809603	@GatorBooster5 @NickAdamsinUSA FSU fans do realize our last few years were rough and the coaching change during Covid didn’t help- what’s your point? FSU won 8 of the last 12, “once in a while” lol your tears are delicious though 😂	1239036945738727424	3432841829.0	1.5965089620940227e+18	['3432841829', '91583544']		
