tweet_id	text	author_id	in_reply_to_user_id	quoted	replied_to	mentions	retweeted
1596331605190402050	Check out https://t.co/SyZ7hgCgS5. It’s hard to believe that our federal government is suing a doctor for telling the people how to best fight COVID and other disease based on scientific research!!	22636891					
1596331606389981184	How about no https://t.co/H5q56FbLGo	364563780		1.596232279562625e+18			
1596331607233003520	@JesseKellyDC I never got it because I was never scared of covid at all, because I don't trust the experts, and because I rarely follow the crowd.	1275834716009172992	34082620.0		1.59627226058709e+18	['34082620']	
1596331607501475840	RT @lesleyabravanel: Welcome to DeSantistan, where books are banned, history is whitewashed, drag brunches and lifesaving vaccines are decl…	1131230740249600001				['27943005']	1.5961397854454252e+18
1596331608344522753	of quarantine centers and field hospitals where those who test positive for COVID-19 or have been in close contact with an infected person are transported to by police.	1312899996673433600	1.3128999966734336e+18		1.5963316062641193e+18		
1596331608868470784	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	20126118				['1358074263052439554']	1.5959211358325391e+18
1596331608986255362	RT @Dylan_Housman: NEW: Emails reveal Fauci and associates were deeply concerned about COVID escaping from the Wuhan lab they had funded in…	1422690475				['2193399722']	1.5963047709142262e+18
1596331609560449024	RT @shmuelcshapira: More vaccinated people are dying of COVID than unvaccinated people, according to a recent report from Public Health Eng…	1444334930645774342				['1482660566112124931']	1.5961675764588872e+18
1596331609946345472	"RT @ossocool: Just awful, and totally unacceptable.
It seems to be spreading through the shelter.
Too many suffering,they urgently need med…"	939208429394051072				['352969005']	1.5963285756487926e+18
1596331610546184192	"@degomickhick @sailorboygreg @Redistrict @TheDemocrats Tell me what science justifies being “vaccinated” for Covid in order to attend public gatherings? 

The jab doesn’t even slow transmission. There’s no precedent to require vaccines to participate in public events. Please follow the science."	132399982	1.045776494851756e+18		1.596271636482859e+18	['1045776494851756034', '2593875620', '74820061', '14377605']	
1596331610772996096	RT @EddyJokovich: Lockdowns ended in Melbourne and Sydney at the same time in October 2021 – over a year ago – and Sydney had more lockdown…	1268025262886621190				['29420301']	1.5963218756130857e+18
1596331611351527424	But this was not true/ Ivermectin is used to treat animals and humans just like Cipro, and Ketamine.  (Dose varies according to weight) The FDA  kept us from using drugs proven and mandated an experimental vax  https://t.co/4g8JdcOBnC	1588545678422249474		1.4290500702431928e+18			
1596331611879940096	RT @TheAtlantic: Paxlovid, the amazing antiviral drug, has been widely available since last spring—yet the number of COVID deaths per day i…	1590234121648803840				['35773039']	1.5952507551451955e+18
1596331611838361600	"Officials have in recent days repeatedly insisted that China must stick with its hard-line ""zero-COVID"" policy that mandates lockdowns, mass testing and quarantines for anyone suspected of having come into contact with the virus."	1312899996673433600	1.3128999966734336e+18		1.5963316100554506e+18		
1596331611745914883	@Leftylockdowns1 Did he offer any evidence on the efficacy of “social distancing”? Any commentary on the fact that, while the US is now (mostly) wide open, China is still a major CF?	1357758153329315841	1.3024551257395569e+18		1.5962608364647997e+18	['1302455125739556869']	
1596331612060659713	Between the Foxconn protests and the fire disaster in Urumqi it’s pretty clear that Xi Jinping’s COVID zero policy, and now belated attempts to emerge from it, have people on edge in China. The brutal state will manage to subdue and suppress them once more but cracks are visible	29374895					
1596331612987625472	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	18171799				['19638752']	1.596239466779226e+18
1596331613688037376	RT @Rajeshmadaan329: ◆ In Corona epidemic, ration kits, life-useful materials etc. were distributed among needy people by Shri Yoga Vedanta…	1390939047602712578				['823242548814692353']	1.5963305517151068e+18
1596331613612384261	RT @VernonForGA: After a grilling deposition, now the chief Covid liar &amp; engineer who single handedly brought this country to its economic…	77393943				['900021957424447488']	1.5962939738402202e+18
1596331615302492161	RT @WSJ: Federal officials working on the government response to Covid-19 made well-timed financial trades when the pandemic began—both as…	295220884				['3108351']	1.5830844743713464e+18
1596331616103981058	RT @Rajeshmadaan329: ◆ In Corona epidemic, ration kits, life-useful materials etc. were distributed among needy people by Shri Yoga Vedanta…	1454062191414427649				['823242548814692353']	1.5963305517151068e+18
1596331616720539651	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	104875701				['101852818']	1.5961731857830707e+18
1596331616976404481	I just published Here is an article about Long COVID brain fatigue, I hope to see the end will help you https://t.co/bYkujC8f5B	1580470149689143296					
1596331617290944513	RT @ellyhkatro: I watched PULSO and STAFFS overwork themselves for the students' entertainment. No one had proper sleep. Everyone worked fo…	898499454008868864				['1419840769024618500']	1.596308171223466e+18
1596331618524094465	"RT @DrJohnB2: Subacute thyroiditis after #Covidvaccination:
https://t.co/QzA34a8MSc

"" ... clinicians should be aware that subacute thyroid…"	886371867803635712				['1400013985202704385']	1.5962059724307538e+18
1596331619266224129	@emilykmay My youngest was 18 months when the pandemic hit, so I hear you! (But haven’t added since then…the idea of losing myself again after barely hanging on to a sense of self the last couple years is hard to fathom…but not out of the question).	14103574	117858927.0		1.596330779277394e+18	['117858927']	
1596331619597811712	RT @VernonForGA: Watch him do same moon walk when he goes before a now controlled republican house during congressional hearings in 2023 on…	77393943				['900021957424447488']	1.596294888781398e+18
1596331619459256322	#COVIDー19 #Coronavirus# Lockdown Best way to beat lockdown. Improve your math skills! Free online #math #tutoring at https://t.co/pLnSNgyjmu	1615013372					
1596331620193406976	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	62991297				['337808606']	1.596242318792614e+18
1596331620402810880	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1518949473652645888				['806344552718045184']	1.5962870273011876e+18
1596331621002530822	RT @RandPaul: Now that Republicans will have a House majority, they can defund Joe Biden's executive orders - STARTING WITH the illegal and…	1525945765717327872				['216881337']	1.5933186532731822e+18
1596331621908717569	RT @akheriaty: “Can you hear the people sing? 🎶”	1691350526				['54322957']	1.5963293021861642e+18
1596331622533824513	RT @LauraMiers: My heart goes out to everyone who will acquire cases of Not-Covid this holiday season—complete with negative Covid tests—on…	1853528600				['170280910']	1.5958565929054208e+18
1596331622449975298	@ColetteMandin Explain to me why can't ppl manage their own face and leave others to manage theirs. Wear a mask if it makes you feel better.	885583226	636649732.0		1.596153334725251e+18	['636649732']	
1596331624949460993	"RT @gracelover712: I wonder how many COVID vaccine and boosters Dr. Fauci got.

Exactly."	106567075				['840210903853355009']	1.5962724906822246e+18
1596331625150910465	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	586921010				['94784682']	1.5962733268756316e+18
1596331625570238465	RT @KateSpitzmiller: ⁦@watergatesummer⁩ and others: https://t.co/sLvEjdOfjr	48112717				['2941723599', '48112717']	1.596301277746561e+18
1596331626283180033	"@bonzaarr @MFarqhuar @realMaxAvery @KimDotcom I got it, never got covid and never felt better 🤷‍♂️
Everybody i know who got it is fine

Which anecdotal evidence are we using?"	1554794060866519040	1.244350419691688e+18		1.59629360363819e+18	['1244350419691687936', '1340118216329158658', '83501160', '611986351']	
1596331626723938304	RT @riseupandresist: Ulm Germany 🇩🇪 Anti Covid BS, Anti Agenda 2030, Anti Govt Lies....🔥No Matter how big or how small, 𝘿𝙤 𝙒𝙝𝙖𝙩𝙚𝙫𝙚𝙧 𝙔𝙤𝙪 𝘾𝙖𝙣…	1540911226540400640				['1412196388796960776']	1.5962716732834693e+18
1596331626807832576	RT @Rajeshmadaan329: ◆ In Corona epidemic, ration kits, life-useful materials etc. were distributed among needy people by Shri Yoga Vedanta…	900925821371600897				['823242548814692353']	1.5963305517151068e+18
1596331626824630272	RT @backtolife_2023: Robert F. Kennedy Jr.: Google is a vaccine company https://t.co/HlrQ5qBfcl	1238489582628294658				['1109532876310302721']	1.5958352800319816e+18
1596331626748837888	Hello Nepali Twitter! I’m looking to connect with women nurses &amp; nursing assistants of all levels who have worked in Nepal during the COVID-19 pandemic. It’s for my PhD research. Please comment/DM me if you are/know someone who would speak with me 🙏🏽	1125892308					
1596331626707001345	We must push to pass  S.3494 - Ban Congressional Stock Trading Act https://t.co/SfSMeqaEbl	1458953574608744452					
1596331627344691200	RT @thane_black: Now that nobody’s testing for covid anymore it’s back to regular programming where you get sick with a mystery illness and…	450333558				['1167466822649753607']	1.5959427242174915e+18
1596331627206086656	"RT @Justanewsletter: So, no one thinks it's strange that anti-vaxxers have a movie called ""died suddenly"" blaming the vaccines for killing…"	2701187895				['1589217803050971136']	1.596076254695809e+18
1596331628913385473	RT @CarrieC75701474: @ScottishCaveman I’ve had Covid twice (in spite of the vaccine) and both times, it started as a sore throat. The secon…	259975018				['1539113461732581376', '164032877']	1.596160933579354e+18
1596331628904607745	RT @ChristinaPushaw: It’s not a “strategy,” you authoritarian creeps… it is a gross violation of human rights on a massive scale. None of t…	1511236988849979392				['31667539']	1.596326526794236e+18
1596331629341032448	I think a lot of pandemic failings were around this, for example considering how lockdowns caused a doubling in food insecurity in WA. In my view it was obviously the responsibility of the state to mitigate and repair that harm	715582520197156865	7.155825201971569e+17		1.59633117994249e+18		
1596331629965885442	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	1511033341683843075				['1481707872970960896']	1.5962172445684163e+18
1596331631182336000	@CLS78611 @Chuck93960961 @HelloDearVoid @TPBlue4 @TomiLahren I used to think this too until I researched it. Vaccines aren’t miracles. Nor did they eradicate anything. All diseases were decreasing before their vaccines were introduced. You can look up the info in vital statistics	1569792372992798720	1.5868023361140408e+18		1.5963124445274317e+18	['1586802336114040833', '1564592516896276480', '616489647', '1418535365887987712', '468646961']	
1596331631497072640	RT @akheriaty: Chinese are rising up against the biomedical security state.	872424326				['54322957']	1.596327119885566e+18
1596331631635300354	@H0SEOKLOVER think it’s time you go back on lockdown because rose … WHAT IS THIS 😕	950210550428061696	1.458407609342767e+18		1.5962455599456297e+18	['1458407609342767104']	
1596331632004583424	RT @RayhanAsat: A reflection by Han Chinese. Several months of lockdown and tragedy brought unity in Xinjiang breaking ethnic lines. We, th…	2211735352				['2211735352']	1.5963268053127946e+18
1596331632142667776	"RT @Roman_Baber: Don't blame Covid  for your or your loved ones':

- late diagnosis 
- surgery canceled 
- depression 
- child's regression…"	1047855933613924352				['3064984647']	1.5961271763231293e+18
1596331632184938496	RT @RisetteMD: Just remembering one of the saddest moments in my life was when, at the end of a three week stretch working during the Delta…	703771339123982338				['1549164560204038144']	1.5958477944677827e+18
1596331632524292096	RT @ElTacolico: I’ve had a poem displayed in downtown San Antonio since 2018. Due to my mom being ill/unable to travel and the COVID, my pa…	3044989142				['1645480783']	1.5962497534107648e+18
1596331632734408704	RT @ezralevant: Flashback: Trudeau's lockdown.	1486370561512992768				['20878297']	1.5962270682449306e+18
1596331633191563264	"Remember when they starting forcing the fake #vaccine on people and we said it was going to cause massive death?  

Weird how we were right.  A simple search on #mRNA wasn’t hard to do.

Also remember when people said we deserve to die for not getting it?  

I have zero regrets."	1541886370138013696					
1596331633598410754	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	419623275				['1577761560394665984']	1.596231410502738e+18
1596331633673588736	RT @Justice78602373: 📌What happened between Mt Blanc and Cooper that the ambulance took hours instead of 40 minutes to reach the hospital d…	1343740953580847104				['1285909049943289856']	1.5963301161408348e+18
1596331634277896192	"RT @premnsikka: Slimy Gove under pressure to explain role in PPE deals for Mone-linked firm.

Billions handed to Tory cronies/donors with n…"	3011322340				['2461924214']	1.5960780159096259e+18
1596331634847977472	Covid is definitely NOT just the flu. I am so fucking sick. Not only just that but my chronic health problems are flaring up due to being so sick. Stop going places when your sick. People like me depend on it	1015528948460064769					
1596331635187802112	RT @MRobertsQLD: Here comes the truth …	1449092389214240772				['762470063261704192']	1.5961221196534047e+18
1596331636068478976	@adrenaline_x @WilbyHoax @dylanginther01 @Susiemagooziee That is how traditional vaccines work, not newer mRNA vaccines.	1336698578	111043293.0		1.596278711003013e+18	['111043293', '1422304339331215376', '1237904870063013889', '829879817180901376']	
1596331636807069696	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	4874915300				['2163723997']	1.5962960706858967e+18
1596331636764745728	"11/23, Henan back to lock down after Foxconn IPhone factory workers protest. 
Beijing and many other cities back to lockdown. 
11/24, more than 20 people died at Xinjian capital city Urumqi lockdown. Protest followed. 

Stage 3:

3/n"	730105474788392962	7.30105474788393e+17		1.5963315154571305e+18		
