tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596382143542079488	@Satish56402753 @danielgoyal Thatcher would have resisted kier starmer and the we want to lockdown forever crownies told them to do one	1140861874654916608	1.5071148393904456e+18	1.5962533172015964e+18	['1507114839390445573', '1421835080813666306']		
1596382143588012032	RT @Uyghur_American: The girls talk about how they have all been very compliant, that others would have rioted by now but they haven’t, and…	216478325			['1075435039008219136']	1.5961366569599918e+18	
1596382147426013184	RT @RobertKennedyJr: Yes, we do! “We all deserve to know how involved Dr. Fauci was in the censorship of the American people during the COV…	2707339662			['337808606']	1.596151300798165e+18	
1596382147564036096	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1382145265033912320			['611986351']	1.5961710505467617e+18	
1596382149749649408	@priyyanka_ @sxmjuliana Ugh yes I have had it since Saturday. Also fatigue. But it’s not COVID	1017248838636134400	1.1512787126855721e+18	1.5960955237985362e+18	['1151278712685572096', '2842879230']		
1596382150487871488	yself, and you shall wash your hands and brush your      #世界杯外围 #世界杯直播 #世界杯投注 #世界杯买球  https://t.co/PH5D5Ep2Cs	3362247766					
1596382151020535808	RT @leelasik: @RobertKennedyJr @AGJeffLandry In detail. Fasting increases your reactive oxygen species (ROS) within cells. More ribonucleas…	3236732524			['3236732524', '337808606', '221491612']	1.5963821138376335e+18	
1596382151272189952	RT @jovip7430: I tried to explain to an extended family member (gently &amp; respectfully) that covid can cause immune systemissues after she c…	4865671941			['1349728983336837120']	1.5959683609905398e+18	
1596382151955558401	"RT @selinawangtv: 10 people killed, 9 injured in a fire in Xinjiang's capital
Most of Xinjiang has been under lockdown for &gt;100 days 
Video…"	150904083			['853669477']	1.5961777058502533e+18	
1596382152484335616	"RT @blacksheep_119: ❓What about the Game &amp; Covid App Sushant was working on &amp; was supposed to launch.
❓ How come similar game &amp; app release…"	1273520458827067392			['1279427484715384834']	1.5963327830012928e+18	
1596382152429559810	RT @6abc: Appointment problems started during the pandemic but have gotten worse as the demand for pet healthcare services increases.  http…	426903572			['18391051']	1.5963530962586706e+18	
1596382155579748352	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1492745039021330439			['806344552718045184']	1.5962870273011876e+18	
1596382157437816832	and yet he says he never said that https://t.co/msIdzKGoNC	1372277532146466817					1.59630243766451e+18
1596382157559468033	RT @ScottRiddell14: @SharonDowey_ Tory Peer Michelle recently took £25 million from the NHS for her part in a fast track PPE contract ! The…	19449143			['1270436168384090113', '1397140924682145792']	1.5962411861044224e+18	
1596382157978886144	@PaulPaul49 Hi @PaulPaul49 - to try to answer your question, I used to have a laptop (more at the workstation end regarding spec) that ran Camtasia 2020 (video editing software). However, live streaming of public meetings during the pandemic meant that in around June 2021 it needed repair.	1456591	352220090.0	1.5962026506595901e+18	['352220090', '352220090']		
1596382158477983744	"RT @NMBewitched: Tonight, my last tweet is for the Pneumonia dogs of #NYCACC
My thoughts are with them

Those fighting to breathe in an old…"	1276846002637602817			['939208429394051072']	1.5963346868881367e+18	
1596382158800752640	RT @neilgibbons: England aren't playing badly. This game is simply the result of global factors, not least the effects of the pandemic and…	1587079517524328450			['28197128']	1.5962430017347502e+18	
1596382158976950272	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1097996934722347010			['806344552718045184']	1.5962870273011876e+18	
1596382160822636544	"RT @MHaffizJ: Kutuk itu mudah

While mega PPV has its shortcoming in terms of ventilation, but it maximise the efficiency of allocating hum…"	976809533401063425			['99091086']	1.5963783275346452e+18	
1596382160919093249	RT @chasethecub: Friday means work from home in a jockstrap 🍑 https://t.co/TERH9Ugji7	1579924743700054017			['1470038778580455436']	1.5835219931018404e+18	
1596382161745039365	RT @BNOFeed: China reports 35,183 new coronavirus cases, the biggest one-day increase on record	43477325			['2985479932']	1.5963364530548654e+18	
1596382161640226817	@akheriaty First of all Covid is made up no one has seen it in real life despite over 200 requests made to health authorities around the globe.  Second this is long planned by a Rockefeller think tank, exposed in 2014 (lockstep). And again planned in Event 201 in sept 2019.	1548357081912074240	54322957.0	1.5959016275964355e+18	['54322957']		
1596382162391302145	@OscarsWild1 @GlennCarr6 @_SpaceWeather_ You believe this one? https://t.co/eBz7Lscs6Q	903296242620522497	1.0849119633171128e+18	1.596377625278419e+18	['1084911963317112832', '1260395682', '443944804']		1.596290927353815e+18
1596382163532148736	RT @DailyCaller: Tucker never holds back https://t.co/a66xhfuKgo	1588239988101156866			['39308549']	1.596342985461207e+18	
1596382164769468416	RT @AmeliaBee7: Might be worth reminding the Dan haters that, if Morrison had done his job (the one he was elected to do) and ordered enoug…	1644686383			['3071275561']	1.5961231227253187e+18	
1596382165222055937	@stats_feed Uh oh, here come Bill Gates with some vaccines…	1511127156314628099	1.3351328842781082e+18	1.5960610410617897e+18	['1335132884278108161']		
1596382166170365952	RT @BNOFeed: China reports 35,183 new coronavirus cases, the biggest one-day increase on record	539590907			['2985479932']	1.5963364530548654e+18	
1596382167713603585	"RT @Funkytown_01: Trudeau Denies Calling Unvaccinated Names

Prime Minister Justin Trudeau left viewers speechless when he announced that p…"	1521743190247804928			['1506887575587463169']	1.596318646204244e+18	
1596382168162467840	If China really does have a bunch of covid spreading, imagine the factory shut downs... Inflation will go stupid parabolic for all of the walmart/target/Amazon garbage you buy.	1564405409288421376					
1596382169056051200	RT @dbdugger: Hard to believe you can purchase a drug for 16 bucks that prevents the acquisition of HIV and has proven to interfere with SA…	1341306816278491136			['873963838605012993']	1.595815751734149e+18	
1596382169861361664	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	2397983125			['337808606']	1.596242318792614e+18	
1596382170146537473	"RT @NewsHour: New COVID-19 cases and deaths are up from two weeks earlier. 

Yet, a fifth of the U.S. population hasn’t been vaccinated, mo…"	781288694			['14437914']	1.5962624775533486e+18	
1596382170435977217	@Chesschick01 The propaganda became really weird and creepy and somehow blown out of proportion. I think when they began counting deaths with COVID as COVID deaths, that’s when I was very skeptical	1521541784978870272	36134346.0	1.596216988145025e+18	['36134346']		
1596382172243427329	RT @Liz_Wheeler: Ontario doctors are instructed to medicate you if you don't want to take the COVID vaccine. More here: https://t.co/hBDcKu…	69206364			['264361128']	1.594814516948177e+18	
