tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596301510555717633	"6,877/

California, USA (adult current smoking rate was 8.9% in 2020)

S=smoking (not specified if current or ever)

Of 167 hospitalized COVID-19 patients with acute kidney injury requiring renal replacement therapy, S=21%

114 died: S=21.9%

https://t.co/9ZRkJvc4E2"	739194785185964033	7.39194785185964e+17	1.5963003132079104e+18			
1596301511067598850	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1268923404851298305			1.5962870273011876e+18	['806344552718045184']	
1596301510970814464	"RT @zoeharcombe: The origin of SARS-CoV-2 matters. A lot. 
We need to fully understand what happened to ensure it doesn't happen again.
htt…"	1478193880667332610			1.5960871968132628e+18	['30623732']	
1596301511805399040	@jordanbpeterson It's cool when there's no longer those insane COVID-19 policies.	527355588	95092020.0	1.5959656880738468e+18		['95092020']	
1596301512334249989	@jshoultz19 I just got hit with 2028 Covid strain after realizing it	718210829087154176	7.410407594244383e+17	1.59629851949704e+18		['741040759424438272']	
1596301512677855232	@starchmaniac Beliefe in Covid a Major factor?	1591584468111761408	1.1459671583855043e+18	1.5962959738939433e+18		['1145967158385504256']	
1596301512703373313	RT @philamillan: @EricTopol @Pasing01 @IcahnMountSinai @IcahnCMIN Delirium was a common presentation in the elderly with #COVID19 but this…	490384585			1.596196916773245e+18	['300470489', '86626845', '4794934196', '1268038951', '794635903297814529']	
1596301513936105472	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1586523940637343745			1.5960706938208297e+18	['15392486']	
1596301514087497728	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1241523779509125120			1.5962834671969485e+18	['1366565625401909249']	
1596301514158448640	RT @RandPaul: Now that Republicans will have a House majority, they can defund Joe Biden's executive orders - STARTING WITH the illegal and…	1421242577018232836			1.5933186532731822e+18	['216881337']	
1596301514930327553	@RRohampton @TheRealKeean Do you think children wanted to put a rushed vaccine into themselves that has officially killed people and not approved by FDA? As a parent would you trust the government to forcefully euthanize your child with something unapproved by FDA, if so you have no conscience and stupid.	1489706135011614731	1.4897061350116147e+18	1.5963001750852936e+18		['1509895597767245824', '961134787']	
1596301515702116354	Promising universal flu vaccine could protect against 20 strains https://t.co/j8LpcdF0gG	19658826					
1596301515891052544	RT @KelseyTuoc: I think we might well end the flu and colds in the next few decades.	1906579968			1.596270631003517e+18	['1008492120125030400']	
1596301516247531520	RT @anonymous_julie: @MichaelPascoe01 'The people still on the frontline nearly three years later, the people we were loudly hailing as her…	2235731509			1.5962902184535204e+18	['1371593989795684354', '2235731509']	
1596301516628959233	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	2736700657			1.596231410502738e+18	['1577761560394665984']	
1596301517413572608	RT @RealJamesWoods: “Multiple medical experts, including Fauci and Dr. Birx, have acknowledged that the coronavirus vaccines do not necessa…	728016097778257925			1.5956710602627072e+18	['78523300']	
1596301517673631744	@Leftylockdowns1 I hate the term “lockdown”. It sounds too benign. It was control. It was trashing he First amendment. It was tyrannical.	66133323	1.3024551257395569e+18	1.5962608307731374e+18		['1302455125739556869']	
1596301517757227008	RT @piyushmittal: Is the DOJ investigating Jared Kushner hoarding PPE during the early days of the pandemic and only sending them to red st…	3698603481			1.5958279060179108e+18	['24403753']	
1596301517971017729	RT @VPrasadMDMPH: Such arrogance. Even among leading physicians there is disagreement on who needs how many doses and when, and what data s…	26580472			1.5951442745169715e+18	['1194962714']	
1596301518336315392	@BobbyBoon3 @Fishbacon69 @EricMMatheny I'm vaccine free but if you chose to get it, good for you. Many people didn't have a choice. It was get the vaccine or lose your job. Regardless if it is dangerous or not, being forced to put something in your body or lose your livelihood is 100% wrong. Do you see it differently?	1436411010311589890	9.407627140450222e+17	1.5962692495126733e+18		['940762714045022210', '1534279185409052672', '2730264319']	
1596301518734790657	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	2594848604			1.5962870273011876e+18	['806344552718045184']	
1596301519183564801	Well I tested negative for covid and flu but I do have bronchitis so I got anti biotics	1194702174976131073					
1596301519284219904	RT @libsofvorz: Look: Chinese iPhone factory workers in Zhengzhou, China, protest because of the lack of food and harsh conditions. This is…	1176616312921047042			1.5954458331511808e+18	['1560366237615800321']	
1596301519447785473	Not such a pretty boy now Georgie Porgie. https://t.co/BLJukfVn9h	1551588849066860545					1.5962571726395802e+18
1596301519993073664	RT @BernieSpofforth: CHINA - 100 million people now back in lockdown, QR codes turned red by the State to prevent any movement, unless it’s…	1424070452540952576			1.5960426335535186e+18	['755135678422327296']	
1596301520232144897	RT @kaiviti_cam: Dodgy accounting, just like his Dad https://t.co/Xd5Fuml2yV	2879077464			1.5962446772246364e+18	['1398381']	
1596301520848527360	"RT @WallStreetSilv: Chinese citizens are revolting against the new COVID lockdown and clash with COVID police ...

🔊sound ...🔥🔥🔥 https://t.…"	1587171911762694144			1.5962834671969485e+18	['1366565625401909249']	
1596301521503031296	"RT @JustEsBaraheni: Raptors injury report vs Dallas: 

OUT: 
Achiuwa - Right ankle sprain
Barnes - Left knee sprain
Champagnie - Lower back…"	1582780224885989376			1.5962091801671107e+18	['2341446548']	
