tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596550277301440512	@MeetJess Trying to recoup some of my energy expanded during the week working balls deep in COVID territory.	1485401557726220289	312412918.0	1.5965267366024643e+18	['312412918']		
1596550277876027392	RT @__TEAM_USA: Now that Elon said he'll grant general amnesty next week, who's ready to see all the courageous scientists come back who we…	1399201978555719682			['1520077886996332544']	1.5959634053909832e+18	
1596550277993484291	Is covid like having a flu now?	2808763131					
1596550278395871238	RT @Ericdun19416783: Not once in near 3 years have I heard any reports of covid in Ukraine 👁️👁️	3126549323			['1310661294786318339']	1.5964162606986813e+18	
1596550279457280000	"RT @edwinmasripan: TikTok destroyed my focus. 
True story.

During early Covid, I spent 1~2 hours daily on TikTok but it felt like 15 mins.…"	1098740284509216768			['1364861182402646016']	1.596516571249541e+18	
1596550279884742661	RT @thevivafrei: They want to maintain the narrative that the shot is somehow still useful in preventing Covid. It may cause other symptoms…	263697010			['96906231']	1.5965161890183946e+18	
1596550280212107264	@DiedSuddenly_ This Vaccine NEVER Should Have Been Mandated, It Is #Unconstitutional You Have No Authority To Tell Me I Have To Receive It Or Be Punished?Fired  ! That's A #Dictatorship	1467006619024302083	1.577761560394666e+18	1.5965046034783478e+18	['1577761560394665984']		
1596550281202139136	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1486137763795804161			['3406938525']	1.5965374492489564e+18	
1596550281092911111	The dude missed the first Blood &amp; Guts cause of the pandemic back in 2020. And he missed War Games this year. Imagine if he was apart of the babyface team against the bloodline. It would make for a great story. #SurvivorSeries #WarGames https://t.co/9WXJu6KXpN	760698064164225024					1.5965471591216128e+18
1596550281788936192	RT @PublicPriestley: While this PPE scandal is erupting again I'll tell you a little story and it is absolutely and 100% true. Get yourself…	73717136			['2845071124']	1.5965026134950257e+18	
1596550281684168705	@alanfair12 @seanmcc10044116 @TomFitton I have not seen a full or even busy hospital since 2020. Not once. I've been to multiple hospitals in this area, multiple times. Our state was supposedly one of the hardest hit. I don't know 1 person who has had covid &amp; know nobody who has died of it, not even in extended family.	1586032605941465088	105269160.0	1.5962450610625167e+18	['105269160', '1513189800622313483', '18266688']		
1596550281780953089	Measles is a terrible disease. Anyone celebrating this should be shamed and banished into obscurity forever. https://t.co/hO1B5HCV6s	1483860099580018696					1.5963409848197448e+18
1596550281944133632	RT @JoJoFromJerz: They didn’t care when he mocked a disabled man, bragged about sexual assault, lied about a pandemic, incited an insurrect…	1590160007382827008			['818893114979061761']	1.596539673190359e+18	
1596550283097538560	"RT @CanadianKitty1: 🇺🇸🇷🇺Russian Defense Ministry: US created strain of coronavirus that killed 80% of animals it was tested on

The program…"	2668950966			['170517181']	1.5965450207647703e+18	
1596550283764850689	"RT @premnsikka: Nurses worked during the lockdown.
Starter pay is £27,000. Many rely on food banks.
40,000 nurses left the NHS this year.
N…"	519805401			['2461924214']	1.5964634506410312e+18	
1596550283865501697	RT @Jenny_1884: China gives us Covid &amp; we give them £500M. Is this for real 🤔	875430831334064128			['1482342592713039873']	1.596530300561285e+18	
1596550284645650433	RT @Persianr0yalty: #Ghazal_Ranjkesh, a girl from Bandar Abbas Iran was shot in the eye while coming back home from work with her mom. She…	1575134449234231302			['431009567']	1.5965271444478812e+18	
1596550285564203008	Come on @ChickfilA open your playplaces!! Covid isn't a thing anymore it's time to open them! These kids want to play!!	179800287			['16043308']		
1596550286059122688	"RT @AvonandsomerRob: A reminder of how we ended up with ""Covid."" https://t.co/60y9jf3h3J"	1322011666129760257			['734703626099232768']	1.5964649821785539e+18	
1596550286046560258	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	4704062288			['3406938525']	1.5965374492489564e+18	
1596550286268518400	RT @BladeoftheS: Useless PPE is still being stored at a cost of £700,000 a day because the Contracts are with wealthy Tory donors and free…	1154956105			['1455903807389458436']	1.596424369001169e+18	
1596550286625345537	@POTUS LMFAO! But you ppl were ok destroying those small businesses while you let walmart stay open! Pathetic! You don't even see how big of clowns you are... We will not let the world forget what y'all did to us during covid!	1586333728456024064	1.3491490969096684e+18	1.5965494441319916e+18	['1349149096909668363']		
1596550286927343616	"RT @Nohj_85: Congratulations @pfizer you ruined me!

Before your covid vaccine,I could do what I loved! Now I can't stand up longer than 5…"	1586070131238748161			['1333382513683804162', '56488059']	1.5954241439015895e+18	
1596550288034381824	"@DiedSuddenly_ Then why does the WHO not recommend that ""stressed"" or ""concerned"" people NOT take the vaccine?"	1533587330191196166	1.577761560394666e+18	1.596231410502738e+18	['1577761560394665984']		
1596550288248225792	"RT @Mintmaru24: #nsfw krbk 🔞

work from home isn't a good idea sometimes https://t.co/0dWg6Jjl4w"	812045580004298752			['1277420921452498947']	1.596536647104897e+18	
1596550288202047490	@2019_winston @Docdover @rallentando17 @Laceybod …or how much profit paid out to the testing companies and what protection against excessive amounts was included in the contract. Randox (whom Owen Paterson acted as consultant) had their year 1 Covid group accounts out. Turnover up £400m (tripled), profit up £287m.	24006211	1.1611566266714235e+18	1.5965238870845972e+18	['1161156626671423488', '404116607', '293986612', '489397119']		
