tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596400846853791745	@STURGEONTHELIAR @paulturner2012 Shes right and u cant tell me that he wasnt aware that the gov under his watch had already signed a vaccine contract before 2020 and it was manifactored before 2020, also he loves Israel and has done more for them than his owm people knowing the truth about 911	1595517841272365070	1.5942544026589962e+18	1.5960647694251827e+18	['1594254402658996226', '224623891']		
1596400847205933056	Throwing Fraudci under the bus? They ALL must answer for crimes against humanity--especially the children. https://t.co/tMKjXtWI6n	1659990266				1.5962119482819912e+18	
1596400847826870272	"RT @IamBrookJackson: Dr. Malone: Ron Johnson’s COVID-19 Hearings Will Decimate COVID-19 Lies And Manipulation 
https://t.co/1EVlhQUDm9"	231773831			['1439405246518906881']		1.596387504554668e+18
1596400847868481536	"RT @krishanKTRS: Is it BJP’s habit to use Mothers for Politics ?
How can a man infected of Covid with Symptoms visit others ?
Madam Governo…"	1525315319102775297			['83384000']		1.5963933779098378e+18
1596400847981682688	"@coconutfemme @AFLDSorg @drcole12 @SpinalResonance @DrAseemMalhotra @NEWSMAX This is another unreliable and unscientific statement!
Why babies dying?They didn’t have any childhood vaccines yet?
Doctors,as respected professionals you must do your own researches
before you write any comment..because your comments as doctors have a huge impact on the readers"	1452464340276187145	28908178.0	1.5961688365748388e+18	['28908178', '1547340168432082944', '1375490702373646336', '800830638169485317', '472777204', '20545835']		
1596400848396947457	"RT @jenniferzeng97: Heartbreaking. Children taken away from their parents for #COVID #quarantine and cry ""mom, mom"".
#CCPChina, #COVID19, #…"	1190326838326779904			['2313027666']		1.5932796118902907e+18
1596400849982554112	RT @robinthemint: @SallyMi83941850 @GOV2UK The scandal needs a police investigation, but generally the PPE scandal needs a judge led public…	573824355			['2764728352', '1248731077075664898', '1344256277518692354']		1.5960500752347668e+18
1596400850192269313	"RT @nulasuchet: Bank froze accounts tied to Mone 

https://t.co/v1A8TjAwqQ"	996373477660741633			['824539674588770305']		1.5963988660304773e+18
1596400852578828293	RT @x_Roxx_x: Agreed. The vast majority of Canadians were supportive of PH measures during the pandemic. But the tide began to turn when th…	1457792175354400770			['2921453326']		1.5962717775542723e+18
1596400852943572992	"RT @sanjaysherpurya: My friend Madhur Bhandarkar is producer &amp; Director
 I am glad to be his personal invitee in the screening of his movie…"	1575837987916894209			['1141605412648574976']		1.5961745089810964e+18
1596400854122258432	RT @Bonisile_RMS: I am tired of scolding her. Like, it’s fine, wash your hands in Oros. Do whatever, bruh. It’s your life 😔 https://t.co/af…	1176216488010821633			['34433300']		1.5962154770844877e+18
1596400854613258241	RT @bfs453: @priyyanka_ Couple weeks ago. Started as a sore throat. Within 12 hrs, chills. Fever. Aches. Coughing. Neg. Covid test. Shit to…	2956303495			['1498053376977911810', '1151278712685572096']		1.5963457651394028e+18
1596400855103803392	RT @nickmangwana: This morning, the People's Republic of China handed over 3 million COVID-19 vaccines to the Government of Zimbabwe, at St…	1575496436875075584			['57556007']		1.596059606081495e+18
1596400855275618305	RT @NFSC999: A woman in Guangdong province, China, who was diagnosed with acute leukemia after her third dose of SINOVAC vaccine, realized…	1133903470447120385			['1513669096268726273']		1.5962425622010552e+18
1596400856131596289	RT @KimDotcom: The Chinese Govt must come clean about the US Govt funded gain of function research at the Wuhan lab that has likely created…	240154112			['611986351']		1.595926666681127e+18
1596400856458567682	RT @ministersdaug: @LayahHeilpern I made the Moderna vaccine. I knew it was bad when my employer and Moderna wouldn’t allow employees to se…	1585698207157391384			['1562760198527545344', '455937214']		1.596154156666196e+18
1596400857314373633	@elicubedeli Can you send me the notes from pronouns class I was sick with Vaccine	1575033047518674944	8.028387874788188e+17	1.5963960587160248e+18	['802838787478818816']		
1596400859990134785	"RT @drcolinm: If you haven’t done so, now is a good time to get your seasonal #flu and #covid boosters if you are eligible. 
Patients admit…"	2932246571			['702712386']		1.5962584121819873e+18
1596400862678908928	"RT @yellovflash: Tamil Nadu 

New factories added 

2006-2011 - DMK - 5 Years - 15,000 Factories
2011-2020 - ADMK - 9 Years - Less than 200…"	127787766			['1009849180490289154']		1.5963581341086515e+18
1596400863924588546	"""u got covid?"" 😭😭 https://t.co/JK5dy2cVRJ"	969615767489601536				1.596213913653158e+18	
1596400863819415553	Dr. Ben Carson with Dr. Aaron Kheriaty on mandates, Covid &amp; the damage to our country. https://t.co/ia2yM8UBBW	1031056254011990016				1.5956675350341427e+18	
1596400864415064065	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	4826943161			['1358074263052439554']		1.5959211358325391e+18
1596400868727066624	RT @GhostofWhitman: Pandemic of the vaccinated  https://t.co/1b1Z7euCzA	270252866			['1496963575348350988']		1.596215260851372e+18
1596400868810694657	@shvetapt341 @brahmastra517 Han, 3 year age relaxation hai..due to Covid.	1465995786685198339	1.3006112682362675e+18	1.5963975746545664e+18	['1300611268236267521', '1588856164783357955']		
1596400869393960961	RT @arnohb112: Lessons learned from #HongKong 😉 #StandWithHongKong🇩🇪❤️🇭🇰 #Chongqing https://t.co/sLi3OA2ai5	1163385451287212032			['776126255309676544']		1.5962238554751754e+18
1596400870182498305	"RT @DrAseemMalhotra: Launch a Public Inquiry into the approval process for covid-19 vaccines

We want the Government to launch a Public Inq…"	1462415379834327041			['472777204']		1.5961530268884787e+18
1596400869880102912	The latest The Science and Technology Daily! https://t.co/oQGfkBD646 Thanks to @physorg_health #covid #cancer	878381835167858688			['20512439']		
1596400870723551233	RT @ChristinaPushaw: Stuff like this makes me appreciate living in Florida and @HealthyFla posting healthy recipes like grapesicles instead…	813156341346770944			['31667539', '296814488']		1.5963405220080804e+18
1596400871373475841	"RT @1goodtern: Why does SARS-CoV-2 damage appear in such different ways in different people?
You have probably all known the answer to that…"	1479901457000378369			['960817018193764352']		1.5960925759368274e+18
1596400871209721857	"RT @healthb4profits: Good article on Long Covid. Just stop when the ABC gets to the obligatory ""other side"" given by the shill Catherine Be…"	268258453			['1434659777850736641']		1.596331648022614e+18
1596400871914450945	RT @_ItsTobin: @ShortskirtKB You let a random guy suck your toes for $5 and spat in another guy’s mouth for an extra $15. Absolutely NOBODY…	1227536764656447488			['3134347489', '1428769625005768713']		1.5963792845199442e+18
1596400872560685056	"@TriciaDearborn @FinchTH And in terms of long covid - it is nasty and we shouldn't underestimate it. 

However, we got to realise that if masking mandates have very little impact on COVID infections it will have even less impact on long covid."	1107100316	4431319701.0	1.5963954770118124e+18	['4431319701', '528714399']		
1596400872300302337	"@frankythefrog Pray that COVID-19 will disappear from the earth soon and everyone will recover soon. Amen🙏
Let's start eating!🍴"	1578282502430466049	1.5625407245030072e+18	1.5958786792503624e+18	['1562540724503007232']		
