tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596416875923378176	"@Eletrik_nwanyi Work from the comfort of your home.
Reviewing apps. Check this out. https://t.co/cdIHO06c9u"	1585631256724656130	1.3795090123796603e+18	1.5964134877811425e+18	['1379509012379660294']		
1596416876137029632	RT @RachelSmethers: LEAKED: The Conservative politicians who referred companies to the PPE 'VIP lane'. No wonder they wanted to keep this c…	756934447904284672			['3077557533']	1.5959224802454774e+18	
1596416877823041536	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	1491204421082136577			['1108431749820882947']	1.5959077993047654e+18	
1596416878364176384	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	868852394087636992			['1108431749820882947']	1.5959077993047654e+18	
1596416878402236417	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	18014546			['19111511']	1.5958215992189747e+18	
1596416878687264768	RT @CrabbBrendan: Omicron continues its enormous toll; 18,671 deaths (17.0%) more than the baseline ave to Aug 31. Actuaries will refine do…	1315634814972817410			['2341433004']	1.596253183302828e+18	
1596416879551123456	RT @akheriaty: 7/ The U.S. &amp; U.K. followed Italy’s lockdown, which had followed China, and all but a handful of countries around the globe…	1167167109450723328			['54322957']	1.5959016356662477e+18	
1596416880407117825	RT @MillyMia8: @HackedOffHugh Hey @HackedOffHugh seems we had stock already, too….imagine how many NHS staff &amp; patients it may have saved h…	527445533			['1591133707', '914588454', '914588454']	1.5962713678210908e+18	
1596416880440651777	"RT @hanabelIe: Me asking about how KJ handle vaccine roll-out and buat mega ppv 

KJ bootlicker = kita manusia buat salah"	1535804477349195777			['597508123']	1.5963603338827203e+18	
1596416881208225793	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1528641853			['1577761560394665984']	1.596231410502738e+18	
1596416881199808512	"@Arwenstar &gt;Polio Vaccine 
The one that killed people George? That's why you support mandatory vaccination? https://t.co/7WQ0V29Lsy"	1358594167	21947445.0	1.5962571726395802e+18	['21947445']		
1596416882432933888	RT @EddyJokovich: Lockdowns ended in Melbourne and Sydney at the same time in October 2021 – over a year ago – and Sydney had more lockdown…	1577831720			['29420301']	1.5963218756130857e+18	
