tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to	quoted
1596508624003670018	RT @Doctor_Eric_B: For reference they have done autopsy studies on the very rare cases of vaccine induced thrombotic thrombocytopenia (VITT…	919183149439049734		1.595913830885884e+18	['1433915217818357766']		
1596508624611852289	"RT @kksheld: Bradford Hill Criteria for Causation Met:  COVID-19 Vaccines Cause Death by Dr. McCullough https://t.co/T25aeS7i9M
Autopsies m…"	71324594		1.5964953178303365e+18	['418830106']		
1596508625421352961	RT @_Janey_J: “In the first five months of 2021, you see an increase of 25% in the emergency calls for cardiac arrest &amp; heart attacks among…	2396097675		1.596245591742632e+18	['1538833303863713796']		
1596508626004643846	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	790641067293044736		1.5962523413840118e+18	['69080476', '18949452']		
1596508626016870400	@shesinscrubs How is this legal? Happening all across the world. If someone dies because if the Covid infection aquired in a hospital setting, how is that not manslaughter or whatever if no mitigations were in place??? I can't get my head around this.	823020021538574338	629841305.0		['629841305']	1.5961556208807813e+18	
1596508627225169920	"RT @ThinkingSlow1: conservative ""hero"" Douglas Murray who was absent during the lockdown debate is now shilling for more arms for 🇺🇦 🤔"	148830421		1.5961683503627305e+18	['1254403937676996608']		
1596508627590086657	RT @davidminpdx: Given his priorities, someone should probably tell this guy that more people have died of COVID this year alone than have…	912366617828392965		1.5962060204976497e+18	['540435194']		
1596508627963346944	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	51174524		1.5964351920208773e+18	['1552407495255199745']		
1596508628193665024	"RT @songpinganq: Help!

Chinese government is simultaneously building hundreds quarantine camps now. This new one is designed to detain 48,…"	262903805		1.5960601631230648e+18	['1374317368361447434']		
1596508628336660480	@RobertA69326861 @vgclements1 I think I had mumps vaccine as well but that’s all I remember, but none of these things when I was a baby or a toddler. I know my ex wife and I spread out all the damn vaccines for my daughter as much as we could.	1594334716152479745	1.0102997453009592e+18		['1010299745300959234', '747854342334480385']	1.5962745165518152e+18	
1596508628571553794	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	1118909423588708352		1.5958698356233748e+18	['1160306562663165962']		
1596508628609306625	RT @waynemullins: Do you believe that covid 19 was just one way to bring down President Trump?	1518963119233634305		1.59624897405875e+18	['23526758']		
1596508628915216386	RT @MacroAlf: If food and house prices drop by 15% next year, they will still be way above pre-pandemic levels and have outpaced wage growt…	1370117847729516559		1.5964969777764884e+18	['1344759366671589376']		
1596508629007728640	RT @waynemullins: Do you believe that covid 19 was just one way to bring down President Trump?	400312730		1.59624897405875e+18	['23526758']		
1596508629884362752	@joeolivermd The flu vaccine this year is for the wrong strain. Waste of time Vern	836010863903416320	1.0899177432756675e+18		['1089917743275667457']	1.5962860168426988e+18	
1596508630433804288	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	14954818		1.5962239475359703e+18	['1400013985202704385']		
1596508630916165632	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	1219892432332120065		1.5964131787660452e+18	['221338206']		
1596508631029411840	"RT @disclosetv: NEW - Protests against China's zero-Covid lockdown in Guangzhou. 

https://t.co/yhVCHjgKS4"	1141488790189563906		1.5960706938208297e+18	['15392486']		
1596508633516212224	@Irene_Cara Very sad….if she took that vaccine I’d start there with the cause.	1586089383966478343	71593066.0		['71593066']	1.5963928659485e+18	
1596508634426793985	RT @denisrancourt: Boom! Mike Yeadon is a treasure, a gift to the world.	1383771616258105351		1.5959600837748326e+18	['20340705']		
1596508635982544902	RT @IgadhealthS: ONGOING: The #IGAD-GIZ meeting with Health Management Information System (HMIS) Experts from the Ministries of Health with…	1451087788145889282		1.59570735953544e+18	['1298177143604641793']		
1596508636482002945	are we gonna spend our entire forty five minutes on avoiding the latest PPE scandal? #bbcaq	23713069					
1596508636649775105	RT @laralogan: So now we are already ruled by an unelected one world government.	1478032242303807493		1.5962071211037164e+18	['1098091506886471680']		
1596508637458878464	RT @HonestTwiceFan: 4th gen and pandemic stans will slowly realize how every single relevant record in Korea was held by TWICE.	1494962541537075200		1.5965026395835924e+18	['1071075663782699009']		
1596508637849350145	RT @VanStock93: Considering the fact that covid deaths were ridiculously over reported until the #ClotShot came out, it is incredible how q…	217388055		1.595546843114791e+18	['1499005456936841219']		
1596508638574792704	RT @rayconnolly: Just after I went into a coma in ICU with Covid in spring 2020 an Isle of Man couple got a grant from the govt to make PPE…	92640931		1.5958215992189747e+18	['19111511']		
1596508638902128641	And also from @SusanDelacourt https://t.co/Ebb0O500Kh	2875277620	2875277620.0		['36984909']	1.5965083226890732e+18	1.5964778926445404e+18
1596508639267033088	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1331232643330023429		1.5962733268756316e+18	['94784682']		
1596508640030040064	@ajlamesa They’re still wearing masks outdoors - even while protesting Covid restrictions.	27291834	277851432.0		['277851432']	1.596498407144784e+18	
1596508640407846912	"RT @Arwenstar: “As a film maker, do you support mandatory vaccines on film sets?”

“I support mandatory vaccines. Period.”

Never forget th…"	1338982868		1.5962571726395802e+18	['21947445']		
1596508640617254912	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	25755044		1.5958698356233748e+18	['1160306562663165962']		
1596508641368375297	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	1558492753843085313		1.5964131787660452e+18	['221338206']		
1596508641582096384	@EricMMatheny Too bad Big Pharma couldn’t have found a way to profit off people getting natural immunity. Would have saved a ton of time developing this harmful vaccine	1329940019776253962	2730264319.0		['2730264319']	1.596494930171818e+18	
1596508642119143425	RT @JoeBrolly1993: Tory peer Baroness Mone &amp; her husband suspected by HSBC of “attempting to conceal the true origins of the funds through…	1538832705793695744		1.5963815082891878e+18	['1209336942']		
1596508642349445121	RT @Ericdun19416783: Not once in near 3 years have I heard any reports of covid in Ukraine 👁️👁️	397628258		1.5964162606986813e+18	['1310661294786318339']		
1596508642034999298	yeah it turned out to be covid go get tested https://t.co/Y2arOCQc07	1294168206					1.5960955237985362e+18
1596508643301941256	"@CovidConfusion @drcole12 ""... postvaccination adverse immune phenomena, and more recently related to mRNA COVID-19..."".

#Ominous"	328007054	1.5874351664101786e+18		['1587435166410178560', '1375490702373646336']	1.5965061684696433e+18	
1596508643482112000	RT @AngelaRayner: The revelations about Tory peer Michelle Mone highlight a wider scandal - the illegal 'VIP Lane' and a £9bn write-off of…	15579007		1.5958168438429164e+18	['222748037']		
1596508643457118209	"RT @WhiteHouse: We all have to do our part to ensure a safe, healthy, and happy holiday season.

Get the updated COVID vaccine: https://t.c…"	84936614		1.596232279562625e+18	['1323730225067339784']		
1596508643976880128	RT @Xx17965797N: Official UK document from the Ministry of Health reveals Convid never existed. This now being the case means the masks, lo…	1201184645502717953		1.5964351920208773e+18	['1552407495255199745']		
1596508645029650432	"RT @AlexBerenson: Also, if you are NOT up to date on your vaccines

And you do zilch if infected 

Your chances of surviving COVID (why the…"	1382288222		1.5964958886369894e+18	['87679233']		
1596508646321852416	RT @TheRickyDavila: What I find fascinating about Hunter Biden is that slumlord Jared Kushner was paid $2B for selling them intel whilst al…	259509146		1.596239080152408e+18	['341190477']		
1596508647278129152	"RT @KendiEthier: #NYCACC
💔Today is KILL DAY 11/26💉
🔹Healthy🐶
🚑MEDICAL🚑⛑️PNEUMONIA🐶 
All need heroes #Fosters &amp; #Pledges r needed to get N.E…"	126021687		1.5964884394779853e+18	['1057717100']		
1596508647856783361	"RT @AndersonAfDMdEP: Just one example of totalitarianism: 
Redefinition of values!

""(..) I will not allow 'THOSE voices, THOSE special int…"	1261041971235356674		1.5964504342854738e+18	['900669223122472960']		
1596508649387606023	RT @laralogan: So now we are already ruled by an unelected one world government.	1588208129447268352		1.5962071211037164e+18	['1098091506886471680']		
1596508651077873665	@LayahHeilpern My wife and I had both contracted COVID from an unsuspecting relative early on in the pandemic, had recovered, and therefore both had natural immunity.  So no need for us in that circumstance to subject ourselves to any risk of the adverse events associated with the vaccine(s).	1587455942135881728	455937214.0		['455937214']	1.5961360820680827e+18	
