tweet_id	text	author_id	in_reply_to_user_id	replied_to	retweeted	mentions	quoted
1596541523633446913	"As for the anti vaccination movement, all those people that has ""no scientific training"",  God would punish them one by one,  for causing mental stress to COVID  vaccine recipients whose vessels had to collapse, leading to all kinds of undesirable vaccine side effects /2."	1540878063717736451	1.5408780637177364e+18	1.5965415203033293e+18			
1596541524761886721	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	387543574			1.5958698356233748e+18	['1160306562663165962']	
1596541525176905728	Panic buying grips Beijing as COVID cases rise : NPR https://t.co/ECZCiE8xaX	33344949					
1596541525399322627	RT @JanJekielek: 🚨 Watch the full episode with Steve Kirsch, the executive director of the Vaccine Safety Research Foundation, at 7:30pm ET…	1052989577898680321			1.5958935979283948e+18	['15719232']	
1596541525542187008	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1361769531744657415			1.5965221787022991e+18	['78523300']	
1596541525475102720	Sis, that dress is not giving https://t.co/gBjECL8meW	1393899083891314692					1.5963023695784878e+18
1596541526158757888	RT @cnni: A violent workers’ revolt at the world’s largest iPhone factory this week in China is further scrambling Apple’s strained supply…	62850751			1.5963304439594107e+18	['2097571']	
1596541526514970624	"RT @WallStreetSilv: Another massive quarantine camp is being built in China’s Guangzhou city, which can detain 70,000 people.

The Chinese…"	550718971			1.5965287233352212e+18	['1366565625401909249']	
1596541526607290368	"RT @EduEngineer: The pandemic as a smokescreen for global monetary war? A video describing a plausible scenario.

https://t.co/lv6qdsvGsT"	1217043228			1.596539200806994e+18	['1169892745']	
1596541527173795842	Cool father and son story 🚗 https://t.co/ZlfUYKsHHF	285254732					1.5958698356233748e+18
1596541527282548736	Honestly think I watched games during the pandemic that had more atmosphere than this	761529727					
1596541528683454469	@RepJeffries The ones he reinstated after Covid don’t count, they were already there 🤔🤡	1324497520341516288	467823431.0	1.5965164770706104e+18		['467823431']	
1596541529132531713	RT @PublicPriestley: While this PPE scandal is erupting again I'll tell you a little story and it is absolutely and 100% true. Get yourself…	20072047			1.5965026134950257e+18	['2845071124']	
1596541529853919232	RT @RealJamesWoods: Please participate in this poll if, and only if, you were vaccinated for COVID-19. Whether you had one or more boosters…	1369456178162450433			1.5965221787022991e+18	['78523300']	
1596541529945948160	RT @terrychristian: US Wall street financial experts pointing out brexit as the reason for the weak pound , not Covid or Ukraine https://t.…	760798295610560512			1.596475356696961e+18	['18063173']	
1596541530730246144	@wilnerhotline Wait - are you saying the harsh bay area Covid policies are having real life consequences compared to other locations?	176860025	57442980.0	1.596313290430247e+18		['57442980']	
1596541531741392903	"RT @premnsikka: UK Govt wants to recoup money from Michelle Mone-linked firm after PPE rejected as unusable.
PPE Medpro says it was OK; won…"	243545094			1.5965120071631135e+18	['2461924214']	
1596541532626354176	RT @KeepinItRealKat: @_ashawndabney Hubby &amp; I have followed Dr. Fauci's advice from the beginning - vaccinations, N95 masks, social distanc…	415242297			1.5965171634223227e+18	['4592569959', '1240461453854998530']	
1596541532861247488	RT @JonathanTurley: ...These companies were fine with Twitter censoring free speech and blocking stories like the Hunter Biden laptop scand…	1594002859057618945			1.5962733268756316e+18	['94784682']	
1596541533460877316	Contact VAN_TRON5 on Instagram he works with banned support he got mine unbanned in less than 30 minutes https://t.co/34mRHbO51z	1217390312					1.5947480000097034e+18
1596541533695594496	"RT @WallStreetSilv: Another massive quarantine camp is being built in China’s Guangzhou city, which can detain 70,000 people.

The Chinese…"	1590233643439439872			1.5965287233352212e+18	['1366565625401909249']	
1596541533540458503	@TunePharaoh @WClementeIII One recession, one pandemic, 5.2 trilllion dollars printed later and you still think the Republican Party is responsible or competent 😂🤡	1548891566747652096	1.569494097190359e+18	1.596523944626262e+18		['1569494097190359041', '1270906326823186432']	
1596541534396350465	RT @thebradfordfile: Fauci gave a deposition under oath this week confirming he was lying through the entire pandemic. So naturally, the me…	1558149610387939330			1.5965374492489564e+18	['3406938525']	
1596541534819995649	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	426881312			1.5964444234825318e+18	['3407247983']	
1596541535084240897	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	464384723			1.5965153365722767e+18	['78523300']	
1596541535134552064	RT @RebelNewsOnline: President Biden ordered Prime Minister Justin Trudeau to dismantle the Canadian Freedom Convoy over fears that the nat…	1270792849244774402			1.596252397130629e+18	['3018960919']	
1596541535231037440	RT @RealJamesWoods: I’ve never commented on the COVID vaccine. I do have questions, however. If you DON’T get the jab, you’ll get zero side…	1586166440696201216			1.5965153365722767e+18	['78523300']	
1596541536249970694	@ZANewsFlash @IOL Do they know  what happened to the Covid money? They have no shame these people 😱	153315393	443153513.0	1.5964690802314486e+18		['443153513', '654203']	
