tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596415518260563968	"RT @backtolife_2023: ‘SafeBlood’ Hardliners Want to Set Up Unvaccinated Blood Banks
Medics say that growing numbers of people are asking fo…"	1450891021752180752		1.5932928977465754e+18	['1109532876310302721']	
1596415519988809730	RT @bemy10velyjay: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the retur…	3673530150		1.5964106757602222e+18	['731900980862705664']	
1596415520655527936	"Llandudno must move with the times or risk being left behind, say landowners

https://t.co/G2QGdjMed6"	26507585				
1596415520965906432	RT @Beauty_Cousin: What happened to Covid-19? Absolutely no one gives a fcuk about it again not even in the ongoing world cup.	888410929		1.5961748694140396e+18	['1359379104953470981']	
1596415521146441730	RT @ClareCraigPath: If you had been shown this in 2019 - a battle between the blue aproned and blue plastic boot covered and regular people…	1441099980194795523		1.59611448983287e+18	['1302978006441492481']	
1596415522249510913	RT @juistheju: Please canceled schedule in China and bring WayV back to Korea before Beijing was 100% lockdown and can't take the return fl…	1429726621682921474		1.5964127130473226e+18	['4743145646']	
1596415523243581440	RT @bronwyn1140: Physician Says 80 Healthy Canadian Doctors Have 'Died Suddenly' Since the Rollout of the COVID 'Vaccines' https://t.co/O0F…	47690899		1.5964141882301686e+18	['2492877258']	
1596415523507544065	"@nujuju299 @DoppelDraconius Work from the comfort of your home.
Reviewing apps. Check this out. https://t.co/cdIHO05EjW"	1585631256724656130	34194916.0		['34194916', '139201447']	1.596413855240188e+18
1596415523751104512	RT @CharlesTannock: An utter scandal which is being swept under the carpet it seems	552082765		1.5962645831231447e+18	['914281548']	
1596415525026136064	RT @TOPublicHealth: Our #COVID19 vaccine dashboard, which tracks progress including the # of ppl who have received a COVID-19 vaccine dose…	59835490		1.596158254203097e+18	['22562961']	
1596415524954836993	"@DanielAndrewsMP DON LOCKMAN DICTATOR DAN THE MOST 
CORRUPT PREMIER EVER.
ALL THIS BULLSHIT WITH COVID WAS EXACTLY THAT.
NEVER WAS A PANDEMIC.
ONLY PANDEMIC WAS ALL OUR STATE PREMIERS SCOMO.
NOW ALBO LYING COHURSING FOR THE LAST 3 YEARS TO INJECT THE AUS PEOPLE WITH THIS TOXIC  JAB.
ALL CRIMINALS"	1457157554660790274	228535666.0		['228535666']	1.5964012743120855e+18
1596415525109669889	"RT @PM_Thornton: FT: #China’s #COVID protests grow after apartment blaze kills 10 in locked-down #Urumqi.
The capital of #Xinjiang province…"	4325261772		1.5964043977890447e+18	['754430965737488384']	
1596415525097127936	@watinthe_ @NjbBari3 @YouAreLobbyLud @criprights @drkerrynphelps @amapresident The sign should be directed at problematic people. It should say ‘Please do not enter without a mask or if you have covid or flu symptoms. Our immunosuppressed/elderly pts especially need protection so unmasked/symptomatic people will be assessed in a marquee in the car park.’	1353164634665050112	877331791.0		['877331791', '881708118903726080', '1238949674989416449', '939679358536507392', '173672963', '38751107']	1.5962832674558075e+18
1596415525793705984	"""Cases in the UK | Coronavirus in the UK"" https://t.co/b42CMLWAi1"	1455447586781995010				
1596415527907643392	RT @Reuters: Huge COVID protests erupt in China's Xinjiang after deadly fire https://t.co/rHJeHgC31D https://t.co/je8LVUyJqz	141605349		1.5964122283114168e+18	['1652541']	
