tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	replied_to	quoted
1596488485111795712	People are now aware of the #Depopulation agenda of genocidal maniacs using #Covid19 scam and #DeathShots. If you still remain a sheep to be butchered and to make lives of others miserable, you are the real problem says Visionary @IMPraveenDalal. @_ETax @_PTLB @_CEPHRC @_AFPOH https://t.co/ePjvyoAX80	881157653011075073		['1023768630230577152', '883776703595663362', '888808440583172096', '894496485697495041', '1011567779462328321']			
1596488486412222464	I think that New Zealand had one of the world's strictest Covid lockdowns. Now its borders are fully reopening	865547958661431296					
1596488486441259008	RT @DarylTractor: David Speers: “I thought it was interesting that [Dan Andrews’ victory speech] went back to those Covid years in a way th…	1130042775200645120		['1316957121066409985']	1.5964799839792374e+18		
1596488488521957377	"RT @KieronMoyles: Just a reminder about Matt Hancock.
He wasted millions giving PPE contracts to Michele Mone &amp; his pub landlord.
He sent s…"	1400554911402758149		['124461963']	1.5962593752319508e+18		
1596488488542781440	RT @CrowMagnumMan3: @Eric_Schmitt Masks didn’t ruin lives, Sparky. COVID deaths and long COVID ruined lives.	595528991		['4293654257', '101852818']	1.596180077103833e+18		
1596488489134329859	RT @BinitaKane: If you watch one thing today, let it be this. The excess cardiovascular deaths, lessons from history, the stark warning fro…	2531172553		['867211584']	1.596049390862762e+18		
1596488489566375942	"RT @PhilosophicPoet: Standing together is the ONLY way to end the #mandates 
#CrimesAgainstHumanity
Once it's accepted in one industry or a…"	1518590956085420033		['1270199376686641152']	1.5964368847453798e+18		
1596488490807881728	New COVID-19 Vaccine Boosters Perform Poorly Against Symptomatic Infection: CDC Study https://t.co/r9ODTNRsQa	266881904					
1596488489906098177	"RT @bd_baskoro: ""This vaccine campaign will go down as the Biggest  Scandal in Medical History.

Moreover it will be known as the Biggest C…"	1571108545764130816		['2930353956']	1.5964479224887706e+18		
1596488491273228289	"RT @Kevin_Maguire: Matt Hancock will view making the last four of I’m a Celeb a success.

Until the Covid inquiry…"	776774083891621888		['60886384']	1.596264785435312e+18		
1596488491428302848	"RT @KimDotcom: The vaccines now kill more people than Covid? Look at the EU death numbers for the last 5 months:

155,343 above average dea…"	2680263686		['611986351']	1.5959232960881009e+18		
1596488492204191745	RT @RepThomasMassie: End your autocratic vaccine mandates on front line workers.	815200205666545664		['975200486']	1.5964569439329567e+18		
1596488492606898176	RT @drclairetaylor: 1/ Can someone tell me why we ‘shielded’ people to the point they were told not to OPEN A WINDOW-&amp; now tell them to go…	4530195612		['1513942742715584520']	1.5952440931264635e+18		
1596488492984709121	"@vgclements1 I agree with this.  I started teaching in 1980.  Autism wasn't a ""thing"". ( I do know that early on, those with special issues were relegated to another part of the school though.)  Like RFK Jr. , I believe the vaccines have damaged us."	1000099654909026304	7.478543423344804e+17	['747854342334480385']		1.596213876177404e+18	
1596488493433323520	@Chesschick01 I knew it from day one. A ‘pandemic’ right before Trump gets re-elected, the best economy in my lifetime… I don’t believe in coincidences like that.	1586103373845217280	36134346.0	['36134346']		1.596216988145025e+18	
1596488493592707074	RT @BuzzPatterson: So, China is locking down again from COVID. How much longer do we have to put up with their bs and when, finally, is the…	74700390		['15986949']	1.5963498698781778e+18		
1596488493769052161	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1007458092924227584		['95092020']	1.5964838459933778e+18		
1596488494272376832	@BidensWins Hiring unelected democrats to his lame duck administration doesn’t count as adding jobs. Or taking credit for returning jobs after a pandemic. Like being against oil and gas and using reserves to artificially drop gas prices, lol.	1586788072984875008	1.486069441259397e+18	['1486069441259397125']		1.5962275162132152e+18	
1596488494431764480	"@freespchmatters They should cite those dying from the vax...

""Lincoln National, actuaries reported a 163 percent increase in death benefits paid out in 2021...""

""Most shocking, Davison said that the majority of insurance claims filed ARE NOT COVID-related deaths"""	1399012745769537538	1.520040345832235e+18	['1520040345832235013']		1.5955493577049006e+18	
1596488495610183680	RT @PandemicTruther: G20 introduced global vaccine passport amid scandals of mRNA Pfizer vaccines. No investigation has been done to determ…	237679148		['1256539419303186432']	1.5964196527579505e+18		
1596488495866216449	RT @EricMMatheny: You were told if you got these vaccines you weren’t going to get covid. That the virus stops with the vaccinated. If you…	33247800		['2730264319']	1.5961510243180257e+18		
1596488496482492416	"@jakeshieldsajj @andreasR2174_B @ChristinaN3 @Drakarys_now @brat_florida @RuediHug2 @AspergiaV @DarthVa71035945 @Nanaki_XIIIR @PippiLangstrump @Sakura22616343 @roter_0ktober @Schorti_ @ElaGebi @Ine_327 @heikelste @Kvetaist @GanserIsabell @madameboes @shlomo_is @IngenieurPepe @LouisaNapolina #Germany #German #Deutschland #Deutsche 
https://t.co/VJkDlQC3Fb
November 18, 2022 
Access bans for therapists: Enormous deficiencies in the care of nursing home residents during corona lockdown"	1367571262990606338	1.3675712629906063e+18	['80233893', '1429230820963852292', '440309171', '1241497988423454720', '1319755981564293120', '1188709364837879808', '1177933578635751424', '1100522194042540032', '1466706642599387139', '1081295276802035712', '1242018044236496905', '1572638971078889473', '1453810165602467843', '4735121836', '1916322571', '1211189560090058752', '1518821323631480832', '4220916513', '1445497263321542662', '1434984408474337281', '1231820919053725696', '1314932766967042048']		1.596478351849685e+18	
1596488497073897473	RT @torydemolition: When they say there’s no money for our NHS… never forget they found £37 billion for Dido Harding who’s husband wants to…	333355726		['1358074263052439554']	1.5959211358325391e+18		
1596488498978045952	@Str8talking1 @RochAntley @KellyLyons8 @KieronMoyles @CMO_England Nobody said flu didn't exist. Lockdown worked to protect the NHS, we saw proof in numbers that it worked. Was never meant to be permanent just until the vaccine came to lessen the impact if people DID get it.	1510998876882452487	9.340871705618596e+17	['934087170561859584', '83841170', '1140758190', '124461963', '1178622443814084608']		1.5964873965641155e+18	
1596488499439730688	RT @Windoctorx: This doesn't make sense to me. If Bill Gates thinks that the world is already overpopulated, then why does he want you to t…	1552452923233341440		['909879719734251521']	1.59588428128888e+18		
1596488502379573248	RT @WashburneAlex: From 1977 influenza pandemic, it took ~40 years before a laboratory origin was widely accepted, despite being clear by 1…	388194760		['1481707872970960896']	1.5962172445684163e+18		
1596488502253826049	RT @chrisjad1: Why did the CDC not recommend Clinical trials on Paxlovid before releasing it for use. So much for Public Health Care.	1926550459		['1926550459']	1.59592784818688e+18		
1596488502451085314	RT @LadyRebecca_1: Leftys have been blaming @BorisJohnson for Covid, now they are saying it's all Matt Hancocks fault 🤔	1033791437131968512		['1248364473066369026', '3131144855']	1.5962516840360428e+18		
1596488502421635072	@RNID Covid-19 is proven to sometimes damage hearing in adults and children. Doing this free @rnid check and taking action is important if, like most people, you've been infected with Covid-19. This applies even if you had mild or no acute symptoms at the time.	497831813	24862304.0	['24862304', '24862304']		1.5964872082316575e+18	
1596488502685798402	RT @Intel_Sky: Russian Defense Ministry drew attention to US Boston University's development of an Omicron-like COVID strain that has an 80…	1375017419832446979		['1456201207287107586']	1.5964872549981266e+18		
1596488502698725376	"RT @daneicole: so i got home from working the night shift and doodled this one without getting even a wink of sleep...yeah
#FE3H #edeleth h…"	3293909395		['604391330']	1.5964738541715292e+18		
1596488503684386816	@nguyentuanvks11 @SHIB_gold Join this platform and start working from home interested members should click on link below to start immediately👇🏻👇🏻👇🏻https://t.co/4sBkx2UFNr	1527316117466730499	1.4025405430584648e+18	['1402540543058464770', '1511147410587746308']		1.5964809872902963e+18	
1596488504888164352	"RT @MediaAnalystOz: The media refuses to accept that many Victorians *began liking* Daniel Andrews during the COVID lockdown years

He save…"	1925903846		['1382912376597479427']	1.596409601376678e+18		
1596488506716655619	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	816970069620178944		['95092020']	1.5964838459933778e+18		
1596488507463458816	RT @MaryRiddell: Brexit is dead in the water. Politicians know it. Brexiteers, in deep denial, claim UK’s economic woes are all caused by C…	1568303552207912962		['148342320']	1.5953326303581307e+18		
1596488507719299079	RT @Chesschick01: When was the exact moment you realized COVID was being used to manipulate the population?	1469320068718899202		['36134346']	1.596216988145025e+18		
1596488508733988865	@InfosuporterID covid mana covid??	1323932514	4379131152.0	['4379131152']		1.5963517171381412e+18	
1596488509140783104	@bostonherald @bostonradio It’s a cold sweetheart, go quarantine on hits own time	1482868591598968833	2488541.0	['2488541', '26582572']		1.5964758887740252e+18	
