tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596448655674077184	I even voted for it and quite saddened it was one of the lowest in the list :(( https://t.co/X7IvP8cFgp	1266237082097250311		1.5961196085197087e+18			
1596448656173015043	"RT @reece_dinsdale: SNOUTS IN THE TROUGH!!!
Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must…"	764940794503565314			1.5964331728829317e+18	['834818979688546308']	
1596448656739405824	"RT @PierreKory: Poor woman dies 7 minutes after her booster… while still in the drugstore.  

Article states that the Coroner concluded tha…"	1565269694143086593			1.5962960706858967e+18	['2163723997']	
1596448658710532096	RT @Windoctorx: What was the rush to wheel out a vaccine for a virus that carries a 99.7% survival rate in the first place?	1500984810386468867			1.5962996648899707e+18	['909879719734251521']	
1596448660233064449	RT @NurseSayNO: “Striking staff will be seen on the right side of history, not the right winger media and commentators, who are enabling th…	284535540			1.5961632995230433e+18	['1285901302279680000']	
1596448660216508417	"RT @MoriartyLab: There are normally about 67 influenza deaths in Canada each week (ignoring flu seasonality).

Last week there were about 5…"	214875221			1.5864133963620844e+18	['768976342369071105']	
1596448660786749440	"RT @mattwridley: Top virologists betrayed science with their #OriginOfCovid cover-up.

My latest article: https://t.co/hKDpggWmnf"	1240010485			1.596260895013081e+18	['51837775']	
1596448661734817799	RT @ABrokenBattery: Highlights Baroness Brinton speaking at the Long Covid debate in the House of Lords 17 Nov 2022. She describes a study…	890599954615599104			1.5957179181589832e+18	['904701759058305024']	
1596448662326243328	@nypost To those who criticize China's zero policy on Covid-19 here is a comparison: Australia - Population of 26.1 million, Covid Deaths 16,100, China - Population of 1.4 billion (53 x larger than Australia), Covid Deaths 5,232 - updated 26 NOV 22 - Source https://t.co/fnuUrWFYV9	1358635507345813506	17469289.0			['17469289']	1.596434232573776e+18
1596448662586261504	"RT @AnTheFacts: 🔥 Cancers, Hepatitis, Bell’s Palsy, Herpes: Dr. Roger Hodkinson Warns 'Vaccines' Problems Will Worsen (Exclusive)

🔥 Dr. Ho…"	3070597520			1.595157793597948e+18	['1394656148884701185']	
1596448662510792705	rsv, the flu, and covid is going around like crazy. this is why I try to take elderberry ginger shots frequently. https://t.co/BHTnEFpuTi	4867689869		1.5960955237985362e+18			
1596448663273775104	RT @AbduwelA: One of kids who was died in the fire calling “dada, what am I going to do “. The fire in Urumchi killed ten Uyghurs, three of…	1241024079894896644			1.5961186883688284e+18	['1076925599074172928']	
1596448663370223618	@LongCovidNews @mattprice2 @_mm85 To end this, don't get me wrong, I believe long Covid exists, I just say many of these effects maybe PTSD type thus psychological effects. For instance, the headache I'm giving you is not from Long Covid 😊 Peace and take care.	26376718	1.3678423254441042e+18			['1367842325444104197', '51470170', '100253491']	1.5964459976220058e+18
1596448665081876480	"(vent)

Being a grade 10 after the pandemic now is great but...at what cost? I felt like I skipped grade 8 and 9...

I knew we don't like school...but I wished I could stay longer...I really wished I could..."	1413474439069462529					
1596448665387896835	"RT @rover7_tony: @Windoctorx https://t.co/9lYxC3RwRd

When asked if the company's product testing covered ""stopping the transmission of the…"	1334710913727868930			1.5963024104396268e+18	['2647929202', '909879719734251521']	
1596448665538686976	RT @CaraMia200: #PetaCretin More hate than judgmnt! What does it take to get sackd at #MurdochSewerageCo.? Hatred she fomentd! Turning up t…	1573800344			1.5964464296856166e+18	['1573800344']	
1596448666356953092	@sophieelsworth @SkyNewsAust Holding him to account for what keeping people safe because that dithering  fool Morrison forgot to order vaccines	563513454	43797149.0			['43797149', '16834659']	1.5964016771494461e+18
1596448670010183680	RT @CheriJacobus: Never forget that @realdonaldtrump knowingly and purposely caused hundreds of thousands of our fellow Americans to die fr…	773748515956748288			1.5961792159545057e+18	['467726691', '25073877']	
1596448670542884864	@FactsMatterRB And this is what they did in the 2020 presidential election. With the covid measurements, nobody allowed to look inside, &amp; questionable hacking the voting machines 🤦‍♂️	1667624726	1.3349401531278377e+18			['1334940153127837698']	1.5963083841348076e+18
1596448671004082177	RT @JolyonMaugham: Michael Gove lying about his involvement in Michelle Mone's taxpayer funded PPE bonanza? Surely not! https://t.co/nHvJkw…	1341773024173895684			1.5958265030313329e+18	['406842374']	
1596448670890659840	RT @polytixs: @BBCNews If only she’s sold some dodgy PPE kit to the government she’s have made millions and got a seat in the Lords.	83674382			1.5962077785316147e+18	['1284749049271377922', '612473']	
1596448671176196096	RT @profmiketoole: A big relief that the LNP has not won the Vic election. Sorry I can't describe that in a more Labor positive way but I'm…	19766628			1.5964389870483907e+18	['26361656']	
1596448671847305217	"RT @DrSusanNasif: @MarionKoopmans @Ammer_B Say Hi from me too! 
I met her in Gastein and gifted her the vaccine comic book I made 😁😅"	330164748			1.5964485817158984e+18	['3288425003', '330164748', '114968487']	
1596448672287313922	RT @DrVicFielding: This both-siding false-equivalency of community who did right thing against those who didn’t, also ignores WA Labor elec…	433736413			1.5964036929323377e+18	['139328853']	
1596448672937410561	RT @Phillip_Thomaz: @eddwilson @piersmoron9 @Burning81970838 @JustinOnWeb @omrgriffiths The police raided several properties associated wit…	1433128309718757380			1.596428193837228e+18	['508081252', '54575030', '1147057488698793985', '1549432730387202052', '179887262', '122628474']	
1596448675924160513	RT @daisymay4263: Outrage as Melbourne's mayor says Covid was 'GOOD' for the city - even though it suffered through the world's longest loc…	1101307491713990656			1.5959611235130655e+18	['1261894889987469312']	
1596448676679127040	i really spent the whole day this saturday researching covid and had evangelion in the background i could really use some grass touching rn	610653799					
1596448676989513728	RT @chaitanyapv2: Students are struggling for Covid Compensatory Attempts in Exams past 2years. Peaceful Candle March being conducted today…	1494276873232470018			1.5939540762950656e+18	['966942608600850432']	
1596448677329264642	RT @Sandyboots2020: Immunologist and one of the most accurate voices in the pandemic @fitterhappieraj has been warning that COVID-19 could…	822798708			1.5962085150977024e+18	['1309417499398746112', '88589013']	
1596448678075543552	"RT @reece_dinsdale: SNOUTS IN THE TROUGH!!!
Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must…"	918523998916538368			1.5964331728829317e+18	['834818979688546308']	
1596448678717558785	"RT @WhiteHouse: We all have to do our part to ensure a safe, healthy, and happy holiday season.

Get the updated COVID vaccine: https://t.c…"	1596447023108018176			1.596232279562625e+18	['1323730225067339784']	
1596448678717558784	@BladeoftheS Care homes accounts for around 30% of deaths in many countries. It wasn't just in the UK. It seems many people don't understand what a pandemic is or that it wasn't just the UK affected.	718456229727772672	1.4559038073894584e+18			['1455903807389458436']	1.5964061191356948e+18
1596448678713167873	"Thought for the day
If you 
Treat workers in the service industry like sex objects
Swear at or threaten shop workers
Insult health workers
Throw fireworks at firefighters

If you make any worker feel uncomfortable, scared or threatened 

YOU ARE A PIECE OF SHIT AND NEED TO CHANGE"	1545736253458587648					
1596448678952439808	RT @GC170707: @sonofkosi @PMOIndia @narendramodi @AmitShah @RahulGandhi @DoptSecretary @PIBHomeAffairs @RSSorg @DoPTGoI @DrJitendraSingh @r…	1476206716660322307			1.5964423193302426e+18	['1480753849010835457', '1556180359729266688', '471741741', '18839785', '1447949844', '3171712086', '1295692715112325123', '753189526152081408', '310239584', '837248099613487104', '146360682']	
1596448683805007873	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	607535191			1.5958698356233748e+18	['1160306562663165962']	
1596448683884949505	RT @David__Osland: If trade unions were in any way responsible for the waste of hundreds of millions of pounds on defective PPE, you bet th…	1341782398187540480			1.5964444234825318e+18	['3407247983']	
1596448683930910722	RT @djjordan23uk: Petition: Launch a Public Inquiry into the approval process for covid-19 vaccines https://t.co/EKV1vTVxPj	2161036068			1.5963976792650547e+18	['599087927']	
1596448683943690240	RT @mbalter: It has been very disappointing to see science journalists not only fail to fairly and accurately cover the Covid origins quest…	14368036			1.5961910176861716e+18	['16188864']	
1596448684405055488	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	2938354177			1.596242318792614e+18	['337808606']	
