tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596303457899745281	@DarnellGregori2 Yes it opened into what’s now DCA. The DLH was I’d say “behind and to the right”of GC. It opened into Downtown Disney. Those 3 gray towers. From when we started to when Covid hit the amount of security checks increased dramatically and begins sooner than the park entrance.	3246977926	1.472615284439597e+18	1.5962939812055982e+18	['1472615284439597057']		
1596303458377912322	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	105914292			['1577761560394665984']	1.596231410502738e+18	
1596303458550059008	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	493879387			['101852818']	1.5961731857830707e+18	
1596303459556687873	RT @stanbeer: @EmStarrTHISxoxo @ShyttyP @AussieCH64 @MerusFelix @beamailuc @RheenSister @addingtonbare1 @jasonjo83551562 @AussieBotStudio @…	887921357773692928			['20934487', '887921357773692928', '1381939351488057348', '1584763084308348933', '810599833882890240', '806433841774665728', '1457654669547749382', '1481416071588741122', '1542270432262381570', '1370882129022779393']	1.5962932273838817e+18	
1596303459665739777	RT @RenzTom: This is the first time I have watched ANYTHING lasting over an hour in years. PLEASE watch and share #diedsuddenly EVERYWHERE…	825445127472689152			['1317304122']	1.5950618933450383e+18	
1596303460546531329	"God Save the King
Richarlison
Dreamworks
Van Gaal
Digital Fasting
Anabel
Dreamworks
Trippier
jeno
Ally McCoist
Pablo Motos
Witsel
Revolutionary War
McKennie
Covid
Prater
pm-x
jeno
Lee Dixon
Alternativet
Scara
Taber
Portugal https://t.co/lTK1ZahVP8"	801838781934555136					
1596303461716561922	@CMO_England 🚨🚨People are getting sick because you have destroyed their immune systems with the Fake Covid Jabs, these people now have VAIDS, you caused that,you knew that this would happen,Mike Yeadon,who studied at the same place you did, KNOWS YOU KNOW!! You have killed British citizens!	1591203592769265664	1.1786224438140846e+18	1.5961197690020045e+18	['1178622443814084608']		
1596303462509076480	"RT @MyBoxerLuvMac1: 💔Brie💔
#NYCACC #157119 3y
▪️To Be Killed: 11/29💉
▪️Pneumonia
▪️Can be killed anytime if condition worsens!
Found wander…"	1415670308313333765			['1214648962491269125']	1.5962314250111263e+18	
1596303462840557572	RT @JZebrie: @galexybrane If it wanes overtime, then it's not a sterilizing vaccine and will only encourage mutations via breakthroughs.	1562192004			['1550900608755912705', '1298297432925548544']	1.595697200067412e+18	
1596303463008571392	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1361349924609290241			['806344552718045184']	1.5962870273011876e+18	
