tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596436893973254145	@ARTUGODECA @CrabbBrendan @amapresident Mandatory iso if you have COVID is essential. make PCR easy to get, speak about being COVID safe, wearing masks, protecting yourself and those around you if you have symptoms.  Capitulation is the current policy.	146408461	49297643.0	1.5963449502074143e+18	['49297643', '2341433004', '38751107']		
1596436894010970112	😂..Thank God she did not write Matomoko ya Kujigawa..!😒😒 https://t.co/n4IrcdDoog	1286220787				1.596096701718487e+18	
1596436894568648705	"RT @No3Mos: Brave Chinese man calling for liberty
#lockdown #antihumanity #Chongqing 

#MOSphotonews https://t.co/fAxPgdxzgF"	1588119123283922945			['1344003242141900800']		1.5962951915305452e+18
1596436895613202432	"RT @guyverhofstadt: Everyone went through the pandemic &amp; goes through the war in Ukraine. 

Ireland is the best, UK worst performer… I wond…"	24904456			['856010760']		1.5953679300275118e+18
1596436895961079809	… getting more &amp; more crazy in 🇨🇳 smells like more than #COVID19 fears 🧐 @DavidLe76335983 @KingKong9888 @Dioclet54046121 https://t.co/HHYL575iC9	808731602536824832			['947653420260900864', '1108458116377530368', '1177739093733711872']	1.5961492635698012e+18	
1596436898620243968	"RT @DrJohnB2: Vaccine-triggered acute autoimmune myocarditis is now being discussed as a ""novel cardiac disease"":

https://t.co/kHbsKJDgla…"	956276165718806528			['1400013985202704385']		1.5962239475359703e+18
1596436899509374976	RT @mewsportrait: actually it's not the first time mew says he wants to see the aurora but there's a really funny clip from a mg live where…	1587363277541367809			['1028329462029541377']		1.5964293706164224e+18
1596436902961373184	RT @BarryUnderdown: Is this going to investigated? I doubt it, and no stlen money recovered https://t.co/cRVDTkyl7f	1313868235599740929			['544141149']		1.596436881079931e+18
1596436903397625856	@JamesMelville Allegedly he knows a man who’s planning on setting up a company that could supply PPE made from old bras.  Might help.	20551155	20675681.0	1.596160471463506e+18	['20675681']		
1596436903502675969	@PatsKarvelas The media in this state needs to have a good hard look at itself. It's coverage of the pandemic and politics over these last 3 years has been appalling. It has done a huge amount of damage to the reputation of journalists.	31303037	95091601.0	1.5964338745563136e+18	['95091601']		
1596436903636738051	"RT @Stuart_Hood: As we all know, this goes way beyond Mone's covered up scam...
""Of £12bn spent, the DHSC wrote off £9bn on PPE that was ei…"	820603100			['17898001']		1.5962804327604224e+18
1596436904945516544	@dev_twitr @IndianFintwit He used to show live trades during corona..what happened now	1301043949763620864	520160186.0	1.5964072183370998e+18	['520160186', '1490684807713599497']		
1596436904878419969	RT @songpinganq: BREAKING: People in Beijing taking to the streets and chanting: ''Say no to COVID test, yes to freedom!...'' https://t.co/…	24139632			['1374317368361447434']		1.5964290397487432e+18
1596436905599832064	RT @danielmgmoylan: This is a scandal and I’m sure it doesn’t stop here. Well done, ⁦@mattwridley⁩ on pegging away at this. The world will…	1567552438936158210			['1160150106018070528', '51837775']		1.5962362385411604e+18
1596436908502298624	RT @Doctor_I_am_The: It looks like our vaccine data was just accepted for publication. Will post when available for people to read.	1284499759584157697			['1178805312679071745']		1.5961772871451935e+18
1596436908623568896	RT @PickardJE: - the @ft today asked both Tory peer Baroness Michelle Mone and her billionaire husband Douglas Barrowman whether any UK tax…	825354144638722048			['69080476', '18949452']		1.5962523413840118e+18
1596436908930105344	RT @chaitanyapv2: @Xpress_edex @UpscExtra @IasAmulya @DemocratNitin @saketnewworld @Gaurav48228517 Such a genuine demand from students who…	1572777893629145090			['966942608600850432', '728025157', '1317471015815979014', '1472681783997046785', '1546075532475142145', '355421172', '1369616115639283715']		1.5964329173200445e+18
