tweet_id	text	author_id	in_reply_to_user_id	mentions	retweeted	quoted	replied_to
1596500704407224320	"My research is available on 
@ResearchGate
: https://t.co/5Kdjn7q2KZ 
The COVID- 19 Pandemic, Preventive Approaches, Perspective
In simple language
https://t.co/lhoINJljry
(PDF) Pharmacy Elixir 2022
PDF | ABSTRACT The COVID-19 pandemic has caused"	1536418769139929088		['18237848']			
1596500705048727555	RT @EricMMatheny: You were told if you got these vaccines you weren’t going to get covid. That the virus stops with the vaccinated. If you…	1586864533305450496		['2730264319']	1.5961510243180257e+18		
1596500705095057410	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1547589821102637058		['101852818']	1.5961731857830707e+18		
1596500704927092738	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	25335193		['19638752']	1.596239466779226e+18		
1596500704981573634	RT @SoupLover918: @mma800 @kdollsweety Literally 20K scientists have come out against the “Theory” of climate change, but they’re being sil…	1008669487862898688		['1586001735478398978', '15518725', '1516829881190944768']	1.5958149951530025e+18		
1596500705245687808	"RT @NewMillPaul: Did I tell you about the time my son failed his driving test for the second time?

He was really upset, so trying to be a…"	255708029		['1160306562663165962']	1.5958698356233748e+18		
1596500705371906050	RT @InternetHippo: I think the pandemic was the first time many people were forced to adjust their behavior out of consideration for others…	108093442		['19638752']	1.596239466779226e+18		
1596500705376075776	RT @SteveDeaceShow: Monday we are going to share your stories with the Covid jab and why you didn’t get it (or didn’t get it again). Please…	752223228148330496		['177564016']	1.5964938273340785e+18		
1596500705501941760	"RT @Funkytown_01: @Serenityin24 America was doing great under Trump. Booming economically... making a come back after Covid... 

Musk voted…"	18786099		['1506887575587463169', '1499860649232551942']	1.5963518435204997e+18		
1596500705824878592	Prayed you didn't get pneumonia last week in Montana, Corso... https://t.co/WNFDOWjXbB	1473489013096996869				1.596493899736187e+18	
1596500706114027521	"RT @fitterhappierAJ: Well, looks like they are acknowledging the immunological harm that SARS Cov 2 does

I told you all long ago, many tim…"	1238746097947901952		['88589013']	1.5962063842444698e+18		
1596500706218938370	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1589651176471117824		['95092020']	1.5964838459933778e+18		
1596500707095547905	RT @BuddyWinston: Remember the five seconds we thought Trump was finally out of the news?  He is now beyond Long Covid.  He's is basically…	1426290877224337411		['35022195']	1.5964651926361416e+18		
1596500708479614977	RT @winstoncb: @fitterhappierAJ Those with post-viral ME/CFS &amp; related conditions reading your tweet from their beds &amp; couches where they h…	405572158		['410582571', '88589013']	1.596333960098816e+18		
1596500708714348544	RT @KimDotcom: The #DiedSuddenly documentary creates a panic amongst the propaganda media which has sold the Covid vaccines 24/7. That’s gr…	1174459310224658432		['611986351']	1.5961710505467617e+18		
1596500708689412096	"RT @JamesMelville: China 🇨🇳 

This is their Zero Covid society.

A green QR code is required to access public transport, shops and work.

W…"	38280473		['20675681']	1.5939016877349356e+18		
1596500709008355328	"RT @MediaAnalystOz: @DrVicFielding Exactly. I said the same thing

https://t.co/sHnh7bQxvq"	1018660693		['1382912376597479427', '139328853']	1.596461383360467e+18		
1596500709872394246	RT @kelvmackenzie: Italians refusing a job offer are to lose their benefits of £730 a month. Make yourself popular Rishi and do it here. Ou…	1581671950803521536		['3037892906']	1.5955141070500536e+18		
1596500709830455297	@TiffyXX @Chesschick01 I've lost people to COVID but I still think much of it is a matter of continuous mass hysteria. We're all going to die some day of something. We should be allowed to figure out how we'll spend the rest of this life.	1474100622546907139	1.3339152727895613e+18	['1333915272789561347', '36134346']			1.5963691770987438e+18
1596500709989572610	@docuterror No, and we the people are doing nothing about it. Can we not state a vote of no confidence and demand they stand down. We would have to insist labour didn't replace them, the past reveals they would have handled the fake pandemic even worse. They would also take more immigrants.	1343667060556103680	3408519333.0	['3408519333']			1.5964927285103288e+18
1596500710266441730	RT @paullewismoney: Tick tock - £770,000 a day is spent by Government storing unused and often useless PPE that’s over £250m a year https:/…	815738106		['221338206']	1.5964131787660452e+18		
1596500710933557248	RT @JamesMelville: “It’s pretty clear young people don’t get sick from the disease very often…we probably, if we knew what we know today, w…	1420859853442994177		['20675681']	1.5964283683914793e+18		
1596500711029628928	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1445387703776911369		['101852818']	1.5961731857830707e+18		
1596500712342818816	RT @drsimonegold: In the last press briefing of his federal career, Dr. Anthony Fauci attacked those who refused the COVID-19 injections, c…	1519743583552782337		['806344552718045184']	1.5962870273011876e+18		
1596500712615079937	"RT @Kevin_Maguire: Matt Hancock will view making the last four of I’m a Celeb a success.

Until the Covid inquiry…"	607229707		['60886384']	1.596264785435312e+18		
1596500712854540288	RT @David__Osland: Some people are more angry with nurses for going on strike than they are with Michelle Mone for selling nurses defective…	1583158325658763270		['3407247983']	1.596149201657688e+18		
1596500713093447683	"RT @premnsikka: Nurses worked during the lockdown.
Starter pay is £27,000. Many rely on food banks.
40,000 nurses left the NHS this year.
N…"	889613141277122562		['2461924214']	1.5964634506410312e+18		
