tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596305138943131648	@MartyMakary @VPrasadMDMPH Try being a Chronic Pain Patient ~ Torture is quite ok !! Will go down as the worst medical tragedy of the 21st Century!! Covid also !!!	132030131	77486927.0	1.5958635329979064e+18	['77486927', '1194962714']		
1596305140084244480	RT @Xx17965797N: Study Finds Number of Athletes Who Have ‘Died Suddenly’ Has Increased by 1700% Since COVID Vaccination Began. Full List of…	762370585888370688			['1552407495255199745']	1.595841581701124e+18	
1596305140168134656	@CTVNews I’m sorry but when you threaten and coerce people into taking an experimental vaccine, it confirmed for me the reason behind it was not for my health or safety.	1450219617553580035	203123011.0	1.5962480037650596e+18	['203123011']		
1596305141010948096	RT @Xennial79Boss: @CTVNews 100% true. The jab does nothing but harm. The misinformation that they are safe and effective was peddled by th…	1518687220185583617			['1519140712356495361', '203123011']	1.5962571875838976e+18	
1596305141396750336	RT @ezralevant: Flashback: Trudeau's lockdown.	1311416156675346438			['20878297']	1.5962270682449306e+18	
1596305141896204290	@DashRip95469258 More people have died under Biden than Trump because of Covid!	1594224879405891585	1.3563267714240758e+18	1.5963037488755712e+18	['1356326771424075776']		
1596305143527485440	He failed many times but he finally broke through to find a successful polio vaccine https://t.co/FWekqFRLUS	1488438427423059970					
1596305145016750080	RT @RebelNewsOnline: President Biden ordered Prime Minister Justin Trudeau to dismantle the Canadian Freedom Convoy over fears that the nat…	246942558			['3018960919']	1.596252397130629e+18	
1596305145994047490	RT @TheRealKeean: Canada's most recent COVID update shows that 80% of Canadians have yet to receive a COVID vaccine in the last six months.…	598519495			['961134787']	1.596286679387865e+18	
1596305146224705536	RT @PeterWMurphy1: As a Sydneysider, what do I remember most about Victorian Premier @DanielAndrewsMP? During the Covid pandemic, at the da…	270219666			['2608740770', '228535666']	1.5958930099497656e+18	
1596305147268894720	"RT @WallStreetSilv: A new quarantine camp is being built in China's Guangzhou city and designed to detain 87,000 people. 

If authorities s…"	1342633461694279680			['1366565625401909249']	1.5958062644869448e+18	
