tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	quoted	retweeted
1596453282666672128	@Elaine32268185 Covid	4830960544	1.2674940694643753e+18	1.5962321699614474e+18	['1267494069464375296']		
1596453282863812608	GOAT FATHER !!! https://t.co/E1V52Oad61	551266470				1.5958698356233748e+18	
1596453283476180992	RT @_PTLB: #Covid19 #Plandemic is a pandemic of vaccinated ones  as it is these fools who are risking lives of not only their own families…	883776703595663362			['888808440583172096']		1.5964043606110003e+18
1596453283815735296	RT @HackedOffHugh: « In total, the Government has written off £8.7 billion worth of PPE that is unusable, has passed its expiry date, or wa…	1244698678146863111			['914588454']		1.5962501084331459e+18
1596453284440522752	RT @heyMAKWA: there's a fuckin pandemic and we're poor and exhausted. everyone is lonely, but only young men want to make it everyone else'…	1480006851056001031			['1446581888345198592']		1.5964526960890716e+18
1596453286730641408	RT @mrctv: Massachusetts Govt. Accused of Installing COVID 'Contact-Trace' Spyware On Android Phones  https://t.co/4CSyXDmUTH	1352018584721977344			['13737002']		1.596417233047081e+18
1596453290354450433	RT @Xx17965797N: This Florida health professional testifies openly. According to her, miscarriages have increased by 50% and fertility has…	1413820642365956096			['1552407495255199745']		1.5958323758959043e+18
1596453290996551685	RT @Eric_Schmitt: Another tidbit from Fauci depo: In Feb ‘20 he emailed a friend advising her masks were ineffective. Confirmed again on Ma…	1325560705941180421			['101852818']		1.5961731857830707e+18
1596453291155918848	"Oh. My. Word...Trust The Science©️ 🤤🤡☠️

""Therefore, if subjects are panicked, concerned, stressed or scared of the vaccination, their arteries will constrict and become smaller in and around the time of receiving the vaccine.""
https://t.co/w5pvNGbNZi"	1039091184675840000					
1596453292736856064	RT @missKaralinda: “The mRNA vaccination program, with calls for frequent boosters as vaccine efficacy rapidly wanes, suggests a mechanisti…	824775559657857024			['1586203434612535296']		1.5961766107884503e+18
1596453292913168384	Despite constant Propaganda, Populations across the World are finally rejecting the Covid Injection https://t.co/hDRvAZ6RWr	3435862528					
1596453293479194624	@DarylTractor Yeah the elderly voters interviewed today who said they voted against Labor due to the lockdowns and I’m like, “The lockdowns are part of the reason you’re actually still alive, pre-vaccine, to vote today.” 🤦🏽‍♀️🙄	2397614916	1.31695712106641e+18	1.596450591014019e+18	['1316957121066409985']		
1596453293739360256	@priyyanka_ I had this in Oct, and tested positive for COVID. It's still around, more of an irritation these days than a nasty virus these days.	1455822549514924032	1.1512787126855721e+18	1.5960955237985362e+18	['1151278712685572096']		
1596453294171463680	RT @hkgahtani: It was my pleasure to present my poster at the International Conference on Severe Coronavirus Infection at King Fahad Medica…	1441212556090097667			['1018573442445082626']		1.5964439010194514e+18
1596453294486212608	RT @HMC93: Japanese people who lost their family to vaccine suggest Japan government immediately stop vaccination.	1217349724795105288			['942937442570481664']		1.596378020356313e+18
