tweet_id	text	author_id	in_reply_to_user_id	retweeted	mentions	replied_to
1596385419675205634	RT @ChinaUncensored: More Covid protests https://t.co/6zyhZhx23R	1222797129531265024		1.5961151268093993e+18	['833100331']	
1596385419788431362	RT @withorpe: It seems to have been forgotten that Michael Gove was secretly involved in helping Michelle Mone get a £200m+ PPE contract. M…	1082993685137145858		1.595727480513794e+18	['1424045809981607937']	
1596385420375646208	RT @ScottRiddell14: @SharonDowey_ Tory Peer Michelle recently took £25 million from the NHS for her part in a fast track PPE contract ! The…	1243037090746687490		1.5962411861044224e+18	['1270436168384090113', '1397140924682145792']	
1596385420493099009	@Peterman43 ^ coax and force everyone to take the vaccine	1230145704431099904	1.2301457044311e+18		['17248150']	1.5963819906175508e+18
1596385420681805825	"RT @NormalGuy223: The COVID emergency was fake.

The climate emergency is fake.

The Freedom Convoy emergency was fake.

Literally everythi…"	1104122436335820800		1.596294959954813e+18	['863755312033021952']	
1596385419759083520	This is a must see!! What Hawaiians endured during this time was unimaginable. It was shot during the peak of covid and was done by local filmmakers. Heavy, impactful, hits a string that no other movie I've seen. https://t.co/op8JrrbfUI	154996601				
1596385421080297473	"Respected @KeerthyOfficial garu. Am from Warangal Dist Telangana State.Could u please provide some financial help to buy 2nd hand SUV so that I can run a cab for hire purpose,Coz I only know how to drive.This COVID period made my family such a bad condition with no job
Plz help🙏"	991220223645798400			['4210945993']	
1596385421415444480	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1685235608		1.596242318792614e+18	['337808606']	
1596385424456417285	"RT @nexta_tv: For the second day in a row, China has recorded an explosive increase in coronavirus infections.

In the city of Guangzhou, t…"	290467769		1.59606073928201e+18	['1891490382']	
1596385425190715394	@DewlineO @girl_bites @RobertMackey @chadloder Cry more vaccine man lol	1564717749938622465	1.2570530055490929e+18		['1257053005549092867', '1173517067590352897', '17737614', '98575337']	1.595913653337092e+18
1596385426536742912	"@Windoctorx The very same reasons that those people are dragging the Vaccine for the ""Omicron Variant"" through the Public like dragging an Aircraft Carrier across a Desert by it's anchor chains...

People do very Stupid, Worthless Things to push an Evil Agenda!

🇺🇸❤️🇺🇸"	1260735441138905089	9.098797197342515e+17		['909879719734251521']	1.5962996648899707e+18
1596385427099095041	"RT @DiedSuddenly_: After the release of #DiedSuddenly, the Health Organizations have been forced to respond. 

Their response? 

It’s not t…"	1518888239024656386		1.596231410502738e+18	['1577761560394665984']	
1596385427065540608	RT @RobertKennedyJr: The death last year of a 14-year-old Irish teen 3 weeks after he received Pfizer’s COVID vaccine has sparked a “consid…	1335261715		1.596242318792614e+18	['337808606']	
1596385427623124993	RT @444Cin444: Omg such insanity over nothing	1451007143629533189		1.5961333162056417e+18	['4323023897']	
1596385426977308672	"I am looking for 10 candidates for my Online Project.

⭕️WORK FROM HOME ⭕️
⭕️WORK FROM ANYWHERE ⭕️

NO TARGET.
NO TIME BOUNDATION 
NO PRODUCT SELLING 

Just ultilise your time is Best Way.
You can earn 15k to  30k per month.

NOTE:- ONLY FOR SERIOUS MINDSET PERSONS📌 https://t.co/2Ibjey7paZ"	1592590563722895360				
1596385429015887872	RT @ChinaUncensored: Stamping out Covid https://t.co/TENtzJw1xM	1491384670847524867		1.5957426582655058e+18	['833100331']	
1596385432098738178	@YouAreLobbyLud @BigBadDenis Who is our voice on Long Covid in Australia? Which politican will stand up?	1481086199737745408	1.2389496749894164e+18		['1238949674989416449', '1065397059262414848']	1.5960053770987151e+18
1596385432962740224	@BTLight5_5 Okay I watched it, I also paid close attention to the dates of the statements. And the context missing is that those statements were made in late 2020 to early 2021 regarding the initial strain of Covid. The Delta variant hit the US in the summer of 2021 and the science changed. https://t.co/pZzg4lpUv4	488962063	1.5867571068413133e+18		['1586757106841313280']	1.5963667619094446e+18
1596385433788641280	RT @DrJBhattacharya: If major scientific bodies continue to embrace censorship of public discussion of scientific issues, public trust of s…	17266544		1.5963752837662925e+18	['1427361863830949908']	
1596385433713528832	"You could allow the globalist elites in media who want to control you to tell you how to think, or you could venture out and do your research. This documentary includes interviews with embalmers and what they found in the corpses after the vaccine came out
https://t.co/XLSqc0goWj"	720835218				
1596385434061262849	RT @david_r_morgan: If you watch any video today, make it this one. Andrew Tate absolutely nails the Covid scam in 90 seconds. 👇 https://t.…	2192945562		1.5959077993047654e+18	['1108431749820882947']	
1596385435311292417	RT @DrJBhattacharya: If major scientific bodies continue to embrace censorship of public discussion of scientific issues, public trust of s…	1581363125147820032		1.5963752837662925e+18	['1427361863830949908']	
1596385435390910464	@ohhdaliaa fckkkkkk no, you got covid or what????	1087503968	968629670.0		['968629670']	1.5963830091706327e+18
1596385437077340160	RT @manyapan: Do You Hear the People Sing, one of the most recognizable songs of Les Miserables musical is once again surfacing on Chinese…	2466925058		1.5962205863419986e+18	['31029819']	
1596385437228367874	RT @jamie_blom: Never ever forget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! No amnesty. All drug dealers are in jail and do LIFE!! They keep closing i…	1401361658467946497		1.5963139881237586e+18	['810611350309310464']	
1596385440592187397	"RT @cagrown5: Failed Russia Hoax
Failed Ukraine Hoax
Failed Impeachment 
Nothing touched Trump.
👉🏼Enter Covid
An engineered virus they’d al…"	716806086620225536		1.596320815800193e+18	['1277601142533312514']	
1596385440361504769	RT @thane_black: Now that nobody’s testing for covid anymore it’s back to regular programming where you get sick with a mystery illness and…	175977540		1.5959427242174915e+18	['1167466822649753607']	
1596385440814157824	@DiedSuddenly_ Lolololol.  Aka, how they caused long covid.	1423124832850305026	1.577761560394666e+18		['1577761560394665984']	1.596231410502738e+18
1596385441187389440	RT @Leftylockdowns1: But was apparently willing to base his lockdown advocacy on the observations of a single guy relying on reports from a…	152088890		1.5955864755292774e+18	['1302455125739556869']	
1596385442819342338	RT @_trans4m8tion: @drclairetaylor „By  winter, Americans were weary of the limitations on daily life. Nearly all of the public health rest…	2170010572		1.5955198083341066e+18	['1489500689835384832', '1513942742715584520']	
