tweet_id	text	author_id	in_reply_to_user_id	quoted	retweeted	mentions	replied_to
1596486471455997953	"I said zero about Fuentes.  I do not even recall ever hearing his name until 48 hours ago.

Reread what I wrote.  Clearly referring to Netanyahu.  

Are you still taking the ‘vaccines’?  Nobody walks out of this with credibility if they are still vaxxing at this late date. https://t.co/daGTnSx1f3"	56443453		1.5964489056416768e+18			
1596486472420433921	RT @PershingSoldier: Xi has his own set of problems and they are growing. Smart leaders in the US would use this to checkmate him.  We don’…	1585729628878082048			1.5964852653292134e+18	['1585718896304291841']	
1596486472076500992	The November 2022 issue of Global Policy is out now! #Ukraine #pandemics #SDGs #Nuclear #Green #Iran #WorldBank #AIIB #COVID https://t.co/sg9mbn1NYH https://t.co/Pabul8Vf9B	126681958					
1596486473427333122	RT @prima__facie: Ask yourself. Why is China focusing on immediate early treatment for asymptomatic and symptomatic? They don't have a vacc…	460478267			1.5958410080377733e+18	['190336357']	
1596486473485778944	@youremyloverr But no your mom needs to delete it. My husband told my MIL To take down a post with no photos - just “still waiting” and “praise Jesus” right after my oldest was born. Don’t know your cousins situation but my oldest was fertility AND early pandemic baby. I wanted to post first	28453393	220733800.0			['220733800']	1.5963116339066716e+18
1596486473427066883	@jjingle3 @JustSomeLady_ @itsJeffTiedrich Your comparing Biden's economy to the pandemic. You will have to compare the economy Trump's second year to Biden second year to get a real comparison. Get the math right or we will keep laughing	1518986643708993541	43029474.0			['43029474', '1368235068871700482', '1009577803304656896']	1.596307698718761e+18
1596486473695608832	RT @toadmeister: Today’s update on the Daily Sceptic is here. New Fauci emails reveal a lab leak cover-up happening in real time; a shockin…	4688170970			1.596402122005762e+18	['18809812']	
1596486473658032128	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	1455580283730866177			1.5964838459933778e+18	['95092020']	
1596486474173583360	"RT @WhiteHouse: We all have to do our part to ensure a safe, healthy, and happy holiday season.

Get the updated COVID vaccine: https://t.c…"	1242953932823040005			1.596232279562625e+18	['1323730225067339784']	
1596486474236821505	Pubmed, is allowing trash articles like this. The false  information, fear mongering came from them. Scientists who opposed the the jab, were censured. So being afraid is a side effect that can result in heart attacks, strokes and blood clots. Sue them. https://t.co/CmlBK79PhK	1354769153794695169		1.596231410502738e+18			
