tweet_id	text	author_id	in_reply_to_user_id	replied_to	mentions	retweeted	quoted
1596535377703366656	@ValMackinnon @JustinTrudeau @fordnation @PierrePoilievre @CandiceBergenMP He's a failed drama teacher that had relations with a student, in the particular failure you are speaking about he claimed he caught covid and hid	1495813600803360778	571796080.0	1.5962475961334129e+18	['571796080', '14260960', '2809959174', '242827267', '833988769']		
1596535378408013824	RT @idolthv: its funny criminalkook was so afraid after loitering in clubs during pandemic's peak and drunk driving he ghosted his own fans…	2730824900			['1558505549003620352']	1.596533118198063e+18	
1596535379217485824	"RT @johnrackham82: COVID was a scam to transfer wealth from you to the WEF and its partners. 

Once you understand that, you know a lot."	1369016875368255493			['1552067520575799298']	1.5965050554607493e+18	
1596535379246604288	@Butterflikissie @Conservativeph6 @RealJamesWoods It's so scary. I have a history of clots, but was still told to get the vax. My husband also got the vaccine. My first clot was a known side effect of a medication that I was prescribed. Now, I question everything.	1586018462299815936	134661092.0	1.5965338493660897e+18	['134661092', '1422287899605839873', '78523300']		
1596535379888599041	RT @ceciliatan: COVID isn’t over. There’s no herd immunity bc COVID infection destroys T cells instead of them building up. Each infection…	3023433581			['7697422']	1.5964330227145155e+18	
1596535381218000903	@RepJeffries Don't be fooled people another Democrat lie just do your homework it's more like 540,000 new jobs the other ones came back from the pandemic but if you can't run on your record you might as well lie about it	875420966242975744	467823431.0	1.5965164770706104e+18	['467823431']		
1596535381410738176	"Mandating based on corporate marketing placebo effect (and government funding…)? #covidiocy
https://t.co/apyROz3S6C"	2253994969					
1596535381939605504	"RT @PoliticsWatch14: An Irish teens death from the vaccine will end up opening Pandora's box

Tony Holohan and NPHET up to their necks in i…"	556006077			['1238881598264823809']	1.5965317777532232e+18	
1596535383004938244	.@MichelleMone: The Corrupt Tory Peer In The Million Pound PPE Scam @novaramedia  https://t.co/siOPXMYyHO via @YouTube	2190315380			['58432995', '601148365', '10228272']		
1596535383189225473	@316REIGNS Ronda caused COVID confirmed.	177803906	1.510989710214275e+18	1.5963119030429614e+18	['1510989710214275076']		
1596535383537647617	@AaronRodgers12 Just remember when you call our president Joe Biden “fake” and says he lives in a “fake White House,” you’re insulting well over half of America’s and Wisconsin’s voters. Can’t have your own facts: vaccines work and tRump lost.	1544792967306690562	130997057.0		['130997057']		
1596535384200327168	as of august 31st, more than 70% of the population has gotten at least one dose. obviously if almost the entire population is vaccinated, more deaths will be from people with the vaccine https://t.co/cRvtjb6HKx	1076315164507602944					1.595650073949397e+18
1596535384644648960	RT @idolthv: its funny criminalkook was so afraid after loitering in clubs during pandemic's peak and drunk driving he ghosted his own fans…	989640833044541440			['1558505549003620352']	1.596533118198063e+18	
1596535385139867649	"RT @JohnnyVedmore: You’re about to hear this name a lot, catch-up for some:

Nicole Junkermann, The Epstein Associate Nobody's Talking Abou…"	1217043228			['255411008']	1.5965283736390287e+18	
1596535385101844480	RT @jordanbpeterson: Can't the pharmaceutical companies do their own goddamn advertising?	869256582139441152			['95092020']	1.5964838459933778e+18	
1596535386079395840	"@franquiep @Altobinjr2 @FoxNews Can’t count a fake politically motivated pandemic as real!
And now deaths are higher in vaccinated individuals telling me this whole thing was BS and not real."	1511295123090391044	34168221.0	1.596506834528977e+18	['34168221', '1493335219667030019', '1367531']		
1596535386129719297	Oh no oh no gawd oh no https://t.co/aMDiY8j6w3	730676558621368320					1.5964065779297935e+18
1596535386611716096	"RT @ChirpyChet: #ToriesOut142 #MoneGate 
Well this is rather illuminating from the FT:
How profits from PPE Medpro landed in #michellemone'…"	1202568024659841024			['1494799852571607040']	1.5964557570292163e+18	
1596535386406273028	"RT @AparnaS32575139: Please do favour us by giving compensatory measures, if you truly cares for Youth @narendramodi Sir. 

Mahasatyagraha…"	838851401392537600			['1315612807585427456', '18839785']	1.5964470021030052e+18	
1596535386666418178	"RT @reece_dinsdale: SNOUTS IN THE TROUGH!!!
Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must…"	2675105820			['834818979688546308']	1.5964331728829317e+18	
1596535386720722945	RT @GuntherEagleman: It. Was. Never. A. Vaccine.	72914053			['1355721251180961792']	1.5965189075187794e+18	
1596535386708197376	I will be out of quarantine after five days https://t.co/5FzOEUcVPR	1593367502985347076					
1596535387337682944	"RT @nessacc44: @HackedOffHugh @MaureenBrown27 And that unusable PPE is being stored by Tory donor's to the tune of almost 1 million a day
T…"	3406890237			['1116094115760963584', '914588454', '1142536813292261377']	1.5962715036410388e+18	
1596535387538993154	"RT @RealJamesWoods: “Chestfeed” 

This is from an actual Department of Health. #Madness"	1586034724031631361			['78523300']	1.5965166241938145e+18	
1596535387991810048	"RT @reece_dinsdale: SNOUTS IN THE TROUGH!!!
Tory peer Michelle Mone reportedly pocketed £29m of public money for unsafe PPE. The Lords must…"	2766932951			['834818979688546308']	1.5964331728829317e+18	
1596535388293984256	RT @NASM106: When They tell you if you simply give up your guns the Gov will never harm you but protect you think of Australia. 1960's the…	1215713417035599873			['898551404528369664']	1.5965282330922025e+18	
1596535388616773633	"RT @OilandEnergy: If Volkswagen was hoping for a post-pandemic bounce back in China, they may have to wait another year...

https://t.co/tq…"	1571468023847952386			['87241834']	1.5965349980136612e+18	
1596535388671479809	covid is ass yall 2nd time having it and this time is worseeeee	1499916228277723145					
1596535388549660672	@Tates1984 @johnnycanuckk @JamieSale How vaccines have always worked https://t.co/NKK39KbaJz	1037474648626262016	1.551024329189499e+18	1.596503323615834e+18	['1551024329189498880', '2423253552', '195717987']		
